599.778 4.72344 0
600.743 4.91832 0
601.707 4.95022 0
602.671 4.81155 0
603.636 5.0328 0
604.6 5.12941 0
605.564 4.86469 0
606.528 4.5949 0
607.493 4.50121 0
608.457 4.41599 0
609.421 4.32065 0
610.385 4.24103 0
611.35 4.38411 0
612.314 4.65698 0
613.278 4.64573 0
614.243 4.13723 0
615.207 3.96847 0
616.171 4.17227 0
617.135 4.17926 0
618.1 3.93506 0
619.064 3.87712 0
620.028 3.89502 0
620.992 3.82606 0
621.957 3.8488 0
622.921 3.82447 0
623.885 3.72038 0
624.85 3.73887 0
625.814 3.81162 0
626.778 3.81779 0
627.742 3.71864 0
628.707 3.58768 0
629.671 3.56138 0
630.635 3.54324 0
631.6 3.43055 0
632.564 3.48545 0
633.528 3.57867 0
634.492 3.58758 0
635.457 3.53532 0
636.421 3.49426 0
637.385 3.48986 0
638.349 3.46848 0
639.314 3.48729 0
640.278 3.51272 0
641.242 3.53203 0
642.207 3.60532 0
643.171 3.71833 0
644.135 3.8061 0
645.099 3.8799 0
646.064 4.00966 0
647.028 4.23193 0
647.992 4.4285 0
648.956 4.58103 0
649.921 4.71662 0
650.885 4.82723 0
651.849 4.91586 0
652.813 5.05532 0
653.778 5.58458 0
654.742 6.37776 0
655.706 6.74982 0
656.671 6.76137 0
657.635 6.90771 0
658.599 7.0654 0
659.563 6.89269 0
660.528 6.71907 0
661.492 6.82274 0
662.456 6.72272 0
663.42 6.35802 0
664.385 6.16039 0
665.349 6.12271 0
666.313 5.88696 0
667.278 5.48878 0
668.242 5.28897 0
669.206 5.21268 0
670.17 4.90157 0
671.135 4.60003 0
672.099 4.41499 0
673.063 4.02742 0
674.028 3.57354 0
674.992 3.31694 0
675.956 3.2565 0
676.92 3.24224 0
677.885 3.13377 0
678.849 2.95736 0
679.813 2.81743 0
680.778 2.83793 0
681.742 2.84051 0
682.706 2.72012 0
683.67 2.62979 0
684.635 2.69949 0
685.599 2.75224 0
686.563 2.67814 0
687.527 2.6702 0
688.492 2.73121 0
689.456 2.69348 0
690.42 2.5883 0
691.385 2.57976 0
692.349 2.69394 0
693.313 2.73932 0
694.277 2.68283 0
695.242 2.67411 0
696.206 2.7385 0
697.17 2.73628 0
698.134 2.66477 0
699.099 2.62962 0
700.063 2.69759 0
701.027 2.73516 0
701.991 2.68188 0
702.956 2.65535 0
703.92 2.7115 0
704.884 2.71543 0
705.849 2.64451 0
706.813 2.59689 0
707.777 2.62409 0
708.741 2.62506 0
709.706 2.59214 0
710.67 2.59619 0
711.634 2.67039 0
712.598 2.67289 0
713.563 2.58738 0
714.527 2.56398 0
715.491 2.61301 0
716.456 2.6137 0
717.42 2.56468 0
718.384 2.55242 0
719.348 2.54929 0
720.313 2.53634 0
721.277 2.57036 0
722.241 2.58076 0
723.206 2.57276 0
724.17 2.52543 0
725.134 2.51011 0
726.098 2.53477 0
727.063 2.54685 0
728.027 2.53488 0
728.991 2.52686 0
729.955 2.53094 0
730.92 2.5298 0
731.884 2.51291 0
732.848 2.51655 0
733.812 2.55221 0
734.777 2.55626 0
735.741 2.52841 0
736.705 2.55025 0
737.67 2.57731 0
738.634 2.58688 0
739.598 2.56146 0
740.562 2.56084 0
741.527 2.60427 0
742.491 2.60227 0
743.455 2.53784 0
744.42 2.49178 0
745.384 2.51856 0
746.348 2.53122 0
747.312 2.48316 0
748.277 2.45225 0
749.241 2.48762 0
750.205 2.51761 0
751.169 2.46461 0
752.134 2.4186 0
753.098 2.46913 0
754.062 2.51409 0
755.027 2.43896 0
755.991 2.40052 0
756.955 2.4561 0
757.919 2.49963 0
758.884 2.4717 0
759.848 2.44009 0
760.812 2.46557 0
761.777 2.51838 0
762.741 2.47255 0
763.705 2.40201 0
764.669 2.42648 0
765.634 2.47376 0
766.598 2.43259 0
767.562 2.38061 0
768.526 2.41022 0
769.491 2.48315 0
770.455 2.49378 0
771.419 2.44223 0
772.384 2.43215 0
773.348 2.46751 0
774.312 2.46582 0
775.276 2.41866 0
776.241 2.40928 0
777.205 2.47858 0
778.169 2.49045 0
779.133 2.44061 0
780.098 2.43028 0
781.062 2.50673 0
782.026 2.52645 0
782.99 2.46969 0
783.955 2.45498 0
784.919 2.51931 0
785.883 2.54853 0
786.848 2.50722 0
787.812 2.4884 0
788.776 2.56005 0
789.74 2.62139 0
790.705 2.59777 0
791.669 2.59673 0
792.633 2.68038 0
793.597 2.74136 0
794.562 2.72508 0
795.526 2.68733 0
796.49 2.74382 0
797.455 2.8352 0
798.419 2.82278 0
799.383 2.78425 0
800.347 2.82146 0
801.312 2.84276 0
802.276 2.82213 0
803.24 2.78316 0
804.205 2.77874 0
805.169 2.80848 0
806.133 2.81471 0
807.097 2.78032 0
808.062 2.75449 0
809.026 2.7899 0
809.99 2.79491 0
810.955 2.75287 0
811.919 2.73883 0
812.883 2.74382 0
813.847 2.72386 0
814.812 2.7171 0
815.776 2.71054 0
816.74 2.70422 0
817.704 2.7316 0
818.669 2.73423 0
819.633 2.68272 0
820.597 2.64741 0
821.562 2.66551 0
822.526 2.67065 0
823.49 2.65198 0
824.454 2.62328 0
825.419 2.63392 0
826.383 2.64483 0
827.347 2.61635 0
828.311 2.60733 0
829.276 2.6356 0
830.24 2.6476 0
831.204 2.63535 0
832.168 2.61896 0
833.133 2.61451 0
834.097 2.61501 0
835.061 2.6294 0
836.026 2.62609 0
836.99 2.62088 0
837.954 2.63313 0
838.918 2.63223 0
839.883 2.60415 0
840.847 2.57948 0
841.811 2.59626 0
842.775 2.62891 0
843.74 2.62848 0
844.704 2.62123 0
845.668 2.62646 0
846.633 2.63821 0
847.597 2.64453 0
848.561 2.65027 0
849.525 2.62595 0
850.49 2.6 0
851.454 2.59255 0
852.418 2.60864 0
853.383 2.64704 0
854.347 2.6506 0
855.311 2.63157 0
856.275 2.5961 0
857.24 2.58223 0
858.204 2.62122 0
859.168 2.65876 0
860.132 2.64814 0
861.097 2.61483 0
862.061 2.60277 0
863.025 2.61077 0
863.99 2.63041 0
864.954 2.63335 0
865.918 2.64882 0
866.882 2.65057 0
867.847 2.63708 0
868.811 2.65451 0
869.775 2.6718 0
870.739 2.62652 0
871.704 2.60049 0
872.668 2.60846 0
873.632 2.61901 0
874.597 2.61932 0
875.561 2.62315 0
876.525 2.63691 0
877.489 2.64734 0
878.454 2.61476 0
879.418 2.57713 0
880.382 2.57127 0
881.346 2.59369 0
882.311 2.62497 0
883.275 2.63971 0
884.239 2.64503 0
885.204 2.64544 0
886.168 2.64333 0
887.132 2.64691 0
888.096 2.63467 0
889.061 2.63802 0
890.025 2.63535 0
890.989 2.62849 0
891.953 2.60136 0
892.918 2.5966 0
893.882 2.63443 0
894.846 2.64172 0
895.811 2.60966 0
896.775 2.59898 0
897.739 2.64785 0
898.703 2.66846 0
899.668 2.63365 0
900.632 2.63337 0
901.596 2.65682 0
902.561 2.65521 0
903.525 2.64968 0
904.489 2.64699 0
905.453 2.64157 0
906.418 2.64424 0
907.382 2.65432 0
908.346 2.64547 0
909.31 2.64185 0
910.275 2.65886 0
911.239 2.6779 0
912.203 2.69493 0
913.168 2.69442 0
914.132 2.67504 0
915.096 2.66575 0
916.06 2.6772 0
917.025 2.69839 0
917.989 2.74429 0
918.953 2.75157 0
919.917 2.72105 0
920.882 2.7049 0
921.846 2.70848 0
922.81 2.72109 0
923.774 2.72562 0
924.739 2.7184 0
925.703 2.73033 0
926.667 2.77346 0
927.632 2.79746 0
928.596 2.80454 0
929.56 2.80815 0
930.524 2.81995 0
931.489 2.83977 0
932.453 2.81439 0
933.417 2.80949 0
934.381 2.83929 0
935.346 2.85201 0
936.31 2.84988 0
937.274 2.85358 0
938.239 2.87909 0
939.203 2.90038 0
940.167 2.90345 0
941.131 2.90458 0
942.096 2.88936 0
943.06 2.90263 0
944.024 2.90673 0
944.989 2.90262 0
945.953 2.92686 0
946.917 2.97427 0
947.881 3.00394 0
948.846 2.99268 0
949.81 2.98136 0
950.774 2.99374 0
951.739 3.00054 0
952.703 3.00013 0
953.667 3.00696 0
954.631 3.01899 0
955.596 3.03025 0
956.56 3.04581 0
957.524 3.05033 0
958.488 3.07724 0
959.453 3.11638 0
960.417 3.13528 0
961.381 3.14057 0
962.346 3.15032 0
963.31 3.16116 0
964.274 3.17485 0
965.238 3.19747 0
966.203 3.19553 0
967.167 3.1972 0
968.131 3.22712 0
969.095 3.2353 0
970.06 3.21565 0
971.024 3.21444 0
971.988 3.24746 0
972.952 3.27879 0
973.917 3.28758 0
974.881 3.29304 0
975.845 3.31438 0
976.81 3.33566 0
977.774 3.32151 0
978.738 3.31601 0
979.702 3.33872 0
980.667 3.3557 0
981.631 3.36885 0
982.595 3.37814 0
983.559 3.39408 0
984.524 3.4012 0
985.488 3.4139 0
986.452 3.41266 0
987.417 3.40906 0
988.381 3.42803 0
989.345 3.44578 0
990.309 3.43892 0
991.274 3.44265 0
992.238 3.48588 0
993.202 3.50984 0
994.167 3.50246 0
995.131 3.50552 0
996.095 3.5259 0
997.059 3.54595 0
998.024 3.57328 0
998.988 3.59292 0
999.952 3.58206 0
1000.92 3.59943 0
1001.88 3.61532 0
1002.85 3.61254 0
1003.81 3.62144 0
1004.77 3.64516 0
1005.74 3.6585 0
1006.7 3.66836 0
1007.67 3.69378 0
1008.63 3.71113 0
1009.6 3.71747 0
1010.56 3.72207 0
1011.52 3.73526 0
1012.49 3.7547 0
1013.45 3.76877 0
1014.42 3.77115 0
1015.38 3.77217 0
1016.35 3.77923 0
1017.31 3.7873 0
1018.27 3.80482 0
1019.24 3.81531 0
1020.2 3.82177 0
1021.17 3.83741 0
1022.13 3.85249 0
1023.1 3.86088 0
1024.06 3.89888 0
1025.02 3.91789 0
1025.99 3.89845 0
1026.95 3.90828 0
1027.92 3.94908 0
1028.88 3.95167 0
1029.85 3.93619 0
1030.81 3.98269 0
1031.77 4.02101 0
1032.74 4.01169 0
1033.7 3.99093 0
1034.67 4.01357 0
1035.63 4.05549 0
1036.6 4.07682 0
1037.56 4.08671 0
1038.52 4.10711 0
1039.49 4.12672 0
1040.45 4.11711 0
1041.42 4.10608 0
1042.38 4.10767 0
1043.34 4.11497 0
1044.31 4.14623 0
1045.27 4.17036 0
1046.24 4.16859 0
1047.2 4.16752 0
1048.17 4.19428 0
1049.13 4.22493 0
1050.09 4.22552 0
1051.06 4.24245 0
1052.02 4.26358 0
1052.99 4.25893 0
1053.95 4.25121 0
1054.92 4.25642 0
1055.88 4.26781 0
1056.84 4.26764 0
1057.81 4.26417 0
1058.77 4.30124 0
1059.74 4.31879 0
1060.7 4.33432 0
1061.67 4.33619 0
1062.63 4.3206 0
1063.59 4.33291 0
1064.56 4.34875 0
1065.52 4.34721 0
1066.49 4.33885 0
1067.45 4.32997 0
1068.42 4.31824 0
1069.38 4.32955 0
1070.34 4.36947 0
1071.31 4.39484 0
1072.27 4.40228 0
1073.24 4.39222 0
1074.2 4.38154 0
1075.17 4.37816 0
1076.13 4.37442 0
1077.09 4.38477 0
1078.06 4.40543 0
1079.02 4.41654 0
1079.99 4.41748 0
1080.95 4.42471 0
1081.91 4.42308 0
1082.88 4.44217 0
1083.84 4.45385 0
1084.81 4.45531 0
1085.77 4.47081 0
1086.74 4.49939 0
1087.7 4.52902 0
1088.66 4.56234 0
1089.63 4.58697 0
1090.59 4.61132 0
1091.56 4.59872 0
1092.52 4.56597 0
1093.49 4.58611 0
1094.45 4.60853 0
1095.41 4.6186 0
1096.38 4.64647 0
1097.34 4.63306 0
1098.31 4.60784 0
1099.27 4.62333 0
1100.24 4.63646 0
1101.2 4.62541 0
1102.16 4.60417 0
1103.13 4.58813 0
1104.09 4.60621 0
1105.06 4.61371 0
1106.02 4.57582 0
1106.99 4.57334 0
1107.95 4.60118 0
1108.91 4.60338 0
1109.88 4.59261 0
1110.84 4.57013 0
1111.81 4.54663 0
1112.77 4.57388 0
1113.74 4.60335 0
1114.7 4.60274 0
1115.66 4.6403 0
1116.63 4.68165 0
1117.59 4.68365 0
1118.56 4.69295 0
1119.52 4.71573 0
1120.49 4.71125 0
1121.45 4.70229 0
1122.41 4.71738 0
1123.38 4.73765 0
1124.34 4.75402 0
1125.31 4.77716 0
1126.27 4.79547 0
1127.24 4.77237 0
1128.2 4.75947 0
1129.16 4.77373 0
1130.13 4.78703 0
1131.09 4.81425 0
1132.06 4.83956 0
1133.02 4.84576 0
1133.99 4.84051 0
1134.95 4.83953 0
1135.91 4.8512 0
1136.88 4.85578 0
1137.84 4.88177 0
1138.81 4.92939 0
1139.77 4.95199 0
1140.74 4.9342 0
1141.7 4.93446 0
1142.66 4.97356 0
1143.63 4.99536 0
1144.59 5.00539 0
1145.56 5.01331 0
1146.52 5.01819 0
1147.49 5.02441 0
1148.45 5.04724 0
1149.41 5.08957 0
1150.38 5.09936 0
1151.34 5.08929 0
1152.31 5.11251 0
1153.27 5.14992 0
1154.24 5.15757 0
1155.2 5.17243 0
1156.16 5.19759 0
1157.13 5.23091 0
1158.09 5.28094 0
1159.06 5.30267 0
1160.02 5.27712 0
1160.99 5.27185 0
1161.95 5.30792 0
1162.91 5.36167 0
1163.88 5.38467 0
1164.84 5.39933 0
1165.81 5.4099 0
1166.77 5.42318 0
1167.74 5.45106 0
1168.7 5.47975 0
1169.66 5.50722 0
1170.63 5.53994 0
1171.59 5.55813 0
1172.56 5.53427 0
1173.52 5.51785 0
1174.49 5.53325 0
1175.45 5.55839 0
1176.41 5.5702 0
1177.38 5.57829 0
1178.34 5.59109 0
1179.31 5.60001 0
1180.27 5.59539 0
1181.24 5.57009 0
1182.2 5.56296 0
1183.16 5.5565 0
1184.13 5.53699 0
1185.09 5.51528 0
1186.06 5.5093 0
1187.02 5.51683 0
1187.99 5.51764 0
1188.95 5.50776 0
1189.91 5.50196 0
1190.88 5.50465 0
1191.84 5.49958 0
1192.81 5.47757 0
1193.77 5.47032 0
1194.73 5.4733 0
1195.7 5.47928 0
1196.66 5.48644 0
1197.63 5.46951 0
1198.59 5.45872 0
1199.56 5.46384 0
1200.52 5.47606 0
1201.48 5.48229 0
1202.45 5.46889 0
1203.41 5.45335 0
1204.38 5.45039 0
1205.34 5.45107 0
1206.31 5.45737 0
1207.27 5.4444 0
1208.23 5.42226 0
1209.2 5.42502 0
1210.16 5.43504 0
1211.13 5.42466 0
1212.09 5.41336 0
1213.06 5.40214 0
1214.02 5.41221 0
1214.98 5.44 0
1215.95 5.45377 0
1216.91 5.44807 0
1217.88 5.42503 0
1218.84 5.413 0
1219.81 5.39833 0
1220.77 5.39763 0
1221.73 5.40611 0
1222.7 5.41471 0
1223.66 5.39042 0
1224.63 5.35505 0
1225.59 5.3434 0
1226.56 5.33841 0
1227.52 5.32615 0
1228.48 5.30646 0
1229.45 5.2976 0
1230.41 5.31188 0
1231.38 5.31629 0
1232.34 5.31678 0
1233.31 5.31614 0
1234.27 5.29599 0
1235.23 5.29053 0
1236.2 5.31334 0
1237.16 5.32415 0
1238.13 5.32442 0
1239.09 5.31429 0
1240.06 5.29846 0
1241.02 5.28931 0
1241.98 5.28494 0
1242.95 5.28354 0
1243.91 5.29531 0
1244.88 5.29688 0
1245.84 5.29764 0
1246.81 5.29069 0
1247.77 5.27978 0
1248.73 5.28673 0
1249.7 5.30855 0
1250.66 5.32162 0
1251.63 5.33163 0
1252.59 5.34238 0
1253.56 5.34751 0
1254.52 5.36452 0
1255.48 5.37954 0
1256.45 5.39933 0
1257.41 5.43652 0
1258.38 5.46563 0
1259.34 5.48925 0
1260.31 5.52002 0
1261.27 5.57307 0
1262.23 5.63096 0
1263.2 5.69859 0
1264.16 5.75713 0
1265.13 5.82156 0
1266.09 5.86813 0
1267.06 5.9 0
1268.02 5.95068 0
1268.98 6.01273 0
1269.95 6.06304 0
1270.91 6.08722 0
1271.88 6.1259 0
1272.84 6.18596 0
1273.81 6.22392 0
1274.77 6.24163 0
1275.73 6.29002 0
1276.7 6.33711 0
1277.66 6.34494 0
1278.63 6.34576 0
1279.59 6.34103 0
1280.56 6.34908 0
1281.52 6.37954 0
1282.48 6.38989 0
1283.45 6.37945 0
1284.41 6.37274 0
1285.38 6.37921 0
1286.34 6.38637 0
1287.31 6.36128 0
1288.27 6.3361 0
1289.23 6.31915 0
1290.2 6.309 0
1291.16 6.30133 0
1292.13 6.28166 0
1293.09 6.2467 0
1294.06 6.21769 0
1295.02 6.19072 0
1295.98 6.164 0
1296.95 6.139 0
1297.91 6.103 0
1298.88 6.06787 0
1299.84 6.03821 0
1300.81 6.00155 0
1301.77 5.96283 0
1302.73 5.93317 0
1303.7 5.89883 0
1304.66 5.85103 0
1305.63 5.81639 0
1306.59 5.77618 0
1307.56 5.72609 0
1308.52 5.70067 0
1309.48 5.68124 0
1310.45 5.65333 0
1311.41 5.60872 0
1312.38 5.55409 0
1313.34 5.53022 0
1314.31 5.49794 0
1315.27 5.46398 0
1316.23 5.42556 0
1317.2 5.37268 0
1318.16 5.31293 0
1319.13 5.27727 0
1320.09 5.29464 0
1321.06 5.28361 0
1322.02 5.24401 0
1322.98 5.21018 0
1323.95 5.19606 0
1324.91 5.17856 0
1325.88 5.14463 0
1326.84 5.11244 0
1327.81 5.10033 0
1328.77 5.09304 0
1329.73 5.07634 0
1330.7 5.08524 0
1331.66 5.09874 0
1332.63 5.06103 0
1333.59 4.96258 0
1334.56 4.83426 0
1335.52 4.66658 0
1336.48 4.48959 0
1337.45 4.36026 0
1338.41 4.2253 0
1339.38 4.12417 0
1340.34 4.08266 0
1341.31 4.07976 0
1342.27 4.02166 0
1343.23 3.94888 0
1344.2 3.91149 0
1345.16 3.87267 0
1346.13 3.84719 0
1347.09 3.84869 0
1348.06 3.83621 0
1349.02 3.8075 0
1349.98 3.79355 0
1350.95 3.78673 0
1351.91 3.78493 0
1352.88 3.77887 0
1353.84 3.75908 0
1354.81 3.74742 0
1355.77 3.76105 0
1356.73 3.77482 0
1357.7 3.79845 0
1358.66 3.81723 0
1359.63 3.81296 0
1360.59 3.78528 0
1361.56 3.79916 0
1362.52 3.77677 0
1363.48 3.85546 0
1364.45 3.98554 0
1365.41 3.99488 0
1366.38 3.98476 0
1367.34 3.94891 0
1368.31 3.89979 0
1369.27 3.90401 0
1370.23 3.91731 0
1371.2 3.88881 0
1372.16 3.82642 0
1373.13 3.70825 0
1374.09 3.6569 0
1375.06 3.69732 0
1376.02 3.75027 0
1376.98 3.74113 0
1377.95 3.71046 0
1378.91 3.70102 0
1379.88 3.68855 0
1380.84 3.66393 0
1381.81 3.62952 0
1382.77 3.61575 0
1383.73 3.61427 0
1384.7 3.59667 0
1385.66 3.51684 0
1386.63 3.35764 0
1387.59 3.31926 0
1388.56 3.44608 0
1389.52 3.4542 0
1390.48 3.41937 0
1391.45 3.40295 0
1392.41 3.36651 0
1393.38 3.23483 0
1394.34 3.08642 0
1395.3 3.13623 0
1396.27 3.2378 0
1397.23 3.24911 0
1398.2 3.1361 0
1399.16 3.08825 0
1400.13 3.2445 0
1401.09 3.30876 0
1402.05 3.30685 0
1403.02 3.31268 0
1403.98 3.30665 0
1404.95 3.38601 0
1405.91 3.47087 0
1406.88 3.38756 0
1407.84 3.31493 0
1408.8 3.3003 0
1409.77 3.28476 0
1410.73 3.25317 0
1411.7 3.24994 0
1412.66 3.2706 0
1413.63 3.28466 0
1414.59 3.27214 0
1415.55 3.23516 0
1416.52 3.17096 0
1417.48 3.09274 0
1418.45 2.86116 0
1419.41 2.80245 0
1420.38 3.16966 0
1421.34 3.26973 0
1422.3 3.24558 0
1423.27 3.14575 0
1424.23 3.18032 0
1425.2 3.29602 0
1426.16 3.33577 0
1427.12 3.35346 0
1428.09 3.34901 0
1429.05 3.25291 0
1430.02 3.22548 0
1430.98 3.3589 0
1431.95 3.40175 0
1432.91 3.40322 0
1433.88 3.42333 0
1434.84 3.35243 0
1435.8 3.03617 0
1436.77 2.92684 0
1437.73 3.31317 0
1438.7 3.43016 0
1439.66 3.44683 0
1440.62 3.45349 0
1441.59 3.45732 0
1442.55 3.44626 0
1443.52 3.45166 0
1444.48 3.44842 0
1445.45 3.42836 0
1446.41 3.35657 0
1447.38 3.22936 0
1448.34 3.29649 0
1449.3 3.42501 0
1450.27 3.42623 0
1451.23 3.40364 0
1452.2 3.40005 0
1453.16 3.42686 0
1454.12 3.34151 0
1455.09 3.13443 0
1456.05 2.76856 0
1457.02 2.69825 0
1457.98 2.95088 0
1458.95 3.15325 0
1459.91 3.36997 0
1460.88 3.45436 0
1461.84 3.454 0
1462.8 3.42205 0
1463.77 3.25542 0
1464.73 3.10537 0
1465.7 3.31868 0
1466.66 3.44253 0
1467.62 3.44556 0
1468.59 3.44424 0
1469.55 3.42249 0
1470.52 3.26787 0
1471.48 2.9501 0
1472.45 2.8568 0
1473.41 3.04658 0
1474.38 3.2624 0
1475.34 3.16823 0
1476.3 3.10842 0
1477.27 3.31629 0
1478.23 3.39219 0
1479.2 3.38894 0
1480.16 3.34539 0
1481.12 3.31779 0
1482.09 3.36281 0
1483.05 3.39325 0
1484.02 3.39549 0
1484.98 3.38515 0
