599.778 2.95602
600.742 2.83679
601.707 2.92058
602.671 2.97726
603.635 3.03129
604.599 3.06474
605.564 3.05769
606.528 3.01112
607.492 3.00576
608.457 3.01282
609.421 3.02721
610.385 3.02337
611.349 3.0331
612.314 3.03885
613.278 3.02655
614.242 2.96968
615.206 2.97751
616.171 2.9914
617.135 2.98309
618.099 2.9669
619.063 2.96773
620.028 2.99379
620.992 3.00716
621.956 3.00679
622.921 3.05348
623.885 3.06329
624.849 2.98019
625.813 2.93277
626.778 3.02145
627.742 2.98828
628.706 2.8993
629.67 2.97527
630.635 3.00943
631.599 2.92818
632.563 2.9055
633.528 2.93497
634.492 2.95157
635.456 2.92635
636.42 2.91672
637.385 2.93855
638.349 2.9525
639.313 2.94144
640.278 2.94444
641.242 2.95608
642.206 2.96845
643.17 2.984
644.135 2.99855
645.099 2.99684
646.063 3.03279
647.028 3.09653
647.992 3.15856
648.956 3.19583
649.92 3.23512
650.885 3.33545
651.849 3.40795
652.813 3.22268
653.777 3.14762
654.742 3.49944
655.706 3.59612
656.67 3.45242
657.635 3.81816
658.599 4.226
659.563 4.0006
660.527 3.76566
661.492 4.03424
662.456 4.02255
663.42 3.52044
664.384 3.311
665.349 3.54096
666.313 3.4504
667.277 3.19632
668.241 3.3194
669.206 3.35615
670.17 3.01989
671.134 2.6755
672.099 2.79462
673.063 2.96773
674.027 2.80131
674.991 2.65168
675.956 2.7343
676.92 2.83015
677.884 2.80331
678.848 2.658
679.813 2.61408
680.777 2.7969
681.741 2.81783
682.706 2.58516
683.67 2.5525
684.634 2.77622
685.598 2.7764
686.563 2.54598
687.527 2.53269
688.491 2.75243
689.456 2.7395
690.42 2.51352
691.384 2.51076
692.348 2.71724
693.313 2.70452
694.277 2.49869
695.241 2.49901
696.205 2.69513
697.17 2.68795
698.134 2.50693
699.098 2.50256
700.062 2.66979
701.027 2.66441
701.991 2.49746
702.955 2.49306
703.92 2.65151
704.884 2.64422
705.848 2.49093
706.812 2.49174
707.777 2.62816
708.741 2.61989
709.705 2.49569
710.669 2.49131
711.634 2.59503
712.598 2.5897
713.562 2.49659
714.527 2.50717
715.491 2.59014
716.455 2.57525
717.419 2.49413
718.384 2.50068
719.348 2.57632
720.312 2.57524
721.277 2.51638
722.241 2.52046
723.205 2.56312
724.169 2.54769
725.134 2.51559
726.098 2.53503
727.062 2.56159
728.026 2.53145
728.991 2.51441
729.955 2.55188
730.919 2.56155
731.884 2.51999
732.848 2.51378
733.812 2.56646
734.776 2.5722
735.741 2.50863
736.705 2.50698
737.669 2.5748
738.634 2.57769
739.598 2.49575
740.562 2.48443
741.526 2.56784
742.49 2.57701
743.455 2.47675
744.419 2.4554
745.383 2.55401
746.348 2.57554
747.312 2.46122
748.276 2.42336
749.24 2.54474
750.205 2.59362
751.169 2.46583
752.133 2.40883
753.098 2.53642
754.062 2.60258
755.026 2.47231
755.99 2.38977
756.955 2.5223
757.919 2.61708
758.883 2.48803
759.847 2.37543
760.812 2.50234
761.776 2.6326
762.74 2.5219
763.705 2.37662
764.669 2.47635
765.633 2.62856
766.597 2.54052
767.562 2.37887
768.526 2.45596
769.49 2.62457
770.455 2.56576
771.419 2.38321
772.383 2.43581
773.347 2.63048
774.312 2.60235
775.276 2.40204
776.24 2.41007
777.204 2.62072
778.169 2.6369
779.133 2.43835
780.097 2.41793
781.062 2.61974
782.026 2.66279
782.99 2.47148
783.954 2.4158
784.919 2.62048
785.883 2.71033
786.847 2.54695
787.812 2.46292
788.776 2.64384
789.74 2.7748
790.704 2.64937
791.668 2.54775
792.633 2.71216
793.597 2.87066
794.561 2.77915
795.526 2.66472
796.49 2.79625
797.454 2.95905
798.418 2.89463
799.383 2.76462
800.347 2.84246
801.311 2.9882
802.276 2.93416
803.24 2.77865
804.204 2.79538
805.168 2.9122
806.133 2.87585
807.097 2.73043
808.061 2.71468
809.025 2.81881
809.99 2.81713
810.954 2.68584
811.918 2.64216
812.883 2.73505
813.847 2.75832
814.811 2.65155
815.775 2.59412
816.74 2.66765
817.704 2.70889
818.668 2.62776
819.633 2.56184
820.597 2.61573
821.561 2.66813
822.525 2.61466
823.49 2.55476
824.454 2.57968
825.418 2.62576
826.382 2.60516
827.347 2.54628
828.311 2.5438
829.275 2.58999
830.24 2.59154
831.204 2.54292
832.168 2.51701
833.132 2.55263
834.097 2.57735
835.061 2.53895
836.025 2.50708
836.989 2.53709
837.954 2.5745
838.918 2.55265
839.882 2.50796
840.846 2.52325
841.811 2.55923
842.775 2.54812
843.739 2.51347
844.704 2.51642
845.668 2.54813
846.632 2.54839
847.596 2.52081
848.561 2.52105
849.525 2.54178
850.489 2.54838
851.454 2.5293
852.418 2.51728
853.382 2.53486
854.346 2.54578
855.311 2.53428
856.275 2.52416
857.239 2.5301
858.203 2.54108
859.168 2.53524
860.132 2.5281
861.096 2.53153
862.061 2.53357
863.025 2.53166
863.989 2.52724
864.953 2.52463
865.918 2.52707
866.882 2.52376
867.846 2.53514
868.811 2.60071
869.775 2.66903
870.739 2.62776
871.703 2.57159
872.668 2.55756
873.632 2.54576
874.596 2.53761
875.56 2.55005
876.525 2.55862
877.489 2.5515
878.453 2.54627
879.418 2.55742
880.382 2.57266
881.346 2.56851
882.31 2.55733
883.275 2.56445
884.239 2.58337
885.203 2.58507
886.167 2.5703
887.132 2.57183
888.096 2.58707
889.06 2.5872
890.024 2.57122
890.989 2.57115
891.953 2.5891
892.917 2.59268
893.882 2.57619
894.846 2.57219
895.81 2.59069
896.774 2.60376
897.739 2.59123
898.703 2.58141
899.667 2.59318
900.631 2.60351
901.596 2.59638
902.56 2.5906
903.524 2.59993
904.489 2.61369
905.453 2.60994
906.417 2.60085
907.381 2.61006
908.346 2.6284
909.31 2.63003
910.274 2.6216
911.239 2.62679
912.203 2.64153
913.167 2.64404
914.131 2.64269
915.096 2.6474
916.06 2.65824
917.024 2.66488
917.988 2.66235
918.953 2.6659
919.917 2.67758
920.881 2.68531
921.846 2.68758
922.81 2.68776
923.774 2.69704
924.738 2.70562
925.703 2.70831
926.667 2.71378
927.631 2.72148
928.596 2.72812
929.56 2.73275
930.524 2.73738
931.488 2.74792
932.452 2.75489
933.417 2.75666
934.381 2.76339
935.345 2.7758
936.31 2.7856
937.274 2.78805
938.238 2.79174
939.202 2.8024
940.167 2.81062
941.131 2.81593
942.095 2.82214
943.06 2.83321
944.024 2.8423
944.988 2.84621
945.952 2.85188
946.917 2.86372
947.881 2.87434
948.845 2.87869
949.809 2.88086
950.774 2.88971
951.738 2.90267
952.702 2.91246
953.667 2.91334
954.631 2.91965
955.595 2.93462
956.559 2.94671
957.524 2.94947
958.488 2.95213
959.452 2.96178
960.417 2.97332
961.381 2.98035
962.345 2.98848
963.309 2.9977
964.274 3.00723
965.238 3.01478
966.202 3.02018
967.166 3.03103
968.131 3.04206
969.095 3.04825
970.059 3.05136
971.024 3.05867
971.988 3.07442
972.952 3.08541
973.916 3.08829
974.881 3.09404
975.845 3.10473
976.809 3.11384
977.773 3.11941
978.738 3.12416
979.702 3.13327
980.666 3.14272
981.63 3.14798
982.595 3.15294
983.559 3.16201
984.523 3.17348
985.488 3.17826
986.452 3.17788
987.416 3.18785
988.38 3.201
989.345 3.20828
990.309 3.21163
991.273 3.21739
992.237 3.2278
993.202 3.23586
994.166 3.23757
995.13 3.24333
996.095 3.25369
997.059 3.26086
998.023 3.26319
998.987 3.26874
999.952 3.2777
1000.92 3.28731
1001.88 3.29146
1002.85 3.29698
1003.81 3.30474
1004.77 3.30953
1005.74 3.31285
1006.7 3.31867
1007.67 3.32859
1008.63 3.33796
1009.59 3.34503
1010.56 3.35802
1011.52 3.37229
1012.49 3.38251
1013.45 3.38724
1014.42 3.39163
1015.38 3.40447
1016.34 3.41688
1017.31 3.42252
1018.27 3.43245
1019.24 3.44472
1020.2 3.457
1021.17 3.46605
1022.13 3.47189
1023.09 3.48416
1024.06 3.4984
1025.02 3.51047
1025.99 3.52221
1026.95 3.5357
1027.92 3.55549
1028.88 3.56908
1029.84 3.57593
1030.81 3.58721
1031.77 3.60217
1032.74 3.61911
1033.7 3.62975
1034.67 3.63821
1035.63 3.64957
1036.59 3.66189
1037.56 3.67783
1038.52 3.68915
1039.49 3.69756
1040.45 3.71174
1041.42 3.72243
1042.38 3.73102
1043.34 3.74415
1044.31 3.75633
1045.27 3.76853
1046.24 3.77828
1047.2 3.78788
1048.16 3.79726
1049.13 3.80592
1050.09 3.82048
1051.06 3.83104
1052.02 3.83569
1052.99 3.84162
1053.95 3.84818
1054.91 3.85167
1055.88 3.85564
1056.84 3.86364
1057.81 3.86573
1058.77 3.85991
1059.74 3.85764
1060.7 3.86318
1061.66 3.86999
1062.63 3.87088
1063.59 3.86601
1064.56 3.86365
1065.52 3.86448
1066.49 3.86043
1067.45 3.85434
1068.41 3.85661
1069.38 3.85958
1070.34 3.85769
1071.31 3.85356
1072.27 3.85294
1073.24 3.85485
1074.2 3.85481
1075.16 3.8502
1076.13 3.84417
1077.09 3.84417
1078.06 3.84794
1079.02 3.84785
1079.99 3.84639
1080.95 3.84619
1081.91 3.84681
1082.88 3.84624
1083.84 3.84643
1084.81 3.84398
1085.77 3.84284
1086.74 3.84418
1087.7 3.83678
1088.66 3.83072
1089.63 3.83304
1090.59 3.83451
1091.56 3.83163
1092.52 3.82679
1093.49 3.82962
1094.45 3.8347
1095.41 3.83656
1096.38 3.8361
1097.34 3.83448
1098.31 3.83613
1099.27 3.83829
1100.24 3.83638
1101.2 3.83524
1102.16 3.84272
1103.13 3.85236
1104.09 3.85635
1105.06 3.85565
1106.02 3.85581
1106.99 3.86343
1107.95 3.87517
1108.91 3.88042
1109.88 3.87913
1110.84 3.88019
1111.81 3.88587
1112.77 3.88874
1113.74 3.89162
1114.7 3.89509
1115.66 3.89741
1116.63 3.89928
1117.59 3.89771
1118.56 3.89838
1119.52 3.90133
1120.49 3.90525
1121.45 3.90506
1122.41 3.89931
1123.38 3.8966
1124.34 3.89645
1125.31 3.89427
1126.27 3.89049
1127.24 3.88488
1128.2 3.88319
1129.16 3.88612
1130.13 3.88541
1131.09 3.88319
1132.06 3.88365
1133.02 3.87998
1133.99 3.87472
1134.95 3.87161
1135.91 3.8698
1136.88 3.86873
1137.84 3.86473
1138.81 3.85692
1139.77 3.85421
1140.74 3.85329
1141.7 3.84944
1142.66 3.84599
1143.63 3.84377
1144.59 3.83928
1145.56 3.83273
1146.52 3.82903
1147.49 3.82542
