5.997784e+002,-2.079112e-001
6.007427e+002,-2.122396e-001
6.017070e+002,-2.278044e-001
6.026713e+002,-2.333774e-001
6.036356e+002,-2.254575e-001
6.045998e+002,-2.231367e-001
6.055641e+002,-2.280301e-001
6.065284e+002,-2.352209e-001
6.074926e+002,-2.347346e-001
6.084569e+002,-2.302128e-001
6.094212e+002,-2.337463e-001
6.103854e+002,-2.459150e-001
6.113497e+002,-2.457330e-001
6.123140e+002,-2.354624e-001
6.132783e+002,-2.328427e-001
6.142426e+002,-2.466245e-001
6.152068e+002,-2.488371e-001
6.161711e+002,-2.395470e-001
6.171354e+002,-2.355874e-001
6.180997e+002,-2.395819e-001
6.190639e+002,-2.434667e-001
6.200282e+002,-2.508721e-001
6.209925e+002,-2.500502e-001
6.219567e+002,-2.437252e-001
6.229210e+002,-2.437447e-001
6.238853e+002,-2.487468e-001
6.248495e+002,-2.517756e-001
6.258138e+002,-2.453760e-001
6.267781e+002,-2.410249e-001
6.277424e+002,-2.502328e-001
6.287067e+002,-2.613429e-001
6.296710e+002,-2.603515e-001
6.306352e+002,-2.561514e-001
6.315995e+002,-2.609415e-001
6.325638e+002,-2.629088e-001
6.335280e+002,-2.581474e-001
6.344923e+002,-2.569682e-001
6.354566e+002,-2.609169e-001
6.364208e+002,-2.625186e-001
6.373851e+002,-2.603707e-001
6.383494e+002,-2.591922e-001
6.393137e+002,-2.603608e-001
6.402780e+002,-2.606463e-001
6.412422e+002,-2.580906e-001
6.422065e+002,-2.547443e-001
6.431708e+002,-2.487223e-001
6.441351e+002,-2.402223e-001
6.450993e+002,-2.338950e-001
6.460636e+002,-2.249420e-001
6.470279e+002,-2.107551e-001
6.479921e+002,-1.960840e-001
6.489564e+002,-1.820956e-001
6.499207e+002,-1.729828e-001
6.508849e+002,-1.677438e-001
6.518492e+002,-1.624583e-001
6.528135e+002,-1.549915e-001
6.537778e+002,-1.246712e-001
6.547421e+002,-7.483377e-002
6.557064e+002,-4.824928e-002
6.566706e+002,-4.500525e-002
6.576349e+002,-3.147950e-002
6.585992e+002,-1.587107e-002
6.595634e+002,-1.891157e-002
6.605277e+002,-2.717441e-002
6.614920e+002,-2.434122e-002
6.624562e+002,-3.372413e-002
6.634205e+002,-5.921364e-002
6.643848e+002,-7.592024e-002
6.653491e+002,-8.126548e-002
6.663134e+002,-9.469068e-002
6.672776e+002,-1.018796e-001
6.682419e+002,-1.090993e-001
6.692062e+002,-1.374260e-001
6.701705e+002,-1.653442e-001
6.711347e+002,-1.866115e-001
6.720990e+002,-2.000824e-001
6.730633e+002,-2.233574e-001
6.740275e+002,-2.512701e-001
6.749918e+002,-2.665198e-001
6.759561e+002,-2.703052e-001
6.769203e+002,-2.735108e-001
6.778846e+002,-2.815766e-001
6.788489e+002,-2.929620e-001
6.798132e+002,-3.011343e-001
6.807775e+002,-2.995833e-001
6.817418e+002,-3.000748e-001
6.827060e+002,-3.080965e-001
6.836703e+002,-3.112927e-001
6.846346e+002,-3.073670e-001
6.855988e+002,-3.069865e-001
6.865631e+002,-3.117063e-001
6.875274e+002,-3.122468e-001
6.884916e+002,-3.076138e-001
6.894559e+002,-3.087977e-001
6.904202e+002,-3.139877e-001
6.913845e+002,-3.133293e-001
6.923488e+002,-3.077533e-001
6.933130e+002,-3.067081e-001
6.942773e+002,-3.098422e-001
6.952416e+002,-3.103260e-001
6.962059e+002,-3.070606e-001
6.971701e+002,-3.068049e-001
6.981344e+002,-3.105676e-001
6.990986e+002,-3.124585e-001
7.000629e+002,-3.092213e-001
7.010272e+002,-3.072596e-001
7.019915e+002,-3.106364e-001
7.029557e+002,-3.128528e-001
7.039200e+002,-3.089263e-001
7.048843e+002,-3.082356e-001
7.058486e+002,-3.111034e-001
7.068129e+002,-3.124180e-001
7.077771e+002,-3.110148e-001
7.087414e+002,-3.118744e-001
7.097057e+002,-3.142213e-001
7.106699e+002,-3.129673e-001
7.116342e+002,-3.093715e-001
7.125985e+002,-3.102199e-001
7.135627e+002,-3.127099e-001
7.145270e+002,-3.127060e-001
7.154913e+002,-3.106349e-001
7.164556e+002,-3.106895e-001
7.174199e+002,-3.128374e-001
7.183842e+002,-3.130218e-001
7.193484e+002,-3.126967e-001
7.203127e+002,-3.137892e-001
7.212770e+002,-3.137832e-001
7.222412e+002,-3.136740e-001
7.232055e+002,-3.124217e-001
7.241698e+002,-3.134251e-001
7.251340e+002,-3.143462e-001
7.260983e+002,-3.137034e-001
7.270626e+002,-3.130838e-001
7.280269e+002,-3.138915e-001
7.289911e+002,-3.147476e-001
7.299554e+002,-3.137362e-001
7.309197e+002,-3.136951e-001
7.318840e+002,-3.132956e-001
7.328483e+002,-3.115314e-001
7.338125e+002,-3.096088e-001
7.347768e+002,-3.090684e-001
7.357411e+002,-3.100279e-001
7.367053e+002,-3.098857e-001
7.376696e+002,-3.092389e-001
7.386339e+002,-3.087814e-001
7.395981e+002,-3.104977e-001
7.405624e+002,-3.103109e-001
7.415267e+002,-3.077461e-001
7.424910e+002,-3.079778e-001
7.434553e+002,-3.111536e-001
7.444196e+002,-3.134232e-001
7.453838e+002,-3.122448e-001
7.463481e+002,-3.125710e-001
7.473124e+002,-3.168623e-001
7.482766e+002,-3.181672e-001
7.492409e+002,-3.146568e-001
7.502052e+002,-3.125415e-001
7.511694e+002,-3.154549e-001
7.521337e+002,-3.169414e-001
7.530980e+002,-3.136527e-001
7.540623e+002,-3.123125e-001
7.550266e+002,-3.170455e-001
7.559908e+002,-3.192344e-001
7.569551e+002,-3.152173e-001
7.579194e+002,-3.126415e-001
7.588837e+002,-3.150041e-001
