,wavenumber,experimental,CO2 v3b phase I,13CO2 v3b phase I,v3a,CO2 gas,linear baseline,residue,CO2 gas experimental
992,1556.34,1.87253,0.0,0.0,0.0,1.22066e-212,-2.67716,4.54969,0.170478
993,1557.3,1.43607,0.0,0.0,0.0,4.30025e-212,-2.673,4.10907,0.336467
994,1558.27,1.50396,0.0,0.0,0.0,1.51443e-211,-2.66883,4.1728,0.67329
995,1559.23,1.70712,0.0,0.0,0.0,5.31772e-211,-2.66467,4.37179,0.742484
996,1560.19,2.1133,0.0,0.0,0.0,1.8642e-210,-2.66051,4.77382,0.50566
997,1561.16,2.27273,0.0,0.0,0.0,6.533e-210,-2.65635,4.92907,0.220043
998,1562.12,2.053,0.0,0.0,0.0,2.28274e-209,-2.65219,4.70519,0.105394
999,1563.09,2.0078,0.0,0.0,0.0,7.96326e-209,-2.64803,4.65583,0.0797557
1000,1564.05,1.93462,0.0,0.0,0.0,2.77341e-208,-2.64387,4.57849,0.120345
1001,1565.02,1.98311,0.0,0.0,0.0,9.65581e-208,-2.6397,4.62281,0.162112
1002,1565.98,2.05328,0.0,0.0,0.0,3.35189e-207,-2.63554,4.68882,0.10505
1003,1566.94,2.01151,0.0,0.0,0.0,1.16167e-206,-2.63138,4.64289,0.0687105
1004,1567.91,1.91332,0.0,0.0,0.0,4.02458e-206,-2.62722,4.54054,0.10147
1005,1568.87,1.78235,0.0,0.0,0.0,1.39024e-205,-2.62306,4.4054,0.22978
1006,1569.84,1.937,0.0,0.0,0.0,4.79455e-205,-2.6189,4.5559,0.296041
1007,1570.8,2.13379,0.0,0.0,0.0,1.65081e-204,-2.61474,4.74853,0.15025
1008,1571.77,2.06491,0.0,0.0,0.0,5.68184e-204,-2.61057,4.67548,0.0755828
1009,1572.73,2.02152,0.0,0.0,0.0,1.94991e-203,-2.60641,4.62794,0.0665056
1010,1573.69,1.99414,0.0,0.0,0.0,6.68083e-203,-2.60225,4.59639,0.0752767
1011,1574.66,1.86158,0.0,0.0,0.0,2.28526e-202,-2.59809,4.45967,0.119902
1012,1575.62,1.66814,0.0,0.0,0.0,7.81416e-202,-2.59393,4.26206,0.255845
1013,1576.59,2.05316,0.0,0.0,0.0,2.66419e-201,-2.58977,4.64293,0.321131
1014,1577.55,2.15748,0.0,0.0,0.0,9.06855e-201,-2.58561,4.74309,0.172514
1015,1578.52,2.09566,0.0,0.0,0.0,3.08568e-200,-2.58144,4.6771,0.0875237
1016,1579.48,2.07797,0.0,0.0,0.0,1.04689e-199,-2.57728,4.65525,0.060387
1017,1580.44,2.07862,0.0,0.0,0.0,3.54602e-199,-2.57312,4.65174,0.0538187
1018,1581.41,2.08884,0.0,0.0,0.0,1.19914e-198,-2.56896,4.6578,0.0518719
1019,1582.37,2.10795,0.0,0.0,0.0,4.05356e-198,-2.5648,4.67275,0.0520606
1020,1583.34,2.12033,0.0,0.0,0.0,1.36629e-197,-2.56064,4.68097,0.0511566
1021,1584.3,2.12702,0.0,0.0,0.0,4.5977e-197,-2.55648,4.68349,0.049179
1022,1585.27,2.13403,0.0,0.0,0.0,1.54464e-196,-2.55232,4.68635,0.0481655
1023,1586.23,2.14104,0.0,0.0,0.0,5.18737e-196,-2.54815,4.68919,0.0482313
1024,1587.19,2.15699,0.0,0.0,0.0,1.73705e-195,-2.54399,4.70098,0.0481336
1025,1588.16,2.19148,0.0,0.0,0.0,5.80718e-195,-2.53983,4.73131,0.0489977
1026,1589.12,2.19035,0.0,0.0,0.0,1.94067e-194,-2.53567,4.72602,0.0552529
1027,1590.09,2.20292,0.0,0.0,0.0,6.4667e-194,-2.5315,4.73442,0.0600307
1028,1591.05,2.21442,0.0,0.0,0.0,2.15131e-193,-2.52734,4.74177,0.0585563
1029,1592.02,2.21872,0.0,0.0,0.0,7.1452e-193,-2.52318,4.7419,0.0568093
1030,1592.98,2.19885,0.0,0.0,0.0,2.37222e-192,-2.51902,4.71787,0.0553234
1031,1593.94,2.19438,0.0,0.0,0.0,7.85314e-192,-2.51486,4.70924,0.0726085
1032,1594.91,2.20577,0.0,0.0,0.0,2.5955e-191,-2.5107,4.71647,0.0804716
1033,1595.87,2.19908,0.0,0.0,0.0,8.56424e-191,-2.50654,4.70562,0.068884
1034,1596.84,2.19659,0.0,0.0,0.0,2.82477e-190,-2.50237,4.69897,0.059824
1035,1597.8,2.19188,0.0,0.0,0.0,9.29027e-190,-2.49821,4.69009,0.0501283
1036,1598.77,2.17916,0.0,0.0,0.0,3.05045e-189,-2.49405,4.67322,0.0479905
1037,1599.73,2.16567,0.0,0.0,0.0,1.0012e-188,-2.48989,4.65556,0.0498039
1038,1600.69,2.14423,0.0,0.0,0.0,3.27669e-188,-2.48573,4.62996,0.0597634
1039,1601.66,2.14387,0.0,0.0,0.0,1.07063e-187,-2.48157,4.62544,0.0660738
1040,1602.62,2.11645,0.0,0.0,0.0,3.49245e-187,-2.47741,4.59386,0.0744299
1041,1603.59,2.11464,0.0,0.0,0.0,1.13879e-186,-2.47324,4.58788,0.0752861
1042,1604.55,2.11279,0.0,0.0,0.0,3.70265e-186,-2.46908,4.58187,0.0570156
1043,1605.52,2.10434,0.0,0.0,0.0,1.20191e-185,-2.46492,4.56926,0.0533
1044,1606.48,2.06321,0.0,0.0,0.0,3.89513e-185,-2.46076,4.52397,0.0727666
1045,1607.44,2.05989,0.0,0.0,0.0,1.26179e-184,-2.4566,4.51649,0.0827982
1046,1608.41,2.06086,0.0,0.0,0.0,4.07583e-184,-2.45244,4.51329,0.0809184
1047,1609.37,2.07664,0.0,0.0,0.0,1.31441e-183,-2.44828,4.52492,0.100201
1048,1610.34,2.10986,0.0,0.0,0.0,4.23706e-183,-2.44411,4.55398,0.0807511
1049,1611.3,2.0883,0.0,0.0,0.0,1.36194e-182,-2.43995,4.52826,0.0559592
1050,1612.27,2.07543,0.0,0.0,0.0,4.37062e-182,-2.43579,4.51122,0.054062
1051,1613.23,2.07175,0.0,0.0,0.0,1.40028e-181,-2.43163,4.50338,0.0571452
1052,1614.19,2.05817,0.0,0.0,0.0,4.48438e-181,-2.42747,4.48563,0.0668196
1053,1615.16,1.95273,0.0,0.0,0.0,1.43204e-180,-2.42331,4.37604,0.108857
1054,1616.12,1.75653,0.0,0.0,0.0,4.56557e-180,-2.41915,4.17567,0.236728
1055,1617.09,2.10585,0.0,0.0,0.0,1.45494e-179,-2.41498,4.52083,0.296583
1056,1618.05,2.24089,0.0,0.0,0.0,4.62344e-179,-2.41082,4.65171,0.150325
1057,1619.02,2.14511,0.0,0.0,0.0,1.46681e-178,-2.40666,4.55177,0.0796571
1058,1619.98,2.11005,0.0,0.0,0.0,4.64592e-178,-2.4025,4.51255,0.0674399
1059,1620.94,2.09177,0.0,0.0,0.0,1.47088e-177,-2.39834,4.4901,0.0722279
1060,1621.91,2.04286,0.0,0.0,0.0,4.64358e-177,-2.39418,4.43703,0.107179
1061,1622.87,1.93406,0.0,0.0,0.0,1.46359e-176,-2.39002,4.32408,0.207026
1062,1623.84,2.10848,0.0,0.0,0.0,4.60546e-176,-2.38586,4.49433,0.229251
1063,1624.8,2.21485,0.0,0.0,0.0,1.44855e-175,-2.38169,4.59654,0.117492
1064,1625.77,2.15449,0.0,0.0,0.0,4.54324e-175,-2.37753,4.53202,0.0706637
1065,1626.73,2.04313,0.0,0.0,0.0,1.42262e-174,-2.37337,4.4165,0.098683
1066,1627.69,2.07644,0.0,0.0,0.0,4.44733e-174,-2.36921,4.44565,0.16743
1067,1628.66,2.16778,0.0,0.0,0.0,1.38967e-173,-2.36505,4.53282,0.129141
1068,1629.62,2.13763,0.0,0.0,0.0,4.33015e-173,-2.36088,4.49852,0.0679305
1069,1630.59,2.13297,0.0,0.0,0.0,1.34704e-172,-2.35672,4.48969,0.0556565
1070,1631.55,2.13771,0.0,0.0,0.0,4.18852e-172,-2.35256,4.49027,0.0566925
1071,1632.52,2.14818,0.0,0.0,0.0,1.29873e-171,-2.3484,4.49658,0.0628935
1072,1633.48,2.03968,0.0,0.0,0.0,4.02035e-171,-2.34424,4.38392,0.0924035
1073,1634.44,1.72251,0.0,0.0,0.0,1.24251e-170,-2.34008,4.06258,0.214729
1074,1635.41,1.85671,0.0,0.0,0.0,3.83825e-170,-2.33591,4.19262,0.419999
1075,1636.37,2.28169,0.0,0.0,0.0,1.18235e-169,-2.33175,4.61344,0.316105
1076,1637.34,2.19693,0.0,0.0,0.0,3.63623e-169,-2.32759,4.52452,0.230153
1077,1638.3,2.21053,0.0,0.0,0.0,1.11776e-168,-2.32343,4.53396,0.14908
1078,1639.27,2.19434,0.0,0.0,0.0,3.42634e-168,-2.31927,4.51361,0.0848993
1079,1640.23,2.17649,0.0,0.0,0.0,1.04858e-167,-2.31511,4.4916,0.0778321
1080,1641.19,2.1651,0.0,0.0,0.0,3.20378e-167,-2.31095,4.47604,0.0724581
1081,1642.16,2.17808,0.0,0.0,0.0,9.78396e-167,-2.30678,4.48487,0.0739263
1082,1643.12,2.17174,0.0,0.0,0.0,2.97957e-166,-2.30262,4.47437,0.072907
1083,1644.09,2.12584,0.0,0.0,0.0,9.05902e-166,-2.29846,4.42431,0.0838685
1084,1645.05,1.85819,0.0,0.0,0.0,2.74978e-165,-2.2943,4.15249,0.160761
1085,1646.02,1.90574,0.0,0.0,0.0,8.34266e-165,-2.29014,4.19587,0.317209
1086,1646.98,2.09808,0.0,0.0,0.0,2.52406e-164,-2.28598,4.38406,0.36654
1087,1647.94,2.13721,0.0,0.0,0.0,7.62404e-164,-2.28182,4.41903,0.328973
1088,1648.91,2.23373,0.0,0.0,0.0,2.30174e-163,-2.27765,4.51138,0.193399
1089,1649.87,2.16146,0.0,0.0,0.0,6.92978e-163,-2.27349,4.43495,0.111024
1090,1650.84,1.99777,0.0,0.0,0.0,2.08292e-162,-2.26933,4.2671,0.131287
1091,1651.8,1.46237,0.0,0.0,0.0,6.25049e-162,-2.26517,3.72754,0.264134
1092,1652.77,1.48486,0.0,0.0,0.0,1.87473e-161,-2.26101,3.74587,0.62269
1093,1653.73,2.22406,0.0,0.0,0.0,5.60737e-161,-2.25685,4.4809,0.642513
1094,1654.69,2.28674,0.0,0.0,0.0,1.67444e-160,-2.25269,4.53943,0.343898
1095,1655.66,2.27997,0.0,0.0,0.0,4.99192e-160,-2.24853,4.5285,0.15694
1096,1656.62,2.17611,0.0,0.0,0.0,1.48746e-159,-2.24436,4.42047,0.0913331
1097,1657.59,2.1763,0.0,0.0,0.0,4.42001e-159,-2.2402,4.4165,0.0720678
1098,1658.55,2.15795,0.0,0.0,0.0,1.31126e-158,-2.23604,4.39399,0.0609515
1099,1659.52,2.16361,0.0,0.0,0.0,3.88807e-158,-2.23188,4.39549,0.0585792
1100,1660.48,2.14043,0.0,0.0,0.0,1.14969e-157,-2.22772,4.36814,0.0702101
1101,1661.44,2.02366,0.0,0.0,0.0,3.39401e-157,-2.22356,4.24722,0.112369
1102,1662.41,1.97181,0.0,0.0,0.0,1.00031e-156,-2.2194,4.1912,0.199127
1103,1663.37,2.2005,0.0,0.0,0.0,2.94669e-156,-2.21523,4.41573,0.18494
1104,1664.34,2.20129,0.0,0.0,0.0,8.65637e-156,-2.21107,4.41236,0.0903004
1105,1665.3,2.1492,0.0,0.0,0.0,2.53879e-155,-2.20691,4.35611,0.0610533
1106,1666.27,2.14127,0.0,0.0,0.0,7.44202e-155,-2.20275,4.34401,0.0593598
1107,1667.23,2.08151,0.0,0.0,0.0,2.1755e-154,-2.19859,4.2801,0.0872111
1108,1668.19,1.88381,0.0,0.0,0.0,6.34918e-154,-2.19443,4.07823,0.183636
1109,1669.16,1.94801,0.0,0.0,0.0,1.84997e-153,-2.19026,4.13827,0.30526
1110,1670.12,2.17906,0.0,0.0,0.0,5.38745e-153,-2.1861,4.36516,0.235825
1111,1671.09,2.11445,0.0,0.0,0.0,1.56462e-152,-2.18194,4.29639,0.201267
1112,1672.05,2.17456,0.0,0.0,0.0,4.53654e-152,-2.17778,4.35234,0.168844
1113,1673.02,2.17921,0.0,0.0,0.0,1.31319e-151,-2.17362,4.35283,0.100318
1114,1673.98,1.94855,0.0,0.0,0.0,3.79928e-151,-2.16945,4.118,0.119177
1115,1674.94,1.89808,0.0,0.0,0.0,1.09618e-150,-2.16529,4.06337,0.252249
1116,1675.91,2.20431,0.0,0.0,0.0,3.15759e-150,-2.16113,4.36545,0.237578
1117,1676.87,2.20987,0.0,0.0,0.0,9.08066e-150,-2.15697,4.36684,0.108109
1118,1677.84,2.13722,0.0,0.0,0.0,2.61001e-149,-2.15281,4.29003,0.0699587
1119,1678.8,2.07604,0.0,0.0,0.0,7.4814e-149,-2.14865,4.22469,0.0869535
1120,1679.77,2.06372,0.0,0.0,0.0,2.14098e-148,-2.14449,4.20821,0.153441
1121,1680.73,2.1434,0.0,0.0,0.0,6.12354e-148,-2.14032,4.28373,0.161547
1122,1681.69,2.0383,0.0,0.0,0.0,1.74667e-147,-2.13616,4.17446,0.127112
1123,1682.66,1.83974,0.0,0.0,0.0,4.97401e-147,-2.132,3.97175,0.216512
1124,1683.62,1.61037,0.0,0.0,0.0,1.41414e-146,-2.12784,3.73821,0.470863
1125,1684.59,1.89005,0.0,0.0,0.0,4.01826e-146,-2.12368,4.01373,0.565834
1126,1685.55,2.41004,0.0,0.0,0.0,1.13868e-145,-2.11952,4.52956,0.284738
1127,1686.52,2.278,0.0,0.0,0.0,3.22148e-145,-2.11536,4.39336,0.13606
1128,1687.48,2.08662,0.0,0.0,0.0,9.09909e-145,-2.1112,4.19781,0.11945
1129,1688.44,2.08375,0.0,0.0,0.0,2.5686e-144,-2.10703,4.19078,0.144979
1130,1689.41,2.10286,0.0,0.0,0.0,7.23133e-144,-2.10287,4.20574,0.142552
1131,1690.37,2.13926,0.0,0.0,0.0,2.03249e-143,-2.09871,4.23797,0.130299
1132,1691.34,2.17191,0.0,0.0,0.0,5.70943e-143,-2.09455,4.26645,0.0856998
1133,1692.3,2.13691,0.0,0.0,0.0,1.59949e-142,-2.09039,4.2273,0.0663893
1134,1693.27,2.11014,0.0,0.0,0.0,4.47362e-142,-2.08623,4.19637,0.0746288
1135,1694.23,1.95322,0.0,0.0,0.0,1.24918e-141,-2.08207,4.03529,0.118784
1136,1695.19,1.68241,0.0,0.0,0.0,3.48614e-141,-2.0779,3.76032,0.261567
1137,1696.16,2.11252,0.0,0.0,0.0,9.70265e-141,-2.07374,4.18626,0.379595
1138,1697.12,2.28584,0.0,0.0,0.0,2.69603e-140,-2.06958,4.35542,0.252146
1139,1698.09,2.09775,0.0,0.0,0.0,7.48702e-140,-2.06542,4.16317,0.187297
1140,1699.05,1.60195,0.0,0.0,0.0,2.07359e-139,-2.06126,3.66321,0.23986
1141,1700.02,1.5065,0.0,0.0,0.0,5.73356e-139,-2.0571,3.5636,0.516969
1142,1700.98,2.33926,0.0,0.0,0.0,1.58276e-138,-2.05294,4.3922,0.428267
1143,1701.94,2.30907,0.0,0.0,0.0,4.3667e-138,-2.04877,4.35784,0.187054
1144,1702.91,2.15167,0.0,0.0,0.0,1.2015e-137,-2.04461,4.19628,0.115389
1145,1703.87,2.0343,0.0,0.0,0.0,3.30052e-137,-2.04045,4.07475,0.158731
1146,1704.84,2.08885,0.0,0.0,0.0,9.05173e-137,-2.03629,4.12514,0.199748
1147,1705.8,2.06156,0.0,0.0,0.0,2.48098e-136,-2.03213,4.09369,0.212917
1148,1706.77,2.16,0.0,0.0,0.0,6.78188e-136,-2.02797,4.18797,0.206456
1149,1707.73,2.25531,0.0,0.0,0.0,1.85083e-135,-2.02381,4.27911,0.113145
1150,1708.69,2.1736,0.0,0.0,0.0,5.0428e-135,-2.01964,4.19325,0.0702991
1151,1709.66,2.15646,0.0,0.0,0.0,1.37315e-134,-2.01548,4.17194,0.0941641
1152,1710.62,2.19339,0.0,0.0,0.0,3.72908e-134,-2.01132,4.20471,0.101633
1153,1711.59,2.19389,0.0,0.0,0.0,1.01105e-133,-2.00716,4.20105,0.0706667
1154,1712.55,2.12271,0.0,0.0,0.0,2.73959e-133,-2.003,4.1257,0.0774419
1155,1713.52,2.05094,0.0,0.0,0.0,7.40349e-133,-1.99883,4.04978,0.135614
1156,1714.48,1.98026,0.0,0.0,0.0,1.99746e-132,-1.99467,3.97493,0.226676
1157,1715.44,2.1056,0.0,0.0,0.0,5.38031e-132,-1.99051,4.09612,0.236418
1158,1716.41,1.98966,0.0,0.0,0.0,1.44835e-131,-1.98635,3.97601,0.219885
1159,1717.37,1.92533,0.0,0.0,0.0,3.88848e-131,-1.98219,3.90751,0.338127
1160,1718.34,2.17842,0.0,0.0,0.0,1.04226e-130,-1.97803,4.15645,0.386229
1161,1719.3,2.29479,0.0,0.0,0.0,2.79195e-130,-1.97386,4.26866,0.202811
1162,1720.27,2.26488,0.0,0.0,0.0,7.45905e-130,-1.9697,4.23459,0.0885878
1163,1721.23,2.20285,0.0,0.0,0.0,1.98952e-129,-1.96554,4.1684,0.0627724
1164,1722.19,2.1873,0.0,0.0,0.0,5.29789e-129,-1.96138,4.14868,0.0682143
1165,1723.16,2.18883,0.0,0.0,0.0,1.4099e-128,-1.95722,4.14605,0.0919975
1166,1724.12,2.23694,0.0,0.0,0.0,3.74214e-128,-1.95306,4.19,0.0847537
1167,1725.09,2.24087,0.0,0.0,0.0,9.91613e-128,-1.9489,4.18976,0.0558689
1168,1726.05,2.23733,0.0,0.0,0.0,2.62333e-127,-1.94474,4.18206,0.0513933
1169,1727.02,2.23887,0.0,0.0,0.0,6.93572e-127,-1.94057,4.17944,0.052521
1170,1727.98,2.2252,0.0,0.0,0.0,1.82886e-126,-1.93641,4.16161,0.0549644
1171,1728.94,2.14633,0.0,0.0,0.0,4.8146e-126,-1.93225,4.07858,0.0930312
1172,1729.91,2.16718,0.0,0.0,0.0,1.26667e-125,-1.92809,4.09527,0.16738
1173,1730.87,2.22177,0.0,0.0,0.0,3.32369e-125,-1.92393,4.1457,0.137583
1174,1731.84,2.09867,0.0,0.0,0.0,8.70697e-125,-1.91977,4.01844,0.113261
1175,1732.8,1.82044,0.0,0.0,0.0,2.27721e-124,-1.91561,3.73604,0.201142
1176,1733.77,1.79109,0.0,0.0,0.0,5.95196e-124,-1.91144,3.70253,0.389977
1177,1734.73,2.15742,0.0,0.0,0.0,1.55158e-123,-1.90728,4.06471,0.352752
1178,1735.69,2.21027,0.0,0.0,0.0,4.03811e-123,-1.90312,4.11339,0.162333
1179,1736.66,2.04925,0.0,0.0,0.0,1.04923e-122,-1.89896,3.94821,0.0886601
1180,1737.62,1.95243,0.0,0.0,0.0,2.72447e-122,-1.8948,3.84723,0.0861002
1181,1738.59,1.82395,0.0,0.0,0.0,7.0559e-122,-1.89064,3.71458,0.117955
1182,1739.55,1.73083,0.0,0.0,0.0,1.82437e-121,-1.88648,3.6173,0.211603
1183,1740.52,1.89663,0.0,0.0,0.0,4.714e-121,-1.88231,3.77894,0.178053
1184,1741.48,1.86892,0.0,0.0,0.0,1.21487e-120,-1.87815,3.74707,0.0909576
1185,1742.44,1.69454,0.0,0.0,0.0,3.12576e-120,-1.87399,3.56853,0.116108
1186,1743.41,1.69244,0.0,0.0,0.0,8.02922e-120,-1.86983,3.56228,0.172113
1187,1744.37,1.70706,0.0,0.0,0.0,2.06112e-119,-1.86567,3.57273,0.133975
1188,1745.34,1.6644,0.0,0.0,0.0,5.27715e-119,-1.86151,3.5259,0.103881
1189,1746.3,1.58217,0.0,0.0,0.0,1.34891e-118,-1.85735,3.43952,0.127926
1190,1747.27,1.53721,0.0,0.0,0.0,3.44572e-118,-1.85318,3.39039,0.171811
1191,1748.23,1.47182,0.0,0.0,0.0,8.77895e-118,-1.84902,3.32084,0.215114
1192,1749.19,1.4996,0.0,0.0,0.0,2.23303e-117,-1.84486,3.34446,0.207281
1193,1750.16,1.41202,0.0,0.0,0.0,5.6707e-117,-1.8407,3.25272,0.175624
1194,1751.12,1.41001,0.0,0.0,0.0,1.43909e-116,-1.83654,3.24655,0.226377
1195,1752.09,1.58328,0.0,0.0,0.0,3.64256e-116,-1.83237,3.41566,0.16595
1196,1753.05,1.50306,0.0,0.0,0.0,9.20483e-116,-1.82821,3.33128,0.0807299
1197,1754.01,1.43478,0.0,0.0,0.0,2.32228e-115,-1.82405,3.25884,0.0556458
1198,1754.98,1.39819,0.0,0.0,0.0,5.85488e-115,-1.81989,3.21808,0.0552177
1199,1755.94,1.28142,0.0,0.0,0.0,1.47229e-114,-1.81573,3.09715,0.0995622
1200,1756.91,1.3194,0.0,0.0,0.0,3.69625e-114,-1.81157,3.13097,0.150609
1201,1757.87,1.39662,0.0,0.0,0.0,9.26438e-114,-1.80741,3.20403,0.106815
1202,1758.84,1.34053,0.0,0.0,0.0,2.32046e-113,-1.80324,3.14377,0.068613
1203,1759.8,1.28853,0.0,0.0,0.0,5.79706e-113,-1.79908,3.08761,0.0616055
1204,1760.76,1.12461,0.0,0.0,0.0,1.44588e-112,-1.79492,2.91954,0.103882
1205,1761.73,1.16773,0.0,0.0,0.0,3.60375e-112,-1.79076,2.95849,0.187457
1206,1762.69,1.36416,0.0,0.0,0.0,8.95891e-112,-1.7866,3.15076,0.133983
1207,1763.66,1.32032,0.0,0.0,0.0,2.22354e-111,-1.78244,3.10276,0.064727
1208,1764.62,1.25098,0.0,0.0,0.0,5.50967e-111,-1.77828,3.02925,0.0506685
1209,1765.59,1.25206,0.0,0.0,0.0,1.36428e-110,-1.77411,3.02617,0.049207
1210,1766.55,1.16703,0.0,0.0,0.0,3.36947e-110,-1.76995,2.93698,0.0594413
1211,1767.51,1.05848,0.0,0.0,0.0,8.30823e-110,-1.76579,2.82428,0.115917
1212,1768.48,1.1714,0.0,0.0,0.0,2.04716e-109,-1.76163,2.93303,0.148995
1213,1769.44,1.18381,0.0,0.0,0.0,5.03126e-109,-1.75747,2.94128,0.0947239
1214,1770.41,1.02845,0.0,0.0,0.0,1.2345e-108,-1.75331,2.78175,0.123529
1215,1771.37,0.879981,0.0,0.0,0.0,3.0241e-108,-1.74915,2.62913,0.235716
1216,1772.34,0.937697,0.0,0.0,0.0,7.40274e-108,-1.74498,2.68268,0.301416
1217,1773.3,1.23436,0.0,0.0,0.0,1.80749e-107,-1.74082,2.97518,0.206548
1218,1774.26,1.12857,0.0,0.0,0.0,4.40602e-107,-1.73666,2.86524,0.107537
1219,1775.23,1.06711,0.0,0.0,0.0,1.07228e-106,-1.7325,2.79961,0.107837
1220,1776.19,1.10577,0.0,0.0,0.0,2.60771e-106,-1.72834,2.8341,0.0994411
1221,1777.16,1.11207,0.0,0.0,0.0,6.32555e-106,-1.72418,2.83625,0.0591233
1222,1778.12,1.05933,0.0,0.0,0.0,1.53189e-105,-1.72002,2.77934,0.0561732
1223,1779.09,1.03899,0.0,0.0,0.0,3.70717e-105,-1.71585,2.75484,0.0738311
1224,1780.05,0.974556,0.0,0.0,0.0,8.94848e-105,-1.71169,2.68625,0.114221
1225,1781.01,1.04191,0.0,0.0,0.0,2.15648e-104,-1.70753,2.74944,0.126863
1226,1781.98,1.07201,0.0,0.0,0.0,5.18838e-104,-1.70337,2.77538,0.0756935
1227,1782.94,1.02178,0.0,0.0,0.0,1.24739e-103,-1.69921,2.72099,0.0520185
1228,1783.91,0.974653,0.0,0.0,0.0,2.99134e-103,-1.69505,2.6697,0.0686283
1229,1784.87,0.982576,0.0,0.0,0.0,7.16174e-103,-1.69089,2.67346,0.100093
1230,1785.84,1.03385,0.0,0.0,0.0,1.71183e-102,-1.68673,2.72057,0.0759726
1231,1786.8,1.00472,0.0,0.0,0.0,4.0887e-102,-1.68256,2.68728,0.0479264
1232,1787.76,0.979886,0.0,0.0,0.0,9.74105e-102,-1.6784,2.65829,0.0467862
1233,1788.73,0.978287,0.0,0.0,0.0,2.31695e-101,-1.67424,2.65253,0.050911
1234,1789.69,0.894234,0.0,0.0,0.0,5.50687e-101,-1.67008,2.56431,0.0725006
1235,1790.66,0.86273,0.0,0.0,0.0,1.30555e-100,-1.66592,2.52865,0.132676
1236,1791.62,0.781988,0.0,0.0,0.0,3.09009e-100,-1.66175,2.44374,0.188773
1237,1792.59,0.852529,0.0,0.0,0.0,7.30194e-100,-1.65759,2.51012,0.226933
1238,1793.55,1.05915,0.0,0.0,0.0,1.72417e-99,-1.65343,2.71258,0.148598
1239,1794.51,0.929551,0.0,0.0,0.0,4.06094e-99,-1.64927,2.57882,0.0803347
1240,1795.48,0.897428,0.0,0.0,0.0,9.54906e-99,-1.64511,2.54254,0.0971153
1241,1796.44,0.924807,0.0,0.0,0.0,2.24372e-98,-1.64094,2.56575,0.0982133
1242,1797.41,0.933716,0.0,0.0,0.0,5.25874e-98,-1.63678,2.5705,0.0653136
1243,1798.37,0.842987,0.0,0.0,0.0,1.23051e-97,-1.63262,2.47561,0.0717282
1244,1799.34,0.846462,0.0,0.0,0.0,2.87459e-97,-1.62846,2.47493,0.129203
1245,1800.3,0.896881,0.0,0.0,0.0,6.71023e-97,-1.6243,2.52118,0.127517
1246,1801.26,0.8587,0.0,0.0,0.0,1.56245e-96,-1.62014,2.47884,0.105571
1247,1802.23,0.883277,0.0,0.0,0.0,3.63217e-96,-1.61598,2.49926,0.110077
1248,1803.19,0.915043,0.0,0.0,0.0,8.42976e-96,-1.61182,2.52686,0.0786856
1249,1804.16,0.910906,0.0,0.0,0.0,1.95493e-95,-1.60765,2.51856,0.0508268
1250,1805.12,0.87486,0.0,0.0,0.0,4.52228e-95,-1.60349,2.47835,0.0489202
1251,1806.09,0.884057,0.0,0.0,0.0,1.04442e-94,-1.59933,2.48339,0.0482204
1252,1807.05,0.856345,0.0,0.0,0.0,2.40813e-94,-1.59517,2.45152,0.0586023
1253,1808.01,0.837196,0.0,0.0,0.0,5.54817e-94,-1.59101,2.4282,0.0662457
1254,1808.98,0.845623,0.0,0.0,0.0,1.27507e-93,-1.58685,2.43247,0.058923
1255,1809.94,0.779982,0.0,0.0,0.0,2.92554e-93,-1.58269,2.36267,0.0908044
1256,1810.91,0.829676,0.0,0.0,0.0,6.7072e-93,-1.57852,2.4082,0.118085
1257,1811.87,0.83171,0.0,0.0,0.0,1.53388e-92,-1.57436,2.40607,0.0867763
1258,1812.84,0.849613,0.0,0.0,0.0,3.50213e-92,-1.5702,2.41982,0.061554
1259,1813.8,0.851703,0.0,0.0,0.0,7.98294e-92,-1.56604,2.41775,0.0455977
1260,1814.76,0.800296,0.0,0.0,0.0,1.81824e-91,-1.56188,2.36217,0.0421625
1261,1815.73,0.821931,0.0,0.0,0.0,4.13105e-91,-1.55772,2.37965,0.0425173
1262,1816.69,0.747219,0.0,0.0,0.0,9.37039e-91,-1.55356,2.30078,0.0521702
1263,1817.66,0.789748,0.0,0.0,0.0,2.12199e-90,-1.5494,2.33914,0.0584658
1264,1818.62,0.768304,0.0,0.0,0.0,4.80162e-90,-1.54523,2.31354,0.0483072
1265,1819.59,0.780625,0.0,0.0,0.0,1.08381e-89,-1.54107,2.3217,0.0413282
1266,1820.55,0.753119,0.0,0.0,0.0,2.44234e-89,-1.53691,2.29003,0.0424364
1267,1821.51,0.720391,0.0,0.0,0.0,5.4994e-89,-1.53275,2.25314,0.0462448
1268,1822.48,0.740625,0.0,0.0,0.0,1.23523e-88,-1.52859,2.26921,0.0549689
1269,1823.44,0.709422,0.0,0.0,0.0,2.76994e-88,-1.52443,2.23385,0.060001
1270,1824.41,0.655612,0.0,0.0,0.0,6.20128e-88,-1.52027,2.17588,0.104701
1271,1825.37,0.7266,0.0,0.0,0.0,1.38722e-87,-1.5161,2.2427,0.153368
1272,1826.34,0.802977,0.0,0.0,0.0,3.09552e-87,-1.51194,2.31492,0.0923304
1273,1827.3,0.744375,0.0,0.0,0.0,6.89623e-87,-1.50778,2.25216,0.0542184
