Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 09:01:02 2020 ---
FN7114 map truncated version0001.CSV, 0001, Spec0001_VoigtH, VoigtH, 1.1329129278497, 3107.7649054701, 5.7414239612008, 1, 3.2115236180803, 3.8574329840232, 1.9287164920116, 0.14170142462882, 
FN7114 map truncated version0002.CSV, 0002, Spec0002_VoigtH, VoigtH, 1.0935310316059, 3107.4239709097, 5.9016679717246, 1, 3.301157727655, 3.9650945216249, 1.9825472608125, 0.13306187554997, 
FN7114 map truncated version0003.CSV, 0003, Spec0003_VoigtH, VoigtH, 1.1233313240893, 3107.8930462707, 6.8408799228417, 1, 3.8265154409643, 4.5961134437096, 2.2980567218548, 0.11792155659557, 
FN7114 map truncated version0004.CSV, 0004, Spec0004_VoigtH, VoigtH, 1.1217938602575, 3107.8456010281, 6.2029686620292, 1, 3.4696933191034, 4.1675263971917, 2.0837631985959, 0.12987057788629, 
FN7114 map truncated version0005.CSV, 0005, Spec0005_VoigtH, VoigtH, 1.2218435620342, 3107.8228480185, 5.9662106277374, 1, 3.3372603157167, 4.008458149161, 2.0042290745805, 0.14706669233095, 
FN7114 map truncated version0006.CSV, 0006, Spec0006_VoigtH, VoigtH, 1.4350931553088, 3108.6076458761, 7.4737024050341, 1, 4.1804911029859, 5.0212815435288, 2.5106407717644, 0.13789280108817, 
FN7114 map truncated version0007.CSV, 0007, Spec0007_VoigtH, VoigtH, 1.5340874037019, 3108.0741265079, 9.3158445074895, 1, 5.2109119375864, 6.2589430984479, 3.1294715492239, 0.11825654170115, 
FN7114 map truncated version0008.CSV, 0008, Spec0008_VoigtH, VoigtH, 0.84971813386832, 3107.0058169984, 4.0214025377275, 1, 2.2494122216013, 2.7018194259635, 1.3509097129817, 0.1517380995309, 
FN7114 map truncated version0009.CSV, 0009, Spec0009_VoigtH, VoigtH, 1.0306701667928, 3107.3701972919, 6.2018105484831, 1, 3.4690455165668, 4.1667483070486, 2.0833741535243, 0.11934342885011, 
FN7114 map truncated version0010.CSV, 0010, Spec0010_VoigtH, VoigtH, 1.0756008030607, 3107.5456013381, 6.5810801636028, 1, 3.6811938154572, 4.4215643828317, 2.2107821914158, 0.11736841460514, 
FN7114 map truncated version0011.CSV, 0011, Spec0011_VoigtH, VoigtH, 1.0943699948368, 3107.5891602335, 6.5451506899457, 1, 3.661096300622, 4.3974248074023, 2.1987124037011, 0.12007202325544, 
FN7114 map truncated version0012.CSV, 0012, Spec0012_VoigtH, VoigtH, 1.2339998952788, 3108.0544360357, 7.8125866053514, 1, 4.3700494112503, 5.2489642753567, 2.6244821376784, 0.11342729612817, 
FN7114 map truncated version0013.CSV, 0013, Spec0013_VoigtH, VoigtH, 0.94760985937953, 3107.4841190154, 4.7663280619792, 1, 2.6660938551146, 3.202305073306, 1.601152536653, 0.14277196634087, 
FN7114 map truncated version0014.CSV, 0014, Spec0014_VoigtH, VoigtH, 1.0874819770189, 3107.4100695709, 4.7746306836753, 1, 2.6707380106149, 3.2078832725473, 1.6039416362736, 0.16356093508734, 
FN7114 map truncated version0015.CSV, 0015, Spec0015_VoigtH, VoigtH, 2.1716603395737, 3082.7097187908, 1.9138410632499, 1, 1.0705263741912, 1.285833217238, -0.642916608619, 0.81486062528364, 
FN7114 map truncated version0016.CSV, 0016, Spec0016_VoigtH, VoigtH, 1.0842158416994, 3107.7551441228, 6.4819466793218, 1, 3.6257424974109, 4.3549605621295, 2.1774802810648, 0.12011786261667, 
FN7114 map truncated version0017.CSV, 0017, Spec0017_VoigtH, VoigtH, 1.1759327472307, 3107.6773670125, 6.8211378403197, 1, 3.8154725072395, 4.582849528554, 2.291424764277, 0.12380066009814, 
FN7114 map truncated version0018.CSV, 0018, Spec0018_VoigtH, VoigtH, 1.0859009590662, 3108.2267201989, 7.4810089793592, 1, 4.1845781093055, 5.026190538404, 2.513095269202, 0.10423830530456, 
FN7114 map truncated version0019.CSV, 0019, Spec0019_VoigtH, VoigtH, 1.1585778253761, 3107.5510741791, 7.0865381457433, 1, 3.9639268549542, 4.7611613722759, 2.3805806861379, 0.11740548426435, 
FN7114 map truncated version0020.CSV, 0020, Spec0020_VoigtH, VoigtH, 1.1239329085768, 3107.4029410655, 6.6163369254298, 1, 3.7009150421197, 4.4452519901048, 2.2226259950524, 0.1219888328257, 
FN7114 map truncated version0021.CSV, 0021, Spec0021_VoigtH, VoigtH, 1.0273047718011, 3107.4594448543, 6.3453661931817, 1, 3.5493448197665, 4.2631975995316, 2.1315987997658, 0.11626256932539, 
FN7114 map truncated version0022.CSV, 0022, Spec0022_VoigtH, VoigtH, 1.0799526621733, 3107.6621085411, 6.9672308937906, 1, 3.8971911357243, 4.6810036044424, 2.3405018022212, 0.11131195680014, 
FN7114 map truncated version0023.CSV, 0023, Spec0023_VoigtH, VoigtH, 1.0628145027248, 3107.6412424535, 6.7283865166435, 1, 3.7635911153397, 4.5205336261441, 2.260266813072, 0.11343415533636, 
FN7114 map truncated version0024.CSV, 0024, Spec0024_VoigtH, VoigtH, 1.0088939853476, 3107.6099800069, 5.8744278805068, 1, 3.2859207068574, 3.9467929945018, 1.9733964972509, 0.12333242133546, 
FN7114 map truncated version0025.CSV, 0025, Spec0025_VoigtH, VoigtH, 1.0865209294684, 3107.854951872, 7.4403041785611, 1, 4.1618094668893, 4.9988426117803, 2.4994213058902, 0.10486841568336, 
FN7114 map truncated version0026.CSV, 0026, Spec0026_VoigtH, VoigtH, 0.98166925501912, 3107.5844971876, 5.6594052700769, 1, 3.1656456328542, 3.8023279078982, 1.9011639539491, 0.1245637562449, 
FN7114 map truncated version0027.CSV, 0027, Spec0027_VoigtH, VoigtH, 1.0195942692012, 3107.9033402396, 7.2172026881621, 1, 4.0370153895859, 4.8489496490474, 2.4244748245237, 0.10145087215641, 
FN7114 map truncated version0028.CSV, 0028, Spec0028_VoigtH, VoigtH, 0.89242624968587, 3107.3950695269, 3.8768377591745, 1, 2.1685484491639, 2.6046921368298, 1.3023460684149, 0.16530729171007, 
FN7114 map truncated version0029.CSV, 0029, Spec0029_VoigtH, VoigtH, 1.2756057685336, 3109.1769343939, 10.638103980426, 1, 5.9505311601455, 7.1473163206328, 3.5736581603164, 0.086109198124461, 
FN7114 map truncated version0030.CSV, 0030, Spec0030_VoigtH, VoigtH, 1.0200699273456, 3107.5196017167, 8.7140897074987, 1, 4.8743142981291, 5.8546481309511, 2.9273240654756, 0.084063064723725, 
FN7114 map truncated version0031.CSV, 0031, Spec0031_VoigtH, VoigtH, 1.17201586028, 3107.4963684207, 5.9610901914807, 1, 3.3343961478579, 4.0050179329633, 2.0025089664817, 0.14119037685251, 
FN7114 map truncated version0032.CSV, 0032, Spec0032_VoigtH, VoigtH, 1.0092829738136, 3107.5180917379, 6.3090813962991, 1, 3.5290485512879, 4.2388192966473, 2.1194096483236, 0.11487991825011, 
FN7114 map truncated version0033.CSV, 0033, Spec0033_VoigtH, VoigtH, 1.0842618685775, 3107.5906286345, 6.4612268517306, 1, 3.6141526520831, 4.3410397391919, 2.170519869596, 0.12050817150148, 
FN7114 map truncated version0034.CSV, 0034, Spec0034_VoigtH, VoigtH, 1.0934229094672, 3107.6134908962, 6.5040122325082, 1, 3.6380850879743, 4.3697855242378, 2.1848927621189, 0.12072691999965, 
FN7114 map truncated version0035.CSV, 0035, Spec0035_VoigtH, VoigtH, 1.1160055285987, 3107.8036020589, 6.9548167718144, 1, 3.8902471709181, 4.6726630527078, 2.3363315263539, 0.11523328818575, 
FN7114 map truncated version0036.CSV, 0036, Spec0036_VoigtH, VoigtH, 1.1001182747544, 3107.7122614417, 6.9290273907572, 1, 3.8758216195356, 4.6553361996832, 2.3276680998416, 0.11401563289173, 
FN7114 map truncated version0037.CSV, 0037, Spec0037_VoigtH, VoigtH, 1.0515465118012, 3107.5825724508, 6.5194551021196, 1, 3.646723213433, 4.3801609702961, 2.190080485148, 0.11582824862206, 
FN7114 map truncated version0038.CSV, 0038, Spec0038_VoigtH, VoigtH, 1.1371688326303, 3107.6051599593, 6.9979203967003, 1, 3.9143576198731, 4.7016226532336, 2.3508113266168, 0.11669526955334, 
FN7114 map truncated version0039.CSV, 0039, Spec0039_VoigtH, VoigtH, 1.0509283854641, 3107.6617634593, 6.4979688528749, 1, 3.6347046623941, 4.3657252193221, 2.1828626096611, 0.11614293548734, 
FN7114 map truncated version0040.CSV, 0040, Spec0040_VoigtH, VoigtH, 1.0655805204338, 3107.7246136302, 7.026216885454, 1, 3.9301855473273, 4.7206339315834, 2.3603169657917, 0.1089085617027, 
FN7114 map truncated version0041.CSV, 0041, Spec0041_VoigtH, VoigtH, 1.1255505819349, 3107.9087043949, 7.3548386479319, 1, 4.1140034570906, 4.9414217421364, 2.4707108710682, 0.10989784305882, 
FN7114 map truncated version0042.CSV, 0042, Spec0042_VoigtH, VoigtH, 1.0794858291207, 3107.8629042362, 5.9061428163914, 1, 3.303660777322, 3.9681009906704, 1.9840504953352, 0.13125332149902, 
FN7114 map truncated version0043.CSV, 0043, Spec0043_VoigtH, VoigtH, 1.081465721323, 3107.2591450448, 7.0742620193322, 1, 3.9570600793643, 4.7529135342388, 2.3764567671194, 0.10978143880999, 
FN7114 map truncated version0044.CSV, 0044, Spec0044_VoigtH, VoigtH, 0.98059057253726, 3107.7309157702, 6.7717434943937, 1, 3.7878432797843, 4.5496634443201, 2.27483172216, 0.10398830894498, 
FN7114 map truncated version0045.CSV, 0045, Spec0045_VoigtH, VoigtH, 1.3847921894556, 3108.6397859907, 8.1884076022961, 1, 4.5802686906511, 5.501463362604, 2.750731681302, 0.12144578709458, 
FN7114 map truncated version0046.CSV, 0046, Spec0046_VoigtH, VoigtH, 1.0498204922733, 3107.3548936098, 6.1290957320108, 1, 3.4283717478183, 4.1178941319549, 2.0589470659774, 0.12300306757669, 
FN7114 map truncated version0047.CSV, 0047, Spec0047_VoigtH, VoigtH, 0.91825035707867, 3107.5363851767, 5.6856325151351, 1, 3.1803161078985, 3.8199489442214, 1.9099744721107, 0.11597906979293, 
FN7114 map truncated version0048.CSV, 0048, Spec0048_VoigtH, VoigtH, 1.0707416511264, 3107.5993271854, 6.7419137857726, 1, 3.7711577302752, 4.5296220569018, 2.2648110284509, 0.1140509228083, 
FN7114 map truncated version0049.CSV, 0049, Spec0049_VoigtH, VoigtH, 1.0777110985593, 3107.746017482, 6.774356632782, 1, 3.7893049651968, 4.5514191074236, 2.2757095537118, 0.11424352651053, 
FN7114 map truncated version0050.CSV, 0050, Spec0050_VoigtH, VoigtH, 1.1197972762043, 3107.7082005429, 6.7997001044774, 1, 3.8034810926634, 4.5684463717936, 2.2842231858968, 0.1182624710694, 
FN7114 map truncated version0051.CSV, 0051, Spec0051_VoigtH, VoigtH, 1.1118832991606, 3107.6726356182, 6.7465213226385, 1, 3.7737350026672, 4.5327176765254, 2.2663588382627, 0.11835227517318, 
FN7114 map truncated version0052.CSV, 0052, Spec0052_VoigtH, VoigtH, 1.1574448583332, 3107.7530364464, 7.0770524180011, 1, 3.9586209171094, 4.7547882914309, 2.3773941457154, 0.11744788463467, 
FN7114 map truncated version0053.CSV, 0053, Spec0053_VoigtH, VoigtH, 1.0847408594129, 3107.7296038438, 6.8934186745813, 1, 3.8559035236449, 4.6314121283685, 2.3157060641843, 0.11300265419109, 
FN7114 map truncated version0054.CSV, 0054, Spec0054_VoigtH, VoigtH, 1.0732085954016, 3107.65142907, 6.721185415759, 1, 3.7595631066569, 4.5156954946525, 2.2578477473262, 0.11466623880305, 
FN7114 map truncated version0055.CSV, 0055, Spec0055_VoigtH, VoigtH, 1.0921144301907, 3107.703583964, 6.849188961981, 1, 3.8311631861264, 4.6016959545742, 2.3008479772871, 0.11450548715798, 
FN7114 map truncated version0056.CSV, 0056, Spec0056_VoigtH, VoigtH, 1.1326578328603, 3107.8057555535, 7.1401439777768, 1, 3.9939118198002, 4.7971769854791, 2.3985884927395, 0.11391713784767, 
FN7114 map truncated version0057.CSV, 0057, Spec0057_VoigtH, VoigtH, 1.1388222906445, 3107.7975614217, 7.040844088149, 1, 3.9383674212385, 4.7304613636841, 2.365230681842, 0.11615249234317, 
FN7114 map truncated version0058.CSV, 0058, Spec0058_VoigtH, VoigtH, 0.93576233442931, 3107.6694189961, 5.5490513347526, 1, 3.1039180419226, 3.7281855151898, 1.8640927575949, 0.12109999331595, 
FN7114 map truncated version0059.CSV, 0059, Spec0059_VoigtH, VoigtH, 1.0919624189702, 3107.7537906588, 6.7171622971966, 1, 3.7573127345596, 4.5129925222982, 2.2564962611491, 0.11673985556194, 
FN7114 map truncated version0060.CSV, 0060, Spec0060_VoigtH, VoigtH, 1.0794938827699, 3107.9712096202, 6.1701148015264, 1, 3.4513161796232, 4.1454532031527, 2.0727266015764, 0.12563893384892, 
FN7114 map truncated version0061.CSV, 0061, Spec0061_VoigtH, VoigtH, 0.94803334853155, 3107.3793107612, 5.8341620973294, 1, 3.2633976333919, 3.9197400262477, 1.9598700131238, 0.11669236035993, 
