Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Fri Jun  5 12:07:34 2020 ---
FN7114Profile#2-31-01-20200001.CSV, 0001, Spec0001_Voigt4, Voigt4, 2.3282776278226, 2299.5229462212, 7.5851153143751, 0, 7.5851153143751, 0, 4.5553259886626, 0.28836358694991, 
FN7114Profile#2-31-01-20200002.CSV, 0002, Spec0002_Voigt4, Voigt4, 2.3983962236894, 2299.4455229283, 7.9589098333853, 0, 7.9589098333853, 0, 4.7798124751949, 0.28309694887741, 
FN7114Profile#2-31-01-20200003.CSV, 0003, Spec0003_Voigt4, Voigt4, 2.5469485229671, 2299.4399649366, 8.5118841642552, 0, 8.5118841642552, 0, 5.1119074053407, 0.28110094409932, 
FN7114Profile#2-31-01-20200004.CSV, 0004, Spec0004_Voigt4, Voigt4, 2.2757082683812, 2299.4345613634, 7.9805550194136, 0, 7.9805550194136, 0, 4.7928117341854, 0.26788681143322, 
FN7114Profile#2-31-01-20200005.CSV, 0005, Spec0005_Voigt4, Voigt4, 1.9183179394147, 2299.4969271484, 7.5090110313781, 0, 7.5090110313781, 0, 4.5096207088064, 0.23999693061916, 
FN7114Profile#2-31-01-20200006.CSV, 0006, Spec0006_Voigt4, Voigt4, 1.7981994282601, 2299.5985964163, 7.8422346567292, 0, 7.8422346567292, 0, 4.7097418905796, 0.21541000145591, 
FN7114Profile#2-31-01-20200007.CSV, 0007, Spec0007_Voigt4, Voigt4, 1.8585094926085, 2299.5935934188, 8.9218293364199, 0, 8.9218293364199, 0, 5.3581045716711, 0.19569454228185, 
FN7114Profile#2-31-01-20200008.CSV, 0008, Spec0008_Voigt4, Voigt4, 1.8311295769687, 2299.5424404072, 8.8559215885535, 0, 8.8559215885535, 0, 5.3185229352337, 0.19424647955611, 
FN7114Profile#2-31-01-20200009.CSV, 0009, Spec0009_Voigt4, Voigt4, 2.0208157063331, 2299.4401773664, 8.6424289251588, 0, 8.6424289251588, 0, 5.1903075241762, 0.21966392210586, 
FN7114Profile#2-31-01-20200010.CSV, 0010, Spec0010_Voigt4, Voigt4, 2.5115178410855, 2299.2988955166, 8.7472080406483, 0, 8.7472080406483, 0, 5.2532337959698, 0.26973335449835, 
FN7114Profile#2-31-01-20200011.CSV, 0011, Spec0011_Voigt4, Voigt4, 3.1781698269065, 2299.1280003025, 8.7029839387636, 0, 8.7029839387636, 0, 5.2266745160788, 0.34306527397552, 
FN7114Profile#2-31-01-20200012.CSV, 0012, Spec0012_Voigt4, Voigt4, 3.5425226653026, 2299.2186929142, 8.7069020997986, 0, 8.7069020997986, 0, 5.229027611589, 0.38222300090253, 
FN7114Profile#2-31-01-20200013.CSV, 0013, Spec0013_Voigt4, Voigt4, 3.8380805250696, 2299.4902068815, 9.7404604161506, 0, 9.7404604161506, 0, 5.849742638868, 0.37017103911723, 
FN7114Profile#2-31-01-20200014.CSV, 0014, Spec0014_Voigt4, Voigt4, 4.5544296350228, 2299.9357572579, 11.943855636959, 0, 11.943855636959, 0, 7.173016326431, 0.35822615597966, 
FN7114Profile#2-31-01-20200015.CSV, 0015, Spec0015_Voigt4, Voigt4, 5.946902909133, 2300.6326656673, 15.16263946921, 0, 15.16263946921, 0, 9.1060930214088, 0.36845451367378, 
FN7114Profile#2-31-01-20200016.CSV, 0016, Spec0016_Voigt4, Voigt4, 6.5686545055151, 2301.4715096724, 16.651092223154, 0, 16.651092223154, 0, 10, 0.37059668917213, 
FN7114Profile#2-31-01-20200017.CSV, 0017, Spec0017_Voigt4, Voigt4, 6.9506866567336, 2302.5062100206, 16.651092223154, 0, 16.651092223154, 0, 10, 0.39215054777133, 
FN7114Profile#2-31-01-20200018.CSV, 0018, Spec0018_Voigt4, Voigt4, 7.3299139653379, 2303.686063255, 16.651092223154, 0, 16.651092223154, 0, 10, 0.41354616005303, 
FN7114Profile#2-31-01-20200019.CSV, 0019, Spec0019_Voigt4, Voigt4, 7.160513319384, 2304.6112688699, 16.651092223154, 0, 16.651092223154, 0, 10, 0.40398875092435, 
FN7114Profile#2-31-01-20200020.CSV, 0020, Spec0020_Voigt4, Voigt4, 7.3103693257925, 2304.843371749, 16.651092223154, 0, 16.651092223154, 0, 10, 0.41244347171701, 
FN7114Profile#2-31-01-20200021.CSV, 0021, Spec0021_Voigt4, Voigt4, 7.2688753874788, 2305.0254627086, 16.651092223154, 0, 16.651092223154, 0, 10, 0.41010242666023, 
