Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Fri Jun  5 15:53:30 2020 ---
FN7112 vertical profile at 18750 through CO2 max 30 microns0001.CSV, 0001, Spec0001_Voigt4, Voigt4, 0, 2299.6796792685, 4.6658608061113, 0, 4.6658608061113, 0, 2.8021349852493, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0002.CSV, 0002, Spec0002_Voigt4, Voigt4, 0.21164707476382, 2298.1278328383, 7.7161810645818, 0, 7.7161810645818, 0, 4.6340389934614, 0.025767821413082, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0003.CSV, 0003, Spec0003_Voigt4, Voigt4, 0.45741204423145, 2291.6481215559, 15.140729042382, 0, 15.140729042382, 0, 9.0929344690845, 0.028381062503648, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0004.CSV, 0004, Spec0004_Voigt4, Voigt4, 0.4897958237702, 2293.9125138191, 11.027972608662, 0, 11.027972608662, 0, 6.6229725118733, 0.041724125275012, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0005.CSV, 0005, Spec0005_Voigt4, Voigt4, 3.1955326256492e-14, 2297.3884933596, 1.6651092223154e-12, 0, 1.6651092223154e-12, 0, 1e-12, 0.018028864361991, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0006.CSV, 0006, Spec0006_Voigt4, Voigt4, 0.41677038061995, 2292.5059421477, 13.209123111314, 0, 13.209123111314, 0, 7.9328868847091, 0.029640853188115, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0007.CSV, 0007, Spec0007_Voigt4, Voigt4, 0.28537927693614, 2297.2596206222, 6.4181668896467, 0, 6.4181668896467, 0, 3.854502037243, 0.041771422883091, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0008.CSV, 0008, Spec0008_Voigt4, Voigt4, 3.8310880876085e-14, 2296.6817123708, 1.6651092223154e-12, 0, 1.6651092223154e-12, 0, 1e-12, 0.021614602503487, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0009.CSV, 0009, Spec0009_Voigt4, Voigt4, 0.17236027924751, 2295.3923087715, 4.9458179868121, 0, 4.9458179868121, 0, 2.9702664068696, 0.032739112402948, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0010.CSV, 0010, Spec0010_Voigt4, Voigt4, 0, 2299.6018692981, 4.3226831738111, 0, 4.3226831738111, 0, 2.5960358130743, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0011.CSV, 0011, Spec0011_Voigt4, Voigt4, 0.20795017557909, 2296.5958695903, 3.8954462659767, 0, 3.8954462659767, 0, 2.3394539011441, 0.050149881939245, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0012.CSV, 0012, Spec0012_Voigt4, Voigt4, 0, 2299.7204539395, 4.1187917789442, 0, 4.1187917789442, 0, 2.4735865514076, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0013.CSV, 0013, Spec0013_Voigt4, Voigt4, 0, 2298.2121383355, 16.487246595744, 0, 16.487246595744, 0, 9.9016006726682, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0014.CSV, 0014, Spec0014_Voigt4, Voigt4, 0, 2299.6902379825, 3.189658669888, 0, 3.189658669888, 0, 1.9155852523912, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0015.CSV, 0015, Spec0015_Voigt4, Voigt4, 0, 2299.1986244852, 4.5726254582301, 0, 4.5726254582301, 0, 2.7461414524338, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0016.CSV, 0016, Spec0016_Voigt4, Voigt4, 0, 2299.194504299, 3.1425615210043, 0, 3.1425615210043, 0, 1.8873005319342, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0017.CSV, 0017, Spec0017_Voigt4, Voigt4, 0.10483497333291, 2295.3229243788, 3.9925403570566, 0, 3.9925403570566, 0, 2.3977648454225, 0.024667476091201, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0018.CSV, 0018, Spec0018_Voigt4, Voigt4, 0, 2299.2581385452, 4.1272376542065, 0, 4.1272376542065, 0, 2.4786588164273, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0019.CSV, 0019, Spec0019_Voigt4, Voigt4, 0, 2299.6006042896, 3.4078175363112, 0, 3.4078175363112, 0, 2.0466030039594, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0020.CSV, 0020, Spec0020_Voigt4, Voigt4, 0, 2299.7009346314, 3.8142371827323, 0, 3.8142371827323, 0, 2.2906828763031, 0, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0021.CSV, 0021, Spec0021_Voigt4, Voigt4, 3.3371986508132e-14, 2298.6921369067, 1.6651092223154e-12, 0, 1.6651092223154e-12, 0, 1e-12, 0.018828129414672, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0022.CSV, 0022, Spec0022_Voigt4, Voigt4, 3.3891777500125e-14, 2299.000727557, 1.6651092223154e-12, 0, 1.6651092223154e-12, 0, 1e-12, 0.019121390112936, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0023.CSV, 0023, Spec0023_Voigt4, Voigt4, 0.25219331419692, 2299.9779970236, 6.1211993119525, 0, 6.1211993119525, 0, 3.6761548311172, 0.03870480553963, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0024.CSV, 0024, Spec0024_Voigt4, Voigt4, 0.24601525742564, 2297.9634244428, 6.4774553069178, 0, 6.4774553069178, 0, 3.8901083605258, 0.035680050352315, 
