Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, height, --- Created at Thu Jun  4 12:43:45 2020 ---
FN7112 map truncated version0018.CSV, 0018, Spec0018_CO2GasV2, CO2GasV2, 0.46024788046421, 
FN7112 map truncated version0019.CSV, 0019, Spec0019_CO2GasV2, CO2GasV2, 0.29039964553653, 
FN7112 map truncated version0020.CSV, 0020, Spec0020_CO2GasV2, CO2GasV2, 0.30779853733359, 
FN7112 map truncated version0021.CSV, 0021, Spec0021_CO2GasV2, CO2GasV2, 0.34022281424219, 
FN7112 map truncated version0022.CSV, 0022, Spec0022_CO2GasV2, CO2GasV2, 0.35892901995147, 
FN7112 map truncated version0023.CSV, 0023, Spec0023_CO2GasV2, CO2GasV2, 0.37852884876868, 
FN7112 map truncated version0024.CSV, 0024, Spec0024_CO2GasV2, CO2GasV2, 0.45667739737297, 
FN7112 map truncated version0025.CSV, 0025, Spec0025_CO2GasV2, CO2GasV2, 0.38235620161474, 
FN7112 map truncated version0026.CSV, 0026, Spec0026_CO2GasV2, CO2GasV2, 0.40819492229864, 
FN7112 map truncated version0027.CSV, 0027, Spec0027_CO2GasV2, CO2GasV2, 0.42933750420317, 
FN7112 map truncated version0028.CSV, 0028, Spec0028_CO2GasV2, CO2GasV2, 0.4396361401232, 
FN7112 map truncated version0029.CSV, 0029, Spec0029_CO2GasV2, CO2GasV2, 0.4145065553339, 
FN7112 map truncated version0030.CSV, 0030, Spec0030_CO2GasV2, CO2GasV2, 0.40298146664177, 
FN7112 map truncated version0031.CSV, 0031, Spec0031_CO2GasV2, CO2GasV2, 0.35186676376284, 
FN7112 map truncated version0032.CSV, 0032, Spec0032_CO2GasV2, CO2GasV2, 0.23080620306898, 
FN7112 map truncated version0033.CSV, 0033, Spec0033_CO2GasV2, CO2GasV2, 0.69061462208242, 
FN7112 map truncated version0034.CSV, 0034, Spec0034_CO2GasV2, CO2GasV2, 0.36609878286966, 
FN7112 map truncated version0035.CSV, 0035, Spec0035_CO2GasV2, CO2GasV2, 0.52953824628887, 
FN7112 map truncated version0036.CSV, 0036, Spec0036_CO2GasV2, CO2GasV2, 0.49164931100416, 
FN7112 map truncated version0037.CSV, 0037, Spec0037_CO2GasV2, CO2GasV2, 0.50180168589796, 
FN7112 map truncated version0038.CSV, 0038, Spec0038_CO2GasV2, CO2GasV2, 0.42306120107075, 
FN7112 map truncated version0039.CSV, 0039, Spec0039_CO2GasV2, CO2GasV2, 0.39927606241756, 
FN7112 map truncated version0040.CSV, 0040, Spec0040_CO2GasV2, CO2GasV2, 0.31109608576551, 
FN7112 map truncated version0041.CSV, 0041, Spec0041_CO2GasV2, CO2GasV2, 0.26430674196314, 
FN7112 map truncated version0042.CSV, 0042, Spec0042_CO2GasV2, CO2GasV2, 0.25352821795118, 
FN7112 map truncated version0043.CSV, 0043, Spec0043_CO2GasV2, CO2GasV2, 0.37788393446172, 
FN7112 map truncated version0044.CSV, 0044, Spec0044_CO2GasV2, CO2GasV2, 0.52376734153455, 
FN7112 map truncated version0045.CSV, 0045, Spec0045_CO2GasV2, CO2GasV2, 0.46599099625131, 
FN7112 map truncated version0046.CSV, 0046, Spec0046_CO2GasV2, CO2GasV2, 0.36036574688227, 
FN7112 map truncated version0047.CSV, 0047, Spec0047_CO2GasV2, CO2GasV2, 0.40065469019982, 
FN7112 map truncated version0048.CSV, 0048, Spec0048_CO2GasV2, CO2GasV2, 0.54898844977856, 
FN7112 map truncated version0049.CSV, 0049, Spec0049_CO2GasV2, CO2GasV2, 0.027288293480873, 
FN7112 map truncated version0050.CSV, 0050, Spec0050_CO2GasV2, CO2GasV2, 0.22013922038248, 
FN7112 map truncated version0051.CSV, 0051, Spec0051_CO2GasV2, CO2GasV2, 0.24199776194978, 
FN7112 map truncated version0052.CSV, 0052, Spec0052_CO2GasV2, CO2GasV2, 0.36845454605115, 
FN7112 map truncated version0053.CSV, 0053, Spec0053_CO2GasV2, CO2GasV2, 0.38032465425444, 
FN7112 map truncated version0054.CSV, 0054, Spec0054_CO2GasV2, CO2GasV2, 0.40580819404329, 
FN7112 map truncated version0055.CSV, 0055, Spec0055_CO2GasV2, CO2GasV2, 0.35125086741092, 
FN7112 map truncated version0056.CSV, 0056, Spec0056_CO2GasV2, CO2GasV2, 0.33808235423019, 
FN7112 map truncated version0057.CSV, 0057, Spec0057_CO2GasV2, CO2GasV2, 0.33673816941113, 
FN7112 map truncated version0058.CSV, 0058, Spec0058_CO2GasV2, CO2GasV2, 0.23582204494025, 
FN7112 map truncated version0059.CSV, 0059, Spec0059_CO2GasV2, CO2GasV2, 0.2472950889036, 
FN7112 map truncated version0060.CSV, 0060, Spec0060_CO2GasV2, CO2GasV2, 0.30233069668602, 
FN7112 map truncated version0061.CSV, 0061, Spec0061_CO2GasV2, CO2GasV2, 0.35080070887002, 
FN7112 map truncated version0062.CSV, 0062, Spec0062_CO2GasV2, CO2GasV2, 0.46802830707266, 
FN7112 map truncated version0063.CSV, 0063, Spec0063_CO2GasV2, CO2GasV2, 0.41444082676981, 
FN7112 map truncated version0064.CSV, 0064, Spec0064_CO2GasV2, CO2GasV2, 0.39429983977172, 
FN7112 map truncated version0065.CSV, 0065, Spec0065_CO2GasV2, CO2GasV2, 0.2610912253763, 
FN7112 map truncated version0066.CSV, 0066, Spec0066_CO2GasV2, CO2GasV2, 0.22714281776649, 
FN7112 map truncated version0067.CSV, 0067, Spec0067_CO2GasV2, CO2GasV2, 0.22920702581904, 
FN7112 map truncated version0068.CSV, 0068, Spec0068_CO2GasV2, CO2GasV2, 0.250134737978, 
FN7112 map truncated version0069.CSV, 0069, Spec0069_CO2GasV2, CO2GasV2, 0.19590802690645, 
FN7112 map truncated version0070.CSV, 0070, Spec0070_CO2GasV2, CO2GasV2, 0.30204190220002, 
FN7112 map truncated version0071.CSV, 0071, Spec0071_CO2GasV2, CO2GasV2, 0.27821704408893, 
FN7112 map truncated version0072.CSV, 0072, Spec0072_CO2GasV2, CO2GasV2, 0.33273788632706, 
FN7112 map truncated version0073.CSV, 0073, Spec0073_CO2GasV2, CO2GasV2, 0.33249397589249, 
FN7112 map truncated version0074.CSV, 0074, Spec0074_CO2GasV2, CO2GasV2, 0.34388509102697, 
FN7112 map truncated version0075.CSV, 0075, Spec0075_CO2GasV2, CO2GasV2, 0.52801761735345, 
FN7112 map truncated version0076.CSV, 0076, Spec0076_CO2GasV2, CO2GasV2, 0.5471642532773, 
FN7112 map truncated version0077.CSV, 0077, Spec0077_CO2GasV2, CO2GasV2, 0.68149092660511, 
FN7112 map truncated version0078.CSV, 0078, Spec0078_CO2GasV2, CO2GasV2, 0.84558334904476, 
FN7112 map truncated version0079.CSV, 0079, Spec0079_CO2GasV2, CO2GasV2, 0.90756567927607, 
FN7112 map truncated version0080.CSV, 0080, Spec0080_CO2GasV2, CO2GasV2, 0.64688838573759, 
FN7112 map truncated version0081.CSV, 0081, Spec0081_CO2GasV2, CO2GasV2, 0.65959023642515, 
FN7112 map truncated version0082.CSV, 0082, Spec0082_CO2GasV2, CO2GasV2, 0.62110115407571, 
FN7112 map truncated version0083.CSV, 0083, Spec0083_CO2GasV2, CO2GasV2, 0.63790950372634, 
FN7112 map truncated version0084.CSV, 0084, Spec0084_CO2GasV2, CO2GasV2, 0.33932376734108, 
FN7112 map truncated version0085.CSV, 0085, Spec0085_CO2GasV2, CO2GasV2, 0.27406916129159, 
FN7112 map truncated version0086.CSV, 0086, Spec0086_CO2GasV2, CO2GasV2, 0.33240048356789, 
FN7112 map truncated version0087.CSV, 0087, Spec0087_CO2GasV2, CO2GasV2, 0.26319935262046, 
FN7112 map truncated version0088.CSV, 0088, Spec0088_CO2GasV2, CO2GasV2, 0.28982330284751, 
FN7112 map truncated version0089.CSV, 0089, Spec0089_CO2GasV2, CO2GasV2, 0.26977220422091, 
FN7112 map truncated version0090.CSV, 0090, Spec0090_CO2GasV2, CO2GasV2, 0.27298786931591, 
FN7112 map truncated version0091.CSV, 0091, Spec0091_CO2GasV2, CO2GasV2, 0.2828909234834, 
FN7112 map truncated version0092.CSV, 0092, Spec0092_CO2GasV2, CO2GasV2, 0.35090423753127, 
FN7112 map truncated version0093.CSV, 0093, Spec0093_CO2GasV2, CO2GasV2, 0.33863003784822, 
FN7112 map truncated version0094.CSV, 0094, Spec0094_CO2GasV2, CO2GasV2, 0.34344723882471, 
FN7112 map truncated version0095.CSV, 0095, Spec0095_CO2GasV2, CO2GasV2, 0.44699289688697, 
FN7112 map truncated version0096.CSV, 0096, Spec0096_CO2GasV2, CO2GasV2, 0.2924479979251, 
FN7112 map truncated version0097.CSV, 0097, Spec0097_CO2GasV2, CO2GasV2, 0.37296862418299, 
FN7112 map truncated version0098.CSV, 0098, Spec0098_CO2GasV2, CO2GasV2, 0.31916168372758, 
FN7112 map truncated version0099.CSV, 0099, Spec0099_CO2GasV2, CO2GasV2, 0.46538373274033, 
FN7112 map truncated version0100.CSV, 0100, Spec0100_CO2GasV2, CO2GasV2, 0.64223121936599, 
FN7112 map truncated version0101.CSV, 0101, Spec0101_CO2GasV2, CO2GasV2, 0.67141830970226, 
FN7112 map truncated version0102.CSV, 0102, Spec0102_CO2GasV2, CO2GasV2, 0.57388232370764, 
FN7112 map truncated version0103.CSV, 0103, Spec0103_CO2GasV2, CO2GasV2, 0.46236713619002, 
FN7112 map truncated version0104.CSV, 0104, Spec0104_CO2GasV2, CO2GasV2, 0.60341554553705, 
FN7112 map truncated version0105.CSV, 0105, Spec0105_CO2GasV2, CO2GasV2, 0.7923748726913, 
FN7112 map truncated version0106.CSV, 0106, Spec0106_CO2GasV2, CO2GasV2, 1.0386383754672, 
FN7112 map truncated version0107.CSV, 0107, Spec0107_CO2GasV2, CO2GasV2, 1.1595620092472, 
FN7112 map truncated version0108.CSV, 0108, Spec0108_CO2GasV2, CO2GasV2, 1.1360461029748, 
FN7112 map truncated version0109.CSV, 0109, Spec0109_CO2GasV2, CO2GasV2, 1.1380730795462, 
FN7112 map truncated version0110.CSV, 0110, Spec0110_CO2GasV2, CO2GasV2, 1.0551903150621, 
FN7112 map truncated version0111.CSV, 0111, Spec0111_CO2GasV2, CO2GasV2, 0.89553348232381, 
FN7112 map truncated version0112.CSV, 0112, Spec0112_CO2GasV2, CO2GasV2, 0.62879150531826, 
FN7112 map truncated version0113.CSV, 0113, Spec0113_CO2GasV2, CO2GasV2, 0.92834860013047, 
FN7112 map truncated version0114.CSV, 0114, Spec0114_CO2GasV2, CO2GasV2, 1.2064166025836, 
FN7112 map truncated version0115.CSV, 0115, Spec0115_CO2GasV2, CO2GasV2, 1.3475629593486, 
FN7112 map truncated version0116.CSV, 0116, Spec0116_CO2GasV2, CO2GasV2, 1.4594240893314, 
FN7112 map truncated version0117.CSV, 0117, Spec0117_CO2GasV2, CO2GasV2, 1.546390154481, 
FN7112 map truncated version0118.CSV, 0118, Spec0118_CO2GasV2, CO2GasV2, 1.5714094341449, 
FN7112 map truncated version0119.CSV, 0119, Spec0119_CO2GasV2, CO2GasV2, 1.5446340137646, 
FN7112 map truncated version0120.CSV, 0120, Spec0120_CO2GasV2, CO2GasV2, 1.4720695843349, 
FN7112 map truncated version0121.CSV, 0121, Spec0121_CO2GasV2, CO2GasV2, 1.4125740466677, 
FN7112 map truncated version0122.CSV, 0122, Spec0122_CO2GasV2, CO2GasV2, 1.4820477331873, 
FN7112 map truncated version0123.CSV, 0123, Spec0123_CO2GasV2, CO2GasV2, 1.5332394909441, 
FN7112 map truncated version0124.CSV, 0124, Spec0124_CO2GasV2, CO2GasV2, 1.4586647831664, 
FN7112 map truncated version0125.CSV, 0125, Spec0125_CO2GasV2, CO2GasV2, 1.4662872696958, 
FN7112 map truncated version0126.CSV, 0126, Spec0126_CO2GasV2, CO2GasV2, 1.4628316950764, 
FN7112 map truncated version0127.CSV, 0127, Spec0127_CO2GasV2, CO2GasV2, 1.2558456644102, 
FN7112 map truncated version0128.CSV, 0128, Spec0128_CO2GasV2, CO2GasV2, 1.0809751250364, 
FN7112 map truncated version0129.CSV, 0129, Spec0129_CO2GasV2, CO2GasV2, 1.1834925903114, 
FN7112 map truncated version0130.CSV, 0130, Spec0130_CO2GasV2, CO2GasV2, 1.1342585722344, 
FN7112 map truncated version0131.CSV, 0131, Spec0131_CO2GasV2, CO2GasV2, 1.1115093418124, 
FN7112 map truncated version0132.CSV, 0132, Spec0132_CO2GasV2, CO2GasV2, 1.228520977813, 
FN7112 map truncated version0133.CSV, 0133, Spec0133_CO2GasV2, CO2GasV2, 1.2580142659213, 
FN7112 map truncated version0134.CSV, 0134, Spec0134_CO2GasV2, CO2GasV2, 1.2461237161154, 
FN7112 map truncated version0135.CSV, 0135, Spec0135_CO2GasV2, CO2GasV2, 1.297232078687, 
FN7112 map truncated version0136.CSV, 0136, Spec0136_CO2GasV2, CO2GasV2, 1.2771810094379, 
FN7112 map truncated version0137.CSV, 0137, Spec0137_CO2GasV2, CO2GasV2, 1.2043119875214, 
FN7112 map truncated version0138.CSV, 0138, Spec0138_CO2GasV2, CO2GasV2, 1.0502266216793, 
FN7112 map truncated version0139.CSV, 0139, Spec0139_CO2GasV2, CO2GasV2, 1.0341585977217, 
FN7112 map truncated version0140.CSV, 0140, Spec0140_CO2GasV2, CO2GasV2, 1.1474242881113, 
FN7112 map truncated version0141.CSV, 0141, Spec0141_CO2GasV2, CO2GasV2, 1.1149440819703, 
FN7112 map truncated version0142.CSV, 0142, Spec0142_CO2GasV2, CO2GasV2, 1.0972431669104, 
FN7112 map truncated version0143.CSV, 0143, Spec0143_CO2GasV2, CO2GasV2, 1.0499794092392, 
FN7112 map truncated version0144.CSV, 0144, Spec0144_CO2GasV2, CO2GasV2, 0.13031176562248, 
FN7112 map truncated version0145.CSV, 0145, Spec0145_CO2GasV2, CO2GasV2, 0.26998001580597, 
FN7112 map truncated version0146.CSV, 0146, Spec0146_CO2GasV2, CO2GasV2, 0.33269313139689, 
FN7112 map truncated version0147.CSV, 0147, Spec0147_CO2GasV2, CO2GasV2, 0.17714837258742, 
FN7112 map truncated version0148.CSV, 0148, Spec0148_CO2GasV2, CO2GasV2, 0.087584723691982, 
FN7112 map truncated version0149.CSV, 0149, Spec0149_CO2GasV2, CO2GasV2, 0.30204387259151, 
FN7112 map truncated version0150.CSV, 0150, Spec0150_CO2GasV2, CO2GasV2, 0.34046121214374, 
FN7112 map truncated version0151.CSV, 0151, Spec0151_CO2GasV2, CO2GasV2, 0.35656836425262, 
FN7112 map truncated version0152.CSV, 0152, Spec0152_CO2GasV2, CO2GasV2, 0.33318930705165, 
FN7112 map truncated version0153.CSV, 0153, Spec0153_CO2GasV2, CO2GasV2, 0.43592481918203, 
FN7112 map truncated version0154.CSV, 0154, Spec0154_CO2GasV2, CO2GasV2, 0.432076548091, 
FN7112 map truncated version0155.CSV, 0155, Spec0155_CO2GasV2, CO2GasV2, 0.3792868044281, 
FN7112 map truncated version0156.CSV, 0156, Spec0156_CO2GasV2, CO2GasV2, 0.15380727575886, 
FN7112 map truncated version0157.CSV, 0157, Spec0157_CO2GasV2, CO2GasV2, 0.14020939523915, 
FN7112 map truncated version0158.CSV, 0158, Spec0158_CO2GasV2, CO2GasV2, 0.1586648506626, 
FN7112 map truncated version0159.CSV, 0159, Spec0159_CO2GasV2, CO2GasV2, 0.095597018969642, 
FN7112 map truncated version0160.CSV, 0160, Spec0160_CO2GasV2, CO2GasV2, -0.043560586760335, 
FN7112 map truncated version0161.CSV, 0161, Spec0161_CO2GasV2, CO2GasV2, 0.20264879223725, 
FN7112 map truncated version0162.CSV, 0162, Spec0162_CO2GasV2, CO2GasV2, 0.1749473524367, 
FN7112 map truncated version0163.CSV, 0163, Spec0163_CO2GasV2, CO2GasV2, 0.080183684898652, 
FN7112 map truncated version0164.CSV, 0164, Spec0164_CO2GasV2, CO2GasV2, -0.001011675303443, 
FN7112 map truncated version0165.CSV, 0165, Spec0165_CO2GasV2, CO2GasV2, -0.013120262352732, 
FN7112 map truncated version0166.CSV, 0166, Spec0166_CO2GasV2, CO2GasV2, -0.14886644665642, 
FN7112 map truncated version0167.CSV, 0167, Spec0167_CO2GasV2, CO2GasV2, 0.062239874734382, 
FN7112 map truncated version0168.CSV, 0168, Spec0168_CO2GasV2, CO2GasV2, 0.16000104115527, 
FN7112 map truncated version0169.CSV, 0169, Spec0169_CO2GasV2, CO2GasV2, 0.046193621786556, 
FN7112 map truncated version0170.CSV, 0170, Spec0170_CO2GasV2, CO2GasV2, 0.48181237886807, 
FN7112 map truncated version0171.CSV, 0171, Spec0171_CO2GasV2, CO2GasV2, 0.43141390228085, 
FN7112 map truncated version0172.CSV, 0172, Spec0172_CO2GasV2, CO2GasV2, 0.32912837109939, 
FN7112 map truncated version0173.CSV, 0173, Spec0173_CO2GasV2, CO2GasV2, 0.23917901675706, 
FN7112 map truncated version0174.CSV, 0174, Spec0174_CO2GasV2, CO2GasV2, 0.33901954456413, 
FN7112 map truncated version0175.CSV, 0175, Spec0175_CO2GasV2, CO2GasV2, 0.30326502921449, 
FN7112 map truncated version0176.CSV, 0176, Spec0176_CO2GasV2, CO2GasV2, 0.13084366468265, 
FN7112 map truncated version0177.CSV, 0177, Spec0177_CO2GasV2, CO2GasV2, 0.25607131023174, 
FN7112 map truncated version0178.CSV, 0178, Spec0178_CO2GasV2, CO2GasV2, 0.2320654412071, 
FN7112 map truncated version0179.CSV, 0179, Spec0179_CO2GasV2, CO2GasV2, 0.052837403597603, 
FN7112 map truncated version0180.CSV, 0180, Spec0180_CO2GasV2, CO2GasV2, 0.001921371559616, 
FN7112 map truncated version0181.CSV, 0181, Spec0181_CO2GasV2, CO2GasV2, 0.17659650286819, 
FN7112 map truncated version0182.CSV, 0182, Spec0182_CO2GasV2, CO2GasV2, 0.20988855010384, 
FN7112 map truncated version0183.CSV, 0183, Spec0183_CO2GasV2, CO2GasV2, 0.27980687816212, 
FN7112 map truncated version0184.CSV, 0184, Spec0184_CO2GasV2, CO2GasV2, 0.24994930605728, 
FN7112 map truncated version0185.CSV, 0185, Spec0185_CO2GasV2, CO2GasV2, 0.12045690391417, 
FN7112 map truncated version0186.CSV, 0186, Spec0186_CO2GasV2, CO2GasV2, 0.12783773685724, 
FN7112 map truncated version0187.CSV, 0187, Spec0187_CO2GasV2, CO2GasV2, -0.034891885609865, 
FN7112 map truncated version0188.CSV, 0188, Spec0188_CO2GasV2, CO2GasV2, -0.0029685501813489, 
FN7112 map truncated version0189.CSV, 0189, Spec0189_CO2GasV2, CO2GasV2, 0.063824879850273, 
FN7112 map truncated version0190.CSV, 0190, Spec0190_CO2GasV2, CO2GasV2, 0.030049880275693, 
FN7112 map truncated version0191.CSV, 0191, Spec0191_CO2GasV2, CO2GasV2, -0.099612945409365, 
FN7112 map truncated version0192.CSV, 0192, Spec0192_CO2GasV2, CO2GasV2, -0.17477456061237, 
FN7112 map truncated version0193.CSV, 0193, Spec0193_CO2GasV2, CO2GasV2, -0.28218273525453, 
FN7112 map truncated version0194.CSV, 0194, Spec0194_CO2GasV2, CO2GasV2, -0.28237836166582, 
FN7112 map truncated version0195.CSV, 0195, Spec0195_CO2GasV2, CO2GasV2, -0.21481940573788, 
FN7112 map truncated version0196.CSV, 0196, Spec0196_CO2GasV2, CO2GasV2, 0.2971009501317, 
FN7112 map truncated version0197.CSV, 0197, Spec0197_CO2GasV2, CO2GasV2, 0.25841738418195, 
FN7112 map truncated version0198.CSV, 0198, Spec0198_CO2GasV2, CO2GasV2, 0.35390751589358, 
FN7112 map truncated version0199.CSV, 0199, Spec0199_CO2GasV2, CO2GasV2, 0.51904953406508, 
FN7112 map truncated version0200.CSV, 0200, Spec0200_CO2GasV2, CO2GasV2, 0.40675366753404, 
FN7112 map truncated version0201.CSV, 0201, Spec0201_CO2GasV2, CO2GasV2, 0.53226088479875, 
FN7112 map truncated version0202.CSV, 0202, Spec0202_CO2GasV2, CO2GasV2, 0.61298099664237, 
FN7112 map truncated version0203.CSV, 0203, Spec0203_CO2GasV2, CO2GasV2, 0.52861986169142, 
FN7112 map truncated version0204.CSV, 0204, Spec0204_CO2GasV2, CO2GasV2, 0.56704364727866, 
FN7112 map truncated version0205.CSV, 0205, Spec0205_CO2GasV2, CO2GasV2, 0.59123756556281, 
FN7112 map truncated version0206.CSV, 0206, Spec0206_CO2GasV2, CO2GasV2, 0.62195341419353, 
FN7112 map truncated version0207.CSV, 0207, Spec0207_CO2GasV2, CO2GasV2, 0.58910395839537, 
FN7112 map truncated version0208.CSV, 0208, Spec0208_CO2GasV2, CO2GasV2, 0.58293508141041, 
FN7112 map truncated version0209.CSV, 0209, Spec0209_CO2GasV2, CO2GasV2, 0.33784511378164, 
FN7112 map truncated version0210.CSV, 0210, Spec0210_CO2GasV2, CO2GasV2, 0.41071314251404, 
FN7112 map truncated version0211.CSV, 0211, Spec0211_CO2GasV2, CO2GasV2, 0.56227094599502, 
FN7112 map truncated version0212.CSV, 0212, Spec0212_CO2GasV2, CO2GasV2, 0.52329834015609, 
FN7112 map truncated version0213.CSV, 0213, Spec0213_CO2GasV2, CO2GasV2, 0.49499826219211, 
FN7112 map truncated version0214.CSV, 0214, Spec0214_CO2GasV2, CO2GasV2, 0.61321686708234, 
FN7112 map truncated version0215.CSV, 0215, Spec0215_CO2GasV2, CO2GasV2, 0.47117824062309, 
FN7112 map truncated version0216.CSV, 0216, Spec0216_CO2GasV2, CO2GasV2, -0.29352992731303, 
FN7112 map truncated version0217.CSV, 0217, Spec0217_CO2GasV2, CO2GasV2, 0.38882015087836, 
FN7112 map truncated version0218.CSV, 0218, Spec0218_CO2GasV2, CO2GasV2, 0.58077220382315, 
FN7112 map truncated version0219.CSV, 0219, Spec0219_CO2GasV2, CO2GasV2, 0.61488686439117, 
FN7112 map truncated version0220.CSV, 0220, Spec0220_CO2GasV2, CO2GasV2, 0.51430699759043, 
FN7112 map truncated version0221.CSV, 0221, Spec0221_CO2GasV2, CO2GasV2, 0.43157734844567, 
FN7112 map truncated version0222.CSV, 0222, Spec0222_CO2GasV2, CO2GasV2, 0.40158086410658, 
FN7112 map truncated version0223.CSV, 0223, Spec0223_CO2GasV2, CO2GasV2, 0.55242738313453, 
FN7112 map truncated version0224.CSV, 0224, Spec0224_CO2GasV2, CO2GasV2, 0.78830228431082, 
FN7112 map truncated version0225.CSV, 0225, Spec0225_CO2GasV2, CO2GasV2, 0.26826785044663, 
FN7112 map truncated version0226.CSV, 0226, Spec0226_CO2GasV2, CO2GasV2, 0.43016050187194, 
FN7112 map truncated version0227.CSV, 0227, Spec0227_CO2GasV2, CO2GasV2, 0.48424797350966, 
FN7112 map truncated version0228.CSV, 0228, Spec0228_CO2GasV2, CO2GasV2, 0.44930486950524, 
FN7112 map truncated version0229.CSV, 0229, Spec0229_CO2GasV2, CO2GasV2, 0.30097292475266, 
FN7112 map truncated version0230.CSV, 0230, Spec0230_CO2GasV2, CO2GasV2, 0.491340393381, 
FN7112 map truncated version0231.CSV, 0231, Spec0231_CO2GasV2, CO2GasV2, 0.53278325303579, 
FN7112 map truncated version0232.CSV, 0232, Spec0232_CO2GasV2, CO2GasV2, 0.6083101344909, 
FN7112 map truncated version0233.CSV, 0233, Spec0233_CO2GasV2, CO2GasV2, 0.63282622240943, 
FN7112 map truncated version0234.CSV, 0234, Spec0234_CO2GasV2, CO2GasV2, 0.63407388489341, 
FN7112 map truncated version0235.CSV, 0235, Spec0235_CO2GasV2, CO2GasV2, 0.60799630903149, 
FN7112 map truncated version0236.CSV, 0236, Spec0236_CO2GasV2, CO2GasV2, 0.61982397261495, 
FN7112 map truncated version0237.CSV, 0237, Spec0237_CO2GasV2, CO2GasV2, 0.62092768086865, 
FN7112 map truncated version0238.CSV, 0238, Spec0238_CO2GasV2, CO2GasV2, 0.72324826802394, 
FN7112 map truncated version0239.CSV, 0239, Spec0239_CO2GasV2, CO2GasV2, 0.58532329540483, 
FN7112 map truncated version0240.CSV, 0240, Spec0240_CO2GasV2, CO2GasV2, 0.48342381138823, 
FN7112 map truncated version0241.CSV, 0241, Spec0241_CO2GasV2, CO2GasV2, 0.42704344264437, 
FN7112 map truncated version0242.CSV, 0242, Spec0242_CO2GasV2, CO2GasV2, 0.43868252226523, 
FN7112 map truncated version0243.CSV, 0243, Spec0243_CO2GasV2, CO2GasV2, 0.54424102813895, 
FN7112 map truncated version0244.CSV, 0244, Spec0244_CO2GasV2, CO2GasV2, 0.52971671252586, 
FN7112 map truncated version0245.CSV, 0245, Spec0245_CO2GasV2, CO2GasV2, 0.56413176126157, 
FN7112 map truncated version0246.CSV, 0246, Spec0246_CO2GasV2, CO2GasV2, 0.5063708580379, 
FN7112 map truncated version0247.CSV, 0247, Spec0247_CO2GasV2, CO2GasV2, 0.4008916490592, 
FN7112 map truncated version0248.CSV, 0248, Spec0248_CO2GasV2, CO2GasV2, 0.37488138911821, 
FN7112 map truncated version0249.CSV, 0249, Spec0249_CO2GasV2, CO2GasV2, 0.35574945498355, 
FN7112 map truncated version0250.CSV, 0250, Spec0250_CO2GasV2, CO2GasV2, 0.43758796159396, 
FN7112 map truncated version0251.CSV, 0251, Spec0251_CO2GasV2, CO2GasV2, 0.34732253233476, 
FN7112 map truncated version0252.CSV, 0252, Spec0252_CO2GasV2, CO2GasV2, 0.38540684034531, 
FN7112 map truncated version0253.CSV, 0253, Spec0253_CO2GasV2, CO2GasV2, 0.47940830908403, 
FN7112 map truncated version0254.CSV, 0254, Spec0254_CO2GasV2, CO2GasV2, 0.48101024812921, 
FN7112 map truncated version0255.CSV, 0255, Spec0255_CO2GasV2, CO2GasV2, 0.50860509240904, 
FN7112 map truncated version0256.CSV, 0256, Spec0256_CO2GasV2, CO2GasV2, 0.23100602519449, 
FN7112 map truncated version0257.CSV, 0257, Spec0257_CO2GasV2, CO2GasV2, 0.22358505299709, 
