Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 10:20:07 2020 ---
FN7114 map truncated version0001.CSV, 0001, Spec0001_Voigt4, Voigt4, 1.5319337105981, 2300.1006905493, 6.3646287829347, 0, 6.3646287829347, 0, 3.8223491273951, 0.226117792078, 
FN7114 map truncated version0002.CSV, 0002, Spec0002_Voigt4, Voigt4, 1.9913962286409, 2299.7347056496, 6.9147376576999, 0, 6.9147376576999, 0, 4.1527231757714, 0.27055141777934, 
FN7114 map truncated version0003.CSV, 0003, Spec0003_Voigt4, Voigt4, 2.4012384701465, 2299.7726977696, 7.3046613333705, 0, 7.3046613333705, 0, 4.3868962080536, 0.3088183147536, 
FN7114 map truncated version0004.CSV, 0004, Spec0004_Voigt4, Voigt4, 2.7928051556252, 2299.5965415639, 8.6246477163426, 0, 8.6246477163426, 0, 5.179628819994, 0.30420553678183, 
FN7114 map truncated version0005.CSV, 0005, Spec0005_Voigt4, Voigt4, 2.5234309117576, 2299.3161757409, 8.6388594760617, 0, 8.6388594760617, 0, 5.1881638515274, 0.27441184312526, 
FN7114 map truncated version0006.CSV, 0006, Spec0006_Voigt4, Voigt4, 1.8453580378332, 2299.1795995183, 7.0668491561211, 0, 7.0668491561211, 0, 4.2440754404653, 0.24531418481573, 
FN7114 map truncated version0007.CSV, 0007, Spec0007_Voigt4, Voigt4, 1.619491588469, 2299.0132999871, 6.1217683997626, 0, 6.1217683997626, 0, 3.6764966031778, 0.24852474853076, 
FN7114 map truncated version0008.CSV, 0008, Spec0008_Voigt4, Voigt4, 2.1210275690765, 2299.1264789434, 7.3618382577731, 0, 7.3618382577731, 0, 4.4212344506363, 0.27066237199241, 
FN7114 map truncated version0009.CSV, 0009, Spec0009_Voigt4, Voigt4, 1.9957202527851, 2299.1298321386, 7.3293759581239, 0, 7.3293759581239, 0, 4.4017388528616, 0.2557999804532, 
FN7114 map truncated version0010.CSV, 0010, Spec0010_Voigt4, Voigt4, 1.8514635532836, 2299.0576024989, 7.3982508681134, 0, 7.3982508681134, 0, 4.4431024517574, 0.23510071778582, 
FN7114 map truncated version0011.CSV, 0011, Spec0011_Voigt4, Voigt4, 1.6321150892006, 2299.1174297296, 6.9871374366013, 0, 6.9871374366013, 0, 4.1962036741863, 0.21944178923279, 
FN7114 map truncated version0012.CSV, 0012, Spec0012_Voigt4, Voigt4, 1.3548772403285, 2299.1826443185, 6.1889700997636, 0, 6.1889700997636, 0, 3.7168553370677, 0.20565979780823, 
FN7114 map truncated version0013.CSV, 0013, Spec0013_Voigt4, Voigt4, 0.88542169468687, 2299.1606286334, 4.5995112155198, 0, 4.5995112155198, 0, 2.7622879952127, 0.18084492189293, 
FN7114 map truncated version0014.CSV, 0014, Spec0014_Voigt4, Voigt4, 0.7565738252472, 2299.5595330498, 3.8086411451945, 0, 3.8086411451945, 0, 2.2873221132596, 0.18661609565155, 
FN7114 map truncated version0015.CSV, 0015, Spec0015_Voigt4, Voigt4, 6.440400776238e-13, 2300.2019865433, 1.6651092223154e-12, 0, 1.6651092223154e-12, 0, 1e-12, 0.36336074649861, 
FN7114 map truncated version0016.CSV, 0016, Spec0016_Voigt4, Voigt4, 1.8105170855743, 2300.0557991685, 6.4977755906902, 0, 6.4977755906902, 0, 3.9023119346218, 0.26176149405764, 
FN7114 map truncated version0017.CSV, 0017, Spec0017_Voigt4, Voigt4, 2.0261479996525, 2299.6517881647, 6.5400313135587, 0, 6.5400313135587, 0, 3.9276890824402, 0.29104435417575, 
FN7114 map truncated version0018.CSV, 0018, Spec0018_Voigt4, Voigt4, 2.1502991530088, 2299.5198260261, 6.776022139559, 0, 6.776022139559, 0, 4.0694160171287, 0.29812054681915, 
