Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 12:18:53 2020 ---
FN7112 map truncated version0001.CSV, 0001, Spec0001_Voigt3, Voigt3, 13.155094347988, 2426.0144792507, 39.682264441656, 0, 39.682264441656, 0, 23.831628526132, 0.31143352534016, 
FN7112 map truncated version0002.CSV, 0002, Spec0002_Voigt3, Voigt3, 11.906841923348, 2425.2166107448, 37.622664568145, 0, 37.622664568145, 0, 22.594712745528, 0.29731367079436, 
FN7112 map truncated version0003.CSV, 0003, Spec0003_Voigt3, Voigt3, 11.747791731007, 2424.9077991565, 37.312616800938, 0, 37.312616800938, 0, 22.408510085034, 0.29577970553546, 
FN7112 map truncated version0004.CSV, 0004, Spec0004_Voigt3, Voigt3, 11.169049069487, 2425.1814045525, 37.362686048797, 0, 37.362686048797, 0, 22.438579732832, 0.28083158423395, 
FN7112 map truncated version0005.CSV, 0005, Spec0005_Voigt3, Voigt3, 10.589137622746, 2424.8431345623, 36.5368049156, 0, 36.5368049156, 0, 21.942587564793, 0.272268794191, 
FN7112 map truncated version0006.CSV, 0006, Spec0006_Voigt3, Voigt3, 9.9577899121407, 2424.730551206, 36.048119877396, 0, 36.048119877396, 0, 21.64910228968, 0.25950646535548, 
FN7112 map truncated version0007.CSV, 0007, Spec0007_Voigt3, Voigt3, 9.8614040886226, 2425.2585722517, 36.449987245443, 0, 36.449987245443, 0, 21.890448240241, 0.25416117880005, 
FN7112 map truncated version0008.CSV, 0008, Spec0008_Voigt3, Voigt3, 9.7818095402413, 2425.0863419163, 36.423257700422, 0, 36.423257700422, 0, 21.87439551249, 0.25229477567015, 
FN7112 map truncated version0009.CSV, 0009, Spec0009_Voigt3, Voigt3, 9.6241301109471, 2425.2489755852, 36.573570058368, 0, 36.573570058368, 0, 21.964667283213, 0.24720768753648, 
FN7112 map truncated version0010.CSV, 0010, Spec0010_Voigt3, Voigt3, 9.3913126447237, 2424.6221629133, 36.101753932054, 0, 36.101753932054, 0, 21.681312822142, 0.24438010027743, 
FN7112 map truncated version0011.CSV, 0011, Spec0011_Voigt3, Voigt3, 9.5105452206807, 2424.3562248973, 36.702959810626, 0, 36.702959810626, 0, 22.042373748666, 0.24342891778342, 
FN7112 map truncated version0012.CSV, 0012, Spec0012_Voigt3, Voigt3, 9.3599750356453, 2424.1393092521, 36.012948494393, 0, 36.012948494393, 0, 21.627979721544, 0.24416524866807, 
FN7112 map truncated version0013.CSV, 0013, Spec0013_Voigt3, Voigt3, 9.978498894648, 2424.7144264296, 36.647423026398, 0, 36.647423026398, 0, 22.009020510641, 0.2557935644706, 
FN7112 map truncated version0014.CSV, 0014, Spec0014_Voigt3, Voigt3, 10.392020869784, 2424.4160438831, 35.90657761189, 0, 35.90657761189, 0, 21.564097496236, 0.27189037828729, 
FN7112 map truncated version0015.CSV, 0015, Spec0015_Voigt3, Voigt3, 9.2772233508029, 2424.0343593149, 34.277554042066, 0, 34.277554042066, 0, 20.585769139157, 0.25425882158408, 
