Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Fri Jun  5 12:05:14 2020 ---
FN7114Profile#2-31-01-20200001.CSV, 0001, Spec0001_Voigt6, Voigt6, 6.8684150886949, 650.52851543746, 4.3830044394246, 0, 4.3830044394246, 0, 2.6322624250017, 1.4721513606182, 
FN7114Profile#2-31-01-20200002.CSV, 0002, Spec0002_Voigt6, Voigt6, 6.8296573540361, 650.53930285442, 4.4833695572181, 0, 4.4833695572181, 0, 2.6925378210228, 1.4310744189374, 
FN7114Profile#2-31-01-20200003.CSV, 0003, Spec0003_Voigt6, Voigt6, 6.8322259720591, 650.50615585628, 4.5808876191553, 0, 4.5808876191553, 0, 2.7511033857499, 1.4011364332431, 
FN7114Profile#2-31-01-20200004.CSV, 0004, Spec0004_Voigt6, Voigt6, 6.3969422785675, 650.50024598671, 4.5307261953455, 0, 4.5307261953455, 0, 2.7209783806526, 1.3263937177977, 
FN7114Profile#2-31-01-20200005.CSV, 0005, Spec0005_Voigt6, Voigt6, 5.7288533128372, 650.48845964376, 4.4023444084217, 0, 4.4023444084217, 0, 2.6438772600755, 1.2225074888639, 
FN7114Profile#2-31-01-20200006.CSV, 0006, Spec0006_Voigt6, Voigt6, 5.2807186856036, 650.43899824467, 4.5170627451828, 0, 4.5170627451828, 0, 2.7127726425667, 1.0982589489726, 
FN7114Profile#2-31-01-20200007.CSV, 0007, Spec0007_Voigt6, Voigt6, 4.8645437428292, 650.44016261687, 4.687761290793, 0, 4.687761290793, 0, 2.8152875667066, 0.9748649722487, 
FN7114Profile#2-31-01-20200008.CSV, 0008, Spec0008_Voigt6, Voigt6, 4.7517117882438, 650.47279006129, 4.6005277010412, 0, 4.6005277010412, 0, 2.7628984569817, 0.97030949789632, 
FN7114Profile#2-31-01-20200009.CSV, 0009, Spec0009_Voigt6, Voigt6, 5.2007672826263, 650.48006782979, 4.5286244861131, 0, 4.5286244861131, 0, 2.7197161756247, 1.0788695906571, 
FN7114Profile#2-31-01-20200010.CSV, 0010, Spec0010_Voigt6, Voigt6, 6.050233694981, 650.56699796698, 4.3155006764067, 0, 4.3155006764067, 0, 2.5917222837826, 1.3170698330665, 
FN7114Profile#2-31-01-20200011.CSV, 0011, Spec0011_Voigt6, Voigt6, 7.2690173965808, 650.63219564196, 4.1660762312701, 0, 4.1660762312701, 0, 2.5019837590456, 1.6391410902813, 
FN7114Profile#2-31-01-20200012.CSV, 0012, Spec0012_Voigt6, Voigt6, 8.152494451322, 650.5096941984, 4.2518140397363, 0, 4.2518140397363, 0, 2.5534745605601, 1.8012918823312, 
FN7114Profile#2-31-01-20200013.CSV, 0013, Spec0013_Voigt6, Voigt6, 8.0365312984358, 650.21022997713, 4.4427822925505, 0, 4.4427822925505, 0, 2.668162684471, 1.6993445764504, 
FN7114Profile#2-31-01-20200014.CSV, 0014, Spec0014_Voigt6, Voigt6, 7.3508831682308, 649.74252437631, 4.7176005484552, 0, 4.7176005484552, 0, 2.8332078672264, 1.4638150118678, 
FN7114Profile#2-31-01-20200015.CSV, 0015, Spec0015_Voigt6, Voigt6, 6.4126667146544, 649.22247186208, 4.9335792037601, 0, 4.9335792037601, 0, 2.9629162685795, 1.2210808090775, 
FN7114Profile#2-31-01-20200016.CSV, 0016, Spec0016_Voigt6, Voigt6, 5.3322490117459, 648.78291781232, 4.9953276669462, 0, 4.9953276669462, 0, 3, 1.0027999026463, 
FN7114Profile#2-31-01-20200017.CSV, 0017, Spec0017_Voigt6, Voigt6, 4.2350079812054, 648.24109523767, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.79644922469004, 
FN7114Profile#2-31-01-20200018.CSV, 0018, Spec0018_Voigt6, Voigt6, 3.2834568452985, 647.85187848259, 4.8616801083371, 0, 4.8616801083371, 0, 2.9197364612375, 0.63447245858453, 
FN7114Profile#2-31-01-20200019.CSV, 0019, Spec0019_Voigt6, Voigt6, 2.536311724118, 647.70535068589, 4.485909154755, 0, 4.485909154755, 0, 2.6940630047783, 0.53115343754887, 
FN7114Profile#2-31-01-20200020.CSV, 0020, Spec0020_Voigt6, Voigt6, 2.1058316818196, 647.62623629204, 4.2197747038687, 0, 4.2197747038687, 0, 2.5342329784234, 0.46881579212885, 
FN7114Profile#2-31-01-20200021.CSV, 0021, Spec0021_Voigt6, Voigt6, 1.9868546678401, 647.3039270727, 4.4815100394851, 0, 4.4815100394851, 0, 2.6914210668135, 0.41649478599606, 
