Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 12:43:45 2020 ---
FN7112 map truncated version0001.CSV, 0001, Spec0001_Voigt6, Voigt6, 1.9297570852077, 650.08314818794, 4.2225107826882, 0, 4.2225107826882, 0, 2.5358761612146, 0.42933838516751, 
FN7112 map truncated version0002.CSV, 0002, Spec0002_Voigt6, Voigt6, 1.1168619207023, 650.93086152731, 2.5908641795239, 0, 2.5908641795239, 0, 1.5559725120741, 0.40496983857242, 
FN7112 map truncated version0003.CSV, 0003, Spec0003_Voigt6, Voigt6, 1.3441647700732, 650.47346991699, 4.0803725788674, 0, 4.0803725788674, 0, 2.4505134703377, 0.3094714072911, 
FN7112 map truncated version0004.CSV, 0004, Spec0004_Voigt6, Voigt6, 1.7738170907873, 650.29188587499, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.33358974834739, 
FN7112 map truncated version0005.CSV, 0005, Spec0005_Voigt6, Voigt6, 1.2432512050987, 650.44375290562, 4.3600249021715, 0, 4.3600249021715, 0, 2.6184618064326, 0.2678784397556, 
FN7112 map truncated version0006.CSV, 0006, Spec0006_Voigt6, Voigt6, 0.78781253894774, 650.89606698469, 2.6956261831881, 0, 2.6956261831881, 0, 1.6188885071694, 0.27455607923576, 
FN7112 map truncated version0007.CSV, 0007, Spec0007_Voigt6, Voigt6, 0.74075416668084, 650.88735001781, 2.7118202950052, 0, 2.7118202950052, 0, 1.6286140624663, 0.25661440869464, 
FN7112 map truncated version0008.CSV, 0008, Spec0008_Voigt6, Voigt6, 0.90073915189573, 650.44544919598, 3.9753046441592, 0, 3.9753046441592, 0, 2.3874137449262, 0.21286118028511, 
FN7112 map truncated version0009.CSV, 0009, Spec0009_Voigt6, Voigt6, 0.65495103249654, 651.00804128557, 2.4932728110105, 0, 2.4932728110105, 0, 1.4973629222613, 0.24677824515659, 
FN7112 map truncated version0010.CSV, 0010, Spec0010_Voigt6, Voigt6, 0.45304976698243, 651.4136536481, 1.6651092223154, 0, 1.6651092223154, 0, 1, 0.25560598983083, 
FN7112 map truncated version0011.CSV, 0011, Spec0011_Voigt6, Voigt6, 0.68487821980624, 649.92979774812, 4.7593834359973, 0, 4.7593834359973, 0, 2.8583010484917, 0.13518562150055, 
FN7112 map truncated version0012.CSV, 0012, Spec0012_Voigt6, Voigt6, 0.72333971845338, 649.774348065, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.13603359438905, 
FN7112 map truncated version0013.CSV, 0013, Spec0013_Voigt6, Voigt6, 0.91225025259437, 650.07485007999, 4.816955821205, 0, 4.816955821205, 0, 2.8928767894918, 0.17791360950006, 
FN7112 map truncated version0014.CSV, 0014, Spec0014_Voigt6, Voigt6, 1.2344534690098, 649.72350014356, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.2321552905383, 
FN7112 map truncated version0015.CSV, 0015, Spec0015_Voigt6, Voigt6, 1.2663096885626, 649.43975357442, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.23814627366678, 
FN7112 map truncated version0016.CSV, 0016, Spec0016_Voigt6, Voigt6, 1.3421435519033, 649.50863856096, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.25240783395924, 
FN7112 map truncated version0017.CSV, 0017, Spec0017_Voigt6, Voigt6, 2.7192995739718, 650.22792076519, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.51140022569057, 
FN7112 map truncated version0018.CSV, 0018, Spec0018_Voigt6, Voigt6, 1.4944562147976, 650.43952046623, 4.2959046070805, 0, 4.2959046070805, 0, 2.5799536447867, 0.32681080595107, 
FN7112 map truncated version0019.CSV, 0019, Spec0019_Voigt6, Voigt6, 0.88635442412847, 650.77916427215, 3.0414602247405, 0, 3.0414602247405, 0, 1.8265830156842, 0.27377457730858, 
FN7112 map truncated version0020.CSV, 0020, Spec0020_Voigt6, Voigt6, 0.63932522040257, 651.21632319466, 2.0383430763583, 0, 2.0383430763583, 0, 1.2241497729043, 0.29465403730264, 
FN7112 map truncated version0021.CSV, 0021, Spec0021_Voigt6, Voigt6, 0.93455929144179, 650.64493015883, 3.2751551743333, 0, 3.2751551743333, 0, 1.9669311360723, 0.2680666702686, 
FN7112 map truncated version0022.CSV, 0022, Spec0022_Voigt6, Voigt6, 0.97659735045155, 650.66937135666, 3.3023561269789, 0, 3.3023561269789, 0, 1.9832669729538, 0.27781742228437, 
FN7112 map truncated version0023.CSV, 0023, Spec0023_Voigt6, Voigt6, 1.0820083290033, 650.55272932715, 3.5688442553408, 0, 3.5688442553408, 0, 2.1433094042793, 0.28482024111358, 
FN7112 map truncated version0024.CSV, 0024, Spec0024_Voigt6, Voigt6, 1.2025372780724, 650.335324692, 4.073529541364, 0, 4.073529541364, 0, 2.4464038074929, 0.27732914938937, 
FN7112 map truncated version0025.CSV, 0025, Spec0025_Voigt6, Voigt6, 1.2678450446603, 650.21814690906, 4.5680291929723, 0, 4.5680291929723, 0, 2.7433811138349, 0.26073849142348, 
FN7112 map truncated version0026.CSV, 0026, Spec0026_Voigt6, Voigt6, 1.1660911903139, 650.18051383734, 4.384355076076, 0, 4.384355076076, 0, 2.6330735649758, 0.24985879248509, 
FN7112 map truncated version0027.CSV, 0027, Spec0027_Voigt6, Voigt6, 0.93079761022984, 650.36815735115, 3.8002814200151, 0, 3.8002814200151, 0, 2.2823015866375, 0.23009508548729, 
FN7112 map truncated version0028.CSV, 0028, Spec0028_Voigt6, Voigt6, 0.99845143146194, 650.15730758789, 4.2331125862961, 0, 4.2331125862961, 0, 2.5422431931581, 0.22158224908526, 
FN7112 map truncated version0029.CSV, 0029, Spec0029_Voigt6, Voigt6, 0.95300551975821, 650.39477429607, 3.6546729583732, 0, 3.6546729583732, 0, 2.194854793544, 0.24497103543642, 
