Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 12:18:53 2020 ---
FN7112 map truncated version0001.CSV, 0001, Spec0001_Voigt1, Voigt1, 23.619496517967, 2369.526625894, 10.336295938864, 0, 10.336295938864, 0, 6.2075783380087, 2.1467108052514, 
FN7112 map truncated version0002.CSV, 0002, Spec0002_Voigt1, Voigt1, 20.937584586287, 2369.4528952779, 10.083499264891, 0, 10.083499264891, 0, 6.055758463021, 1.9506670565807, 
FN7112 map truncated version0003.CSV, 0003, Spec0003_Voigt1, Voigt1, 19.249468333671, 2369.3163504086, 9.9084631039681, 0, 9.9084631039681, 0, 5.9506385354049, 1.8250731837814, 
FN7112 map truncated version0004.CSV, 0004, Spec0004_Voigt1, Voigt1, 16.606088468839, 2369.177087747, 9.661342450296, 0, 9.661342450296, 0, 5.8022274580052, 1.6147218154185, 
FN7112 map truncated version0005.CSV, 0005, Spec0005_Voigt1, Voigt1, 15.864616901986, 2369.2003878021, 9.7674755474672, 0, 9.7674755474672, 0, 5.8659668786683, 1.5258614402728, 
FN7112 map truncated version0006.CSV, 0006, Spec0006_Voigt1, Voigt1, 15.604089970286, 2369.3265290078, 9.944080548675, 0, 9.944080548675, 0, 5.9720289908955, 1.4741499220579, 
FN7112 map truncated version0007.CSV, 0007, Spec0007_Voigt1, Voigt1, 15.053150331224, 2369.4678724566, 10.023066131139, 0, 10.023066131139, 0, 6.01946466743, 1.4108948383454, 
FN7112 map truncated version0008.CSV, 0008, Spec0008_Voigt1, Voigt1, 13.668451864029, 2369.4235677883, 9.9363865906008, 0, 9.9363865906008, 0, 5.9674082981679, 1.292286148171, 
FN7112 map truncated version0009.CSV, 0009, Spec0009_Voigt1, Voigt1, 11.916508201308, 2369.2486123836, 9.7533802184337, 0, 9.7533802184337, 0, 5.8575017708876, 1.1477880611694, 
FN7112 map truncated version0010.CSV, 0010, Spec0010_Voigt1, Voigt1, 9.9269838067057, 2369.0138134913, 9.5627897411293, 0, 9.5627897411293, 0, 5.7430405242918, 0.97521539396361, 
FN7112 map truncated version0011.CSV, 0011, Spec0011_Voigt1, Voigt1, 8.0121212577748, 2368.6664057298, 9.2026192662009, 0, 9.2026192662009, 0, 5.5267361100819, 0.81790695350559, 
FN7112 map truncated version0012.CSV, 0012, Spec0012_Voigt1, Voigt1, 8.6863887736208, 2368.7763895427, 9.3542396735961, 0, 9.3542396735961, 0, 5.6177934445578, 0.87236576020572, 
FN7112 map truncated version0013.CSV, 0013, Spec0013_Voigt1, Voigt1, 11.030256662935, 2369.1601578378, 9.6201266903945, 0, 9.6201266903945, 0, 5.7774748715987, 1.0771412759468, 
FN7112 map truncated version0014.CSV, 0014, Spec0014_Voigt1, Voigt1, 13.08394077254, 2369.455894711, 9.8783797463001, 0, 9.8783797463001, 0, 5.9325716378917, 1.244287372521, 
FN7112 map truncated version0015.CSV, 0015, Spec0015_Voigt1, Voigt1, 11.933387359718, 2369.2588061803, 9.9966502658691, 0, 9.9966502658691, 0, 6.0036003235682, 1.1214426818126, 
