Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 10:20:07 2020 ---
FN7114 map truncated version0001.CSV, 0001, Spec0001_Voigt1, Voigt1, 124.06501058027, 2370.1468286383, 12.209946834165, 0, 12.209946834165, 0, 7.3328203763036, 9.5456033837295, 
FN7114 map truncated version0002.CSV, 0002, Spec0002_Voigt1, Voigt1, 130.76710928688, 2369.8144108476, 11.499412637162, 0, 11.499412637162, 0, 6.9061011031886, 10.682937973671, 
FN7114 map truncated version0003.CSV, 0003, Spec0003_Voigt1, Voigt1, 134.11523703982, 2369.7131162314, 11.290972574067, 0, 11.290972574067, 0, 6.7809200878527, 11.158725921072, 
FN7114 map truncated version0004.CSV, 0004, Spec0004_Voigt1, Voigt1, 132.89320394518, 2369.6323066427, 11.398328202533, 0, 11.398328202533, 0, 6.8453937133824, 10.952908403432, 
FN7114 map truncated version0005.CSV, 0005, Spec0005_Voigt1, Voigt1, 130.89690482674, 2369.5595082679, 11.423803448946, 0, 11.423803448946, 0, 6.8606931580504, 10.764317442024, 
FN7114 map truncated version0006.CSV, 0006, Spec0006_Voigt1, Voigt1, 120.90536622741, 2369.2424505453, 11.204996366539, 0, 11.204996366539, 0, 6.7292861131101, 10.136819152232, 
FN7114 map truncated version0007.CSV, 0007, Spec0007_Voigt1, Voigt1, 111.09392857502, 2369.0699957881, 11.074165570093, 0, 11.074165570093, 0, 6.6507142124252, 9.4242577213938, 
FN7114 map truncated version0008.CSV, 0008, Spec0008_Voigt1, Voigt1, 105.50416488634, 2369.1065256694, 10.919981852768, 0, 10.919981852768, 0, 6.5581174534502, 9.0764397509099, 
FN7114 map truncated version0009.CSV, 0009, Spec0009_Voigt1, Voigt1, 105.18381221014, 2369.1164260804, 10.789919394874, 0, 10.789919394874, 0, 6.4800069870914, 9.1579559095118, 
FN7114 map truncated version0010.CSV, 0010, Spec0010_Voigt1, Voigt1, 102.23970312017, 2369.1165965296, 10.892718927206, 0, 10.892718927206, 0, 6.5417443980395, 8.8176148274766, 
FN7114 map truncated version0011.CSV, 0011, Spec0011_Voigt1, Voigt1, 99.109816768717, 2369.1858648965, 10.914681883128, 0, 10.914681883128, 0, 6.5549344973005, 8.5304792804654, 
FN7114 map truncated version0012.CSV, 0012, Spec0012_Voigt1, Voigt1, 98.495445899706, 2369.1484920671, 11.009270863166, 0, 11.009270863166, 0, 6.611740969074, 8.4047622990531, 
FN7114 map truncated version0013.CSV, 0013, Spec0013_Voigt1, Voigt1, 104.73975547528, 2369.1280003347, 11.490438002634, 0, 11.490438002634, 0, 6.9007112858677, 8.5633326216613, 
FN7114 map truncated version0014.CSV, 0014, Spec0014_Voigt1, Voigt1, 113.43037166714, 2369.135629731, 12.537246973122, 0, 12.537246973122, 0, 7.5293841419537, 8.4995320433855, 
FN7114 map truncated version0015.CSV, 0015, Spec0015_Voigt1, Voigt1, 571.88327156941, 2367.4183472672, 47.862653992467, 0, 47.862653992467, 0, 28.744453127172, 11.224796027955, 
FN7114 map truncated version0016.CSV, 0016, Spec0016_Voigt1, Voigt1, 126.30735082136, 2369.9892453149, 11.611776089008, 0, 11.611776089008, 0, 6.9735822331593, 10.218750962035, 
FN7114 map truncated version0017.CSV, 0017, Spec0017_Voigt1, Voigt1, 134.59335966627, 2369.7161683559, 11.263953729851, 0, 11.263953729851, 0, 6.764693618229, 11.225368786264, 
FN7114 map truncated version0018.CSV, 0018, Spec0018_Voigt1, Voigt1, 140.47364602067, 2369.5514736199, 11.112289792892, 0, 11.112289792892, 0, 6.6736101415856, 11.875697802868, 
FN7114 map truncated version0019.CSV, 0019, Spec0019_Voigt1, Voigt1, 132.03588778816, 2369.4945427917, 11.187443537046, 0, 11.187443537046, 0, 6.7187445646896, 11.087381088478, 
FN7114 map truncated version0020.CSV, 0020, Spec0020_Voigt1, Voigt1, 119.81028438036, 2369.3383369941, 10.984394366837, 0, 10.984394366837, 0, 6.596801110478, 10.246742531007, 
FN7114 map truncated version0021.CSV, 0021, Spec0021_Voigt1, Voigt1, 113.48524492512, 2369.2807492688, 10.908606364237, 0, 10.908606364237, 0, 6.5512857763577, 9.7732266445799, 
FN7114 map truncated version0022.CSV, 0022, Spec0022_Voigt1, Voigt1, 110.46957132704, 2369.2591714086, 10.766311505276, 0, 10.766311505276, 0, 6.4658290044814, 9.6392572133156, 
FN7114 map truncated version0023.CSV, 0023, Spec0023_Voigt1, Voigt1, 107.14952840783, 2369.245962961, 10.764808318993, 0, 10.764808318993, 0, 6.4649262491168, 9.3508653752282, 
FN7114 map truncated version0024.CSV, 0024, Spec0024_Voigt1, Voigt1, 103.16296404005, 2369.2563069757, 10.762802860427, 0, 10.762802860427, 0, 6.463721848505, 9.0046381979085, 
FN7114 map truncated version0025.CSV, 0025, Spec0025_Voigt1, Voigt1, 105.89612619534, 2369.1710070597, 10.78234953733, 0, 10.78234953733, 0, 6.4754608243278, 9.226447364986, 
FN7114 map truncated version0026.CSV, 0026, Spec0026_Voigt1, Voigt1, 107.50575443878, 2369.1458451846, 11.000093284668, 0, 11.000093284668, 0, 6.6062292714782, 9.181278996499, 
FN7114 map truncated version0027.CSV, 0027, Spec0027_Voigt1, Voigt1, 112.90110110376, 2369.2078720189, 11.108788195651, 0, 11.108788195651, 0, 6.6715072181293, 9.5477124920243, 
FN7114 map truncated version0028.CSV, 0028, Spec0028_Voigt1, Voigt1, 111.96754251703, 2369.2343591555, 11.300217607491, 0, 11.300217607491, 0, 6.7864722962601, 9.3083602137331, 
FN7114 map truncated version0029.CSV, 0029, Spec0029_Voigt1, Voigt1, 113.10834718814, 2369.2891882171, 11.523383607359, 0, 11.523383607359, 0, 6.9204971379207, 9.2210946166671, 
FN7114 map truncated version0030.CSV, 0030, Spec0030_Voigt1, Voigt1, 117.44698782138, 2369.2436381236, 12.082382023835, 0, 12.082382023835, 0, 7.2562099001734, 9.1318161903489, 
FN7114 map truncated version0031.CSV, 0031, Spec0031_Voigt1, Voigt1, 119.14989354463, 2369.8208938278, 11.292322268489, 0, 11.292322268489, 0, 6.7817306619599, 9.91238670232, 
FN7114 map truncated version0032.CSV, 0032, Spec0032_Voigt1, Voigt1, 123.78429546689, 2369.8089845085, 11.342324083155, 0, 11.342324083155, 0, 6.8117598119976, 10.252536842466, 
FN7114 map truncated version0033.CSV, 0033, Spec0033_Voigt1, Voigt1, 130.91860539019, 2369.6963790632, 11.234131601544, 0, 11.234131601544, 0, 6.7467836049355, 10.947871842941, 
FN7114 map truncated version0034.CSV, 0034, Spec0034_Voigt1, Voigt1, 123.16229258207, 2369.4761764736, 11.063512006419, 0, 11.063512006419, 0, 6.644316095394, 10.458095287236, 
FN7114 map truncated version0035.CSV, 0035, Spec0035_Voigt1, Voigt1, 113.9082077935, 2369.2264565443, 10.896892151152, 0, 10.896892151152, 0, 6.5442506744389, 9.8201971739537, 
FN7114 map truncated version0036.CSV, 0036, Spec0036_Voigt1, Voigt1, 114.13258591469, 2369.2079772816, 10.927206759855, 0, 10.927206759855, 0, 6.5624564523522, 9.8122439760394, 
FN7114 map truncated version0037.CSV, 0037, Spec0037_Voigt1, Voigt1, 115.34429856055, 2369.1861121378, 10.818789850766, 0, 10.818789850766, 0, 6.4973454628531, 10.015791818245, 
FN7114 map truncated version0038.CSV, 0038, Spec0038_Voigt1, Voigt1, 113.88046858117, 2369.1246993686, 10.703015019191, 0, 10.703015019191, 0, 6.4278155905642, 9.9956479611155, 
FN7114 map truncated version0039.CSV, 0039, Spec0039_Voigt1, Voigt1, 111.1924540198, 2369.0856083602, 10.724110798809, 0, 10.724110798809, 0, 6.4404848973791, 9.7405137664466, 
FN7114 map truncated version0040.CSV, 0040, Spec0040_Voigt1, Voigt1, 109.54815979088, 2369.1304492628, 10.768627347566, 0, 10.768627347566, 0, 6.4672198095158, 9.5568018157881, 
FN7114 map truncated version0041.CSV, 0041, Spec0041_Voigt1, Voigt1, 108.92232053245, 2369.1910460056, 10.868378024567, 0, 10.868378024567, 0, 6.5271261962349, 9.4149927760638, 
FN7114 map truncated version0042.CSV, 0042, Spec0042_Voigt1, Voigt1, 114.48581620049, 2369.2033105506, 11.032115333102, 0, 11.032115333102, 0, 6.6254604714525, 9.7490148711203, 
FN7114 map truncated version0043.CSV, 0043, Spec0043_Voigt1, Voigt1, 116.12303632691, 2369.2800533457, 11.062623486705, 0, 11.062623486705, 0, 6.6437824849244, 9.8611619908219, 
FN7114 map truncated version0044.CSV, 0044, Spec0044_Voigt1, Voigt1, 109.75082632393, 2369.3896130427, 11.37430177083, 0, 11.37430177083, 0, 6.8309643706217, 9.0646469546082, 
FN7114 map truncated version0045.CSV, 0045, Spec0045_Voigt1, Voigt1, 101.75387621582, 2369.4293097647, 11.323055094557, 0, 11.323055094557, 0, 6.8001876049981, 8.4421911901375, 
