Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Fri Jun  5 15:51:09 2020 ---
FN7112 vertical profile at 18750 through CO2 max 30 microns0001.CSV, 0001, Spec0001_Voigt6, Voigt6, 0.57212368563704, 651.37505050879, 1.8831093500122, 0, 1.8831093500122, 0, 1.1309224192475, 0.28541857241744, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0002.CSV, 0002, Spec0002_Voigt6, Voigt6, 1.0018832554997, 650.93391115055, 2.5144782150633, 0, 2.5144782150633, 0, 1.5100980652589, 0.37431487204127, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0003.CSV, 0003, Spec0003_Voigt6, Voigt6, 1.13323756845, 650.23373354898, 3.8109053239381, 0, 3.8109053239381, 0, 2.2886818911728, 0.27935769950737, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0004.CSV, 0004, Spec0004_Voigt6, Voigt6, 1.6162644724432, 649.9545821638, 4.9953276669462, 0, 4.9953276669462, 0, 3, 0.30395989610509, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0005.CSV, 0005, Spec0005_Voigt6, Voigt6, 1.5405445735637, 650.5320519081, 3.9872421851053, 0, 3.9872421851053, 0, 2.3945829688943, 0.36296896632853, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0006.CSV, 0006, Spec0006_Voigt6, Voigt6, 1.1072185055976, 650.73189453445, 3.0687656092971, 0, 3.0687656092971, 0, 1.84298157032, 0.33895142094603, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0007.CSV, 0007, Spec0007_Voigt6, Voigt6, 1.6444929669505, 650.24145510434, 4.5480849428769, 0, 4.5480849428769, 0, 2.7314033709769, 0.33968103086958, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0008.CSV, 0008, Spec0008_Voigt6, Voigt6, 1.5494833443527, 650.08136756109, 4.2093049531952, 0, 4.2093049531952, 0, 2.5279452523493, 0.34581542704105, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0009.CSV, 0009, Spec0009_Voigt6, Voigt6, 1.1037181437873, 650.56441304012, 3.2613620516834, 0, 3.2613620516834, 0, 1.9586475217213, 0.31792670565992, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0010.CSV, 0010, Spec0010_Voigt6, Voigt6, 0.64654580169176, 650.92964393099, 2.2242362858614, 0, 2.2242362858614, 0, 1.335790022692, 0.27307768727782, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0011.CSV, 0011, Spec0011_Voigt6, Voigt6, 1.1285653275213, 650.53782439357, 4.1818924666761, 0, 4.1818924666761, 0, 2.5114823764299, 0.25352552103084, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0012.CSV, 0012, Spec0012_Voigt6, Voigt6, 1.258497966951, 649.78362613787, 4.0272133047788, 0, 4.0272133047788, 0, 2.4185880726664, 0.2935727404499, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0013.CSV, 0013, Spec0013_Voigt6, Voigt6, 0.97605630662795, 650.58343014484, 3.0510708140329, 0, 3.0510708140329, 0, 1.8323547627646, 0.30053179547557, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0014.CSV, 0014, Spec0014_Voigt6, Voigt6, 1.2209126214511, 650.60587655077, 3.8010118933455, 0, 3.8010118933455, 0, 2.2827402805806, 0.30175411167844, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0015.CSV, 0015, Spec0015_Voigt6, Voigt6, 0.9726890392691, 650.35551084578, 3.5991073490433, 0, 3.5991073490433, 0, 2.161484244282, 0.25389085803343, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0016.CSV, 0016, Spec0016_Voigt6, Voigt6, 1.0057343119921, 650.53020647748, 3.3904864162001, 0, 3.3904864162001, 0, 2.036194605592, 0.27866928275251, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0017.CSV, 0017, Spec0017_Voigt6, Voigt6, 1.0675510997394, 650.27565724632, 3.7713460540147, 0, 3.7713460540147, 0, 2.2649241283827, 0.26592558868976, 
