Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Fri Jun  5 15:53:30 2020 ---
FN7112 vertical profile at 18750 through CO2 max 30 microns0001.CSV, 0001, Spec0001_Voigt1, Voigt1, 10.586902789101, 2368.849845868, 9.7714833103324, 0, 9.7714833103324, 0, 5.8683737855615, 1.0178324022882, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0002.CSV, 0002, Spec0002_Voigt1, Voigt1, 12.20504135543, 2369.2647772499, 9.7618698356708, 0, 9.7618698356708, 0, 5.8626003056403, 1.1745569647223, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0003.CSV, 0003, Spec0003_Voigt1, Voigt1, 13.47897638739, 2369.5458731035, 9.9643226489947, 0, 9.9643226489947, 0, 5.984185611043, 1.2707993159786, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0004.CSV, 0004, Spec0004_Voigt1, Voigt1, 15.031353641941, 2369.6475505991, 10.086534352951, 0, 10.086534352951, 0, 6.0575812191619, 1.3999868686098, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0005.CSV, 0005, Spec0005_Voigt1, Voigt1, 16.755011685044, 2369.6214993152, 10.384056120868, 0, 10.384056120868, 0, 6.2362612504354, 1.5158127301271, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0006.CSV, 0006, Spec0006_Voigt1, Voigt1, 18.149976272341, 2369.5923439121, 10.406596809414, 0, 10.406596809414, 0, 6.2497983134962, 1.6384574767936, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0007.CSV, 0007, Spec0007_Voigt1, Voigt1, 17.874837135736, 2369.6451012466, 10.005883566788, 0, 10.005883566788, 0, 6.0091454858888, 1.6782416311069, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0008.CSV, 0008, Spec0008_Voigt1, Voigt1, 17.940076542831, 2369.5619195814, 10.077383639612, 0, 10.077383639612, 0, 6.0520856557379, 1.6724161051005, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0009.CSV, 0009, Spec0009_Voigt1, Voigt1, 18.983900470849, 2369.5271338948, 10.152198593337, 0, 10.152198593337, 0, 6.0970166144536, 1.7566821373199, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0010.CSV, 0010, Spec0010_Voigt1, Voigt1, 18.358319369325, 2369.4371576685, 9.9153787453816, 0, 9.9153787453816, 0, 5.9547918013414, 1.7393679140893, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0011.CSV, 0011, Spec0011_Voigt1, Voigt1, 17.825331143301, 2369.3285225115, 10.117488736675, 0, 10.117488736675, 0, 6.0761712211322, 1.6551323172453, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0012.CSV, 0012, Spec0012_Voigt1, Voigt1, 16.68077432244, 2369.182171883, 9.6402255132376, 0, 9.6402255132376, 0, 5.7895454448522, 1.6255369838218, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0013.CSV, 0013, Spec0013_Voigt1, Voigt1, 14.992530206977, 2369.1652639681, 9.5833088878483, 0, 9.5833088878483, 0, 5.7553635277585, 1.4696952401621, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0014.CSV, 0014, Spec0014_Voigt1, Voigt1, 13.875679492614, 2368.9034831873, 9.522169549414, 0, 9.522169549414, 0, 5.7186456130326, 1.3689456030936, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0015.CSV, 0015, Spec0015_Voigt1, Voigt1, 12.720335941737, 2368.7546629663, 9.3358039978969, 0, 9.3358039978969, 0, 5.606721692956, 1.2800139343638, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0016.CSV, 0016, Spec0016_Voigt1, Voigt1, 12.390274057866, 2368.6274102237, 9.2882570807057, 0, 9.2882570807057, 0, 5.5781668591025, 1.2531830923399, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0017.CSV, 0017, Spec0017_Voigt1, Voigt1, 11.141545704381, 2368.4760957664, 9.0462179542431, 0, 9.0462179542431, 0, 5.4328075498038, 1.1570343183982, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0018.CSV, 0018, Spec0018_Voigt1, Voigt1, 13.862615607501, 2368.8108665059, 9.8082856489331, 0, 9.8082856489331, 0, 5.890475842356, 1.3277610278261, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0019.CSV, 0019, Spec0019_Voigt1, Voigt1, 16.052802097638, 2369.4148035516, 10.212738218347, 0, 10.212738218347, 0, 6.1333743645632, 1.4766463404266, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0020.CSV, 0020, Spec0020_Voigt1, Voigt1, 19.272233431917, 2370.1584159917, 10.691249900668, 0, 10.691249900668, 0, 6.4207499168142, 1.6934462159474, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0021.CSV, 0021, Spec0021_Voigt1, Voigt1, 22.087027179024, 2370.4152732845, 11.16037789467, 0, 11.16037789467, 0, 6.7024899899067, 1.8592004121164, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0022.CSV, 0022, Spec0022_Voigt1, Voigt1, 23.167359352335, 2370.4039794312, 11.025991102923, 0, 11.025991102923, 0, 6.6217824964003, 1.9739072357268, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0023.CSV, 0023, Spec0023_Voigt1, Voigt1, 24.532915759361, 2370.4997105417, 11.211288476724, 0, 11.211288476724, 0, 6.7330649103811, 2.0557082635795, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0024.CSV, 0024, Spec0024_Voigt1, Voigt1, 25.360930569206, 2370.5717891493, 11.175498654469, 0, 11.175498654469, 0, 6.711570931623, 2.1318964975097, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0025.CSV, 0025, Spec0025_Voigt1, Voigt1, 27.030255360537, 2370.7100317957, 11.425749238889, 0, 11.425749238889, 0, 6.8618617240022, 2.2224566664862, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0026.CSV, 0026, Spec0026_Voigt1, Voigt1, 28.41839548489, 2370.7531440595, 11.430654946207, 0, 11.430654946207, 0, 6.8648079014972, 2.3355882429783, 
FN7112 vertical profile at 18750 through CO2 max 30 microns0027.CSV, 0027, Spec0027_Voigt1, Voigt1, 30.301876142424, 2370.9022069756, 11.62427975003, 0, 11.62427975003, 0, 6.9810914468818, 2.448901443219, 
