Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 12:18:53 2020 ---
FN7112 map truncated version0001.CSV, 0001, Spec0001_Voigt4, Voigt4, 0.87371644265777, 2295.6264551368, 13.815226414112, 0, 13.815226414112, 0, 8.2968890142241, 0.059412844240782, 
FN7112 map truncated version0002.CSV, 0002, Spec0002_Voigt4, Voigt4, 0.69833468028708, 2297.7780134795, 8.2344749742073, 0, 8.2344749742073, 0, 4.9453062080558, 0.079670132210208, 
FN7112 map truncated version0003.CSV, 0003, Spec0003_Voigt4, Voigt4, 0.98516582413971, 2297.1569729356, 12.50988965562, 0, 12.50988965562, 0, 7.5129543984056, 0.073981596697002, 
FN7112 map truncated version0004.CSV, 0004, Spec0004_Voigt4, Voigt4, 0.89369060163211, 2297.395098593, 12.061647035191, 0, 12.061647035191, 0, 7.2437572704203, 0.069606278846604, 
FN7112 map truncated version0005.CSV, 0005, Spec0005_Voigt4, Voigt4, 0.84378388253737, 2296.9151930414, 12.236763233211, 0, 12.236763233211, 0, 7.3489252652118, 0.064778742042278, 
FN7112 map truncated version0006.CSV, 0006, Spec0006_Voigt4, Voigt4, 0.45388581826477, 2297.9106006666, 7.650697114783, 0, 7.650697114783, 0, 4.5947118737019, 0.055733131554461, 
FN7112 map truncated version0007.CSV, 0007, Spec0007_Voigt4, Voigt4, 0.51948517808775, 2296.7315347289, 11.097325107387, 0, 11.097325107387, 0, 6.6646229320354, 0.043976705690967, 
FN7112 map truncated version0008.CSV, 0008, Spec0008_Voigt4, Voigt4, 0.61425123988343, 2297.4939622614, 10.904508972675, 0, 10.904508972675, 0, 6.5488250419467, 0.052918529708191, 
FN7112 map truncated version0009.CSV, 0009, Spec0009_Voigt4, Voigt4, 0.68632877174469, 2296.0508600942, 13.231008119858, 0, 13.231008119858, 0, 7.9460301717985, 0.048731200573834, 
FN7112 map truncated version0010.CSV, 0010, Spec0010_Voigt4, Voigt4, 0.57662123328404, 2295.4082037876, 13.443309497079, 0, 13.443309497079, 0, 8.0735301425964, 0.040295103443845, 
FN7112 map truncated version0011.CSV, 0011, Spec0011_Voigt4, Voigt4, 0.62042313304525, 2295.6853473519, 14.195274358364, 0, 14.195274358364, 0, 8.5251310653511, 0.041059346548516, 
FN7112 map truncated version0012.CSV, 0012, Spec0012_Voigt4, Voigt4, 0.71009334435681, 2296.5139931231, 13.437267214102, 0, 13.437267214102, 0, 8.069901381855, 0.04964463591736, 
FN7112 map truncated version0013.CSV, 0013, Spec0013_Voigt4, Voigt4, 0.84988452691945, 2296.4929794504, 14.511217984455, 0, 14.511217984455, 0, 8.714874549957, 0.055020419596185, 
FN7112 map truncated version0014.CSV, 0014, Spec0014_Voigt4, Voigt4, 0.83035802360636, 2297.5689925311, 12.068060088069, 0, 12.068060088069, 0, 7.2476087011807, 0.064639168958553, 
FN7112 map truncated version0015.CSV, 0015, Spec0015_Voigt4, Voigt4, 0.41561275666089, 2297.7325280058, 8.3953159184114, 0, 8.3953159184114, 0, 5.0419010392228, 0.046507143679779, 
FN7112 map truncated version0016.CSV, 0016, Spec0016_Voigt4, Voigt4, 0.52475296735655, 2297.9631650751, 9.5295782754442, 0, 9.5295782754442, 0, 5.7230950064603, 0.051730784318148, 
FN7112 map truncated version0017.CSV, 0017, Spec0017_Voigt4, Voigt4, 0.70925281542552, 2299.1721636321, 5.9915607755325, 0, 5.9915607755325, 0, 3.598298955549, 0.11120618470288, 
FN7112 map truncated version0018.CSV, 0018, Spec0018_Voigt4, Voigt4, 0.77851738626529, 2296.225015215, 11.968039100905, 0, 11.968039100905, 0, 7.1875399766647, 0.061110123036281, 
FN7112 map truncated version0019.CSV, 0019, Spec0019_Voigt4, Voigt4, 0.42938229486005, 2297.7313907119, 6.779522966944, 0, 6.779522966944, 0, 4.0715184782394, 0.05949943449684, 
FN7112 map truncated version0020.CSV, 0020, Spec0020_Voigt4, Voigt4, 0.39463430780594, 2297.4486815075, 7.3543349593799, 0, 7.3543349593799, 0, 4.4167282607164, 0.05041029902083, 
FN7112 map truncated version0021.CSV, 0021, Spec0021_Voigt4, Voigt4, 0.275748719145, 2297.8150054119, 5.2917766764628, 0, 5.2917766764628, 0, 3.1780357741964, 0.048953059253562, 
