Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 11:20:33 2020 ---
FN7114 map truncated version0001.CSV, 0001, Spec0001_VoigtS, VoigtS, 0, 815.6488633549, 42.720925045918, 0, 42.720925045918, 0, 25.656530198369, 0, 
FN7114 map truncated version0002.CSV, 0002, Spec0002_VoigtS, VoigtS, 2.0572241264814, 803.18483928921, 14.186473829122, 0, 14.186473829122, 0, 8.5198458089107, 0.13623070036456, 
FN7114 map truncated version0003.CSV, 0003, Spec0003_VoigtS, VoigtS, 4.7064285722019, 804.00721532952, 22.172997184549, 0, 22.172997184549, 0, 13.316241894161, 0.19940448016725, 
FN7114 map truncated version0004.CSV, 0004, Spec0004_VoigtS, VoigtS, 6.5660500796874, 805.41805205706, 26.683035361297, 0, 26.683035361297, 0, 16.024795853448, 0.23117283586649, 
FN7114 map truncated version0005.CSV, 0005, Spec0005_VoigtS, VoigtS, 6.3262349780843, 805.12541094156, 27.130770919262, 0, 27.130770919262, 0, 16.293688459389, 0.21905391845977, 
FN7114 map truncated version0006.CSV, 0006, Spec0006_VoigtS, VoigtS, 4.5573775972812, 803.70397258839, 20.648744881287, 0, 20.648744881287, 0, 12.400835095114, 0.2073429132371, 
FN7114 map truncated version0007.CSV, 0007, Spec0007_VoigtS, VoigtS, 7.1770330616384, 804.13132765021, 24.392325773349, 0, 24.392325773349, 0, 14.649084544394, 0.27641370794101, 
FN7114 map truncated version0008.CSV, 0008, Spec0008_VoigtS, VoigtS, 5.8533069208496, 803.21874524142, 23.046312755462, 0, 23.046312755462, 0, 13.840721345243, 0.23859848813877, 
FN7114 map truncated version0009.CSV, 0009, Spec0009_VoigtS, VoigtS, 3.4225655178346, 802.53838938644, 18.735548631188, 0, 18.735548631188, 0, 11.251843650914, 0.17161419090687, 
FN7114 map truncated version0010.CSV, 0010, Spec0010_VoigtS, VoigtS, 2.6427406611303, 802.61850179938, 17.560182462298, 0, 17.560182462298, 0, 10.545964328922, 0.14138175365155, 
FN7114 map truncated version0011.CSV, 0011, Spec0011_VoigtS, VoigtS, 1.7883811544392, 802.17962797805, 15.032811313624, 0, 15.032811313624, 0, 9.0281232679258, 0.1117603414447, 
FN7114 map truncated version0012.CSV, 0012, Spec0012_VoigtS, VoigtS, 1.0716868856128, 802.15077769266, 11.811583647018, 0, 11.811583647018, 0, 7.0935789008443, 0.085236896384355, 
FN7114 map truncated version0013.CSV, 0013, Spec0013_VoigtS, VoigtS, 1.5355636868773, 801.14631124329, 11.370379634897, 0, 11.370379634897, 0, 6.828608887942, 0.12687051704148, 
FN7114 map truncated version0014.CSV, 0014, Spec0014_VoigtS, VoigtS, 1.431179958901, 801.78059565171, 13.989939287452, 0, 13.989939287452, 0, 8.4018147878601, 0.09610506082773, 
FN7114 map truncated version0015.CSV, 0015, Spec0015_VoigtS, VoigtS, 3.888786817871, 799.26455041959, 6.4479955323115, 0, 6.4479955323115, 0, 3.8724159628071, 0.56657479410785, 
FN7114 map truncated version0016.CSV, 0016, Spec0016_VoigtS, VoigtS, 3.2466376274293, 803.13795065244, 20.54873373323, 0, 20.54873373323, 0, 12.340772279585, 0.14842825941598, 
FN7114 map truncated version0017.CSV, 0017, Spec0017_VoigtS, VoigtS, 4.2158507095528, 804.76785967109, 27.011344518072, 0, 27.011344518072, 0, 16.221965596054, 0.14662460757805, 
FN7114 map truncated version0018.CSV, 0018, Spec0018_VoigtS, VoigtS, 4.9399115002134, 805.78036186537, 27.222149062962, 0, 27.222149062962, 0, 16.348566627424, 0.17047653215266, 
FN7114 map truncated version0019.CSV, 0019, Spec0019_VoigtS, VoigtS, 3.3259647341808, 802.85578338789, 18.667039550879, 0, 18.667039550879, 0, 11.210699755132, 0.16738249377397, 
FN7114 map truncated version0020.CSV, 0020, Spec0020_VoigtS, VoigtS, 3.523046985605, 803.3676359784, 20.775335019437, 0, 20.775335019437, 0, 12.476860220946, 0.15930824048498, 
FN7114 map truncated version0021.CSV, 0021, Spec0021_VoigtS, VoigtS, 3.2135049849103, 802.71445399754, 20.642217503776, 0, 20.642217503776, 0, 12.396915005415, 0.14624817984981, 
FN7114 map truncated version0022.CSV, 0022, Spec0022_VoigtS, VoigtS, 3.2135590299274, 802.59113195588, 21.065645388502, 0, 21.065645388502, 0, 12.651209365839, 0.1433109432075, 
FN7114 map truncated version0023.CSV, 0023, Spec0023_VoigtS, VoigtS, 2.9108340975651, 802.2977514117, 19.220616320571, 0, 19.220616320571, 0, 11.543156486662, 0.14227152468671, 
FN7114 map truncated version0024.CSV, 0024, Spec0024_VoigtS, VoigtS, 2.1485706939276, 802.04551793388, 17.445913011141, 0, 17.445913011141, 0, 10.47733852971, 0.11569744989132, 
FN7114 map truncated version0025.CSV, 0025, Spec0025_VoigtS, VoigtS, 1.9734200413702, 802.28071939438, 16.464380310375, 0, 16.464380310375, 0, 9.8878680687869, 0.11260093240379, 
FN7114 map truncated version0026.CSV, 0026, Spec0026_VoigtS, VoigtS, 1.2131217116902, 801.76243860308, 12.410665446967, 0, 12.410665446967, 0, 7.4533641881521, 0.091828427757454, 
FN7114 map truncated version0027.CSV, 0027, Spec0027_VoigtS, VoigtS, 1.8547849088597, 802.57224493138, 15.472156370617, 0, 15.472156370617, 0, 9.2919768644981, 0.11261871023861, 
FN7114 map truncated version0028.CSV, 0028, Spec0028_VoigtS, VoigtS, 2.0124740462487, 801.30741935709, 17.125488495092, 0, 17.125488495092, 0, 10.284903996435, 0.11039646357414, 
FN7114 map truncated version0029.CSV, 0029, Spec0029_VoigtS, VoigtS, 2.4867176315348, 801.77107894843, 16.237168693235, 0, 16.237168693235, 0, 9.7514135863451, 0.14387456134046, 
FN7114 map truncated version0030.CSV, 0030, Spec0030_VoigtS, VoigtS, 1.6646965165742, 801.07528623772, 8.4802685251575, 0, 8.4802685251575, 0, 5.0929202790465, 0.18441375378394, 
FN7114 map truncated version0031.CSV, 0031, Spec0031_VoigtS, VoigtS, 3.8489419828577, 811.26930519404, 45.457615995235, 0, 45.457615995235, 0, 27.300080610943, 0.079543107004762, 
FN7114 map truncated version0032.CSV, 0032, Spec0032_VoigtS, VoigtS, 1.9902271580492, 802.97884022704, 16.631491345073, 0, 16.631491345073, 0, 9.9882284730526, 0.11241889073229, 
FN7114 map truncated version0033.CSV, 0033, Spec0033_VoigtS, VoigtS, 4.3176809223546, 804.15198044163, 25.088906124716, 0, 25.088906124716, 0, 15.067423679168, 0.16167268829349, 
FN7114 map truncated version0034.CSV, 0034, Spec0034_VoigtS, VoigtS, 4.2945904551171, 804.16604605305, 25.066590132207, 0, 25.066590132207, 0, 15.054021559829, 0.16095124346613, 
FN7114 map truncated version0035.CSV, 0035, Spec0035_VoigtS, VoigtS, 4.2733916698432, 804.62479650149, 25.419124112574, 0, 25.419124112574, 0, 15.265739791668, 0.15793557252136, 
FN7114 map truncated version0036.CSV, 0036, Spec0036_VoigtS, VoigtS, 4.1401103354497, 804.30220943734, 24.125547739102, 0, 24.125547739102, 0, 14.488868006842, 0.16121393357618, 
FN7114 map truncated version0037.CSV, 0037, Spec0037_VoigtS, VoigtS, 4.1708517409882, 803.85481787212, 23.471092559424, 0, 23.471092559424, 0, 14.095827615913, 0.16693956902882, 
FN7114 map truncated version0038.CSV, 0038, Spec0038_VoigtS, VoigtS, 4.0231562648579, 803.82119546889, 22.73040940278, 0, 22.73040940278, 0, 13.651002047284, 0.1662752023873, 
FN7114 map truncated version0039.CSV, 0039, Spec0039_VoigtS, VoigtS, 3.6867231625808, 803.52331550499, 22.064540889004, 0, 22.064540889004, 0, 13.251107250684, 0.15696884904479, 
FN7114 map truncated version0040.CSV, 0040, Spec0040_VoigtS, VoigtS, 3.0437143821916, 803.14291573825, 20.785232689036, 0, 20.785232689036, 0, 12.482804377321, 0.13756781749756, 
FN7114 map truncated version0041.CSV, 0041, Spec0041_VoigtS, VoigtS, 2.2846886621407, 802.72900316451, 18.538821425271, 0, 18.538821425271, 0, 11.133696923191, 0.11577445545558, 
FN7114 map truncated version0042.CSV, 0042, Spec0042_VoigtS, VoigtS, 2.1972400452567, 803.04567913053, 17.747111200796, 0, 17.747111200796, 0, 10.658226477251, 0.11631016628449, 
FN7114 map truncated version0043.CSV, 0043, Spec0043_VoigtS, VoigtS, 2.6742053300707, 803.15988679953, 15.755669772965, 0, 15.755669772965, 0, 9.4622440148739, 0.15945043997811, 
