Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Thu Jun  4 12:43:45 2020 ---
FN7112 map truncated version0001.CSV, 0001, Spec0001_Voigt5, Voigt5, 14.512934285932, 660.73656611497, 10.521711501758, 0, 10.521711501758, 0, 6.3189317317741, 1.2957961368303, 
FN7112 map truncated version0002.CSV, 0002, Spec0002_Voigt5, Voigt5, 11.192880437647, 660.42089618372, 9.2621896280014, 0, 9.2621896280014, 0, 5.562511758311, 1.1352618349393, 
FN7112 map truncated version0003.CSV, 0003, Spec0003_Voigt5, Voigt5, 10.874329103458, 660.51407857042, 9.1828767621104, 0, 9.1828767621104, 0, 5.5148795280476, 1.1124783249407, 
FN7112 map truncated version0004.CSV, 0004, Spec0004_Voigt5, Voigt5, 10.813396889993, 660.49550580879, 9.5334997658422, 0, 9.5334997658422, 0, 5.7254501014567, 1.0655593022848, 
FN7112 map truncated version0005.CSV, 0005, Spec0005_Voigt5, Voigt5, 9.9085374630895, 660.53729896138, 9.6282924835805, 0, 9.6282924835805, 0, 5.7823789301893, 0.96678103575956, 
FN7112 map truncated version0006.CSV, 0006, Spec0006_Voigt5, Voigt5, 9.3074368396509, 660.60896285498, 9.6067957735458, 0, 9.6067957735458, 0, 5.7694688401204, 0.91016342855176, 
FN7112 map truncated version0007.CSV, 0007, Spec0007_Voigt5, Voigt5, 9.6878210208598, 660.50695202539, 10.113073364011, 0, 10.113073364011, 0, 6.0735195196072, 0.89993427059371, 
FN7112 map truncated version0008.CSV, 0008, Spec0008_Voigt5, Voigt5, 9.3634240616943, 660.49470246825, 10.227417906566, 0, 10.227417906566, 0, 6.1421904158002, 0.86007541187773, 
FN7112 map truncated version0009.CSV, 0009, Spec0009_Voigt5, Voigt5, 8.6976262572919, 660.47252944429, 10.253279731811, 0, 10.253279731811, 0, 6.1577220247172, 0.79690357915337, 
FN7112 map truncated version0010.CSV, 0010, Spec0010_Voigt5, Voigt5, 8.3374557274963, 660.48046102634, 10.773989343725, 0, 10.773989343725, 0, 6.4704400163874, 0.72698398000443, 
FN7112 map truncated version0011.CSV, 0011, Spec0011_Voigt5, Voigt5, 7.750917059751, 660.56408570264, 10.88938363877, 0, 10.88938363877, 0, 6.5397413531995, 0.66867892064497, 
FN7112 map truncated version0012.CSV, 0012, Spec0012_Voigt5, Voigt5, 8.1746408073273, 660.56646951954, 10.969570903011, 0, 10.969570903011, 0, 6.5878987131893, 0.70007872666648, 
FN7112 map truncated version0013.CSV, 0013, Spec0013_Voigt5, Voigt5, 9.2806315702762, 660.51391643724, 10.572710514799, 0, 10.572710514799, 0, 6.3495597604683, 0.82462981409788, 
FN7112 map truncated version0014.CSV, 0014, Spec0014_Voigt5, Voigt5, 10.506089386851, 660.42532251442, 10.624636674693, 0, 10.624636674693, 0, 6.380744597594, 0.92895536121638, 
FN7112 map truncated version0015.CSV, 0015, Spec0015_Voigt5, Voigt5, 11.269703564304, 660.32605051172, 10.979106278993, 0, 10.979106278993, 0, 6.5936252900735, 0.96430261637492, 
FN7112 map truncated version0016.CSV, 0016, Spec0016_Voigt5, Voigt5, 12.276604099169, 660.26583002728, 10.742795210278, 0, 10.742795210278, 0, 6.4517060300345, 1.0735661153081, 
FN7112 map truncated version0017.CSV, 0017, Spec0017_Voigt5, Voigt5, 12.150704541332, 660.56404484292, 9.6884640034548, 0, 9.6884640034548, 0, 5.8185156106352, 1.1781873953679, 
FN7112 map truncated version0018.CSV, 0018, Spec0018_Voigt5, Voigt5, 9.758663047675, 660.54082290877, 8.9066295887042, 0, 8.9066295887042, 0, 5.3489761928765, 1.0293066371314, 
FN7112 map truncated version0019.CSV, 0019, Spec0019_Voigt5, Voigt5, 10.479459940584, 660.63175737125, 9.9332283353981, 0, 9.9332283353981, 0, 5.9655115726196, 0.99109737237512, 
FN7112 map truncated version0020.CSV, 0020, Spec0020_Voigt5, Voigt5, 10.430289358674, 660.66986103645, 10.005054038261, 0, 10.005054038261, 0, 6.0086473032373, 0.97936540690096, 
FN7112 map truncated version0021.CSV, 0021, Spec0021_Voigt5, Voigt5, 10.687313054233, 660.58845948358, 10.125998136086, 0, 10.125998136086, 0, 6.0812816362917, 0.9915132665656, 
FN7112 map truncated version0022.CSV, 0022, Spec0022_Voigt5, Voigt5, 10.216399007131, 660.57588548709, 9.8975514100435, 0, 9.8975514100435, 0, 5.9440853953596, 0.96970117434912, 
FN7112 map truncated version0023.CSV, 0023, Spec0023_Voigt5, Voigt5, 10.351091062572, 660.59456375208, 9.9586721503983, 0, 9.9586721503983, 0, 5.9807921408004, 0.97645567920629, 
FN7112 map truncated version0024.CSV, 0024, Spec0024_Voigt5, Voigt5, 10.417106453513, 660.58099767276, 9.9734281706841, 0, 9.9734281706841, 0, 5.9896540341154, 0.98122923610026, 
FN7112 map truncated version0025.CSV, 0025, Spec0025_Voigt5, Voigt5, 10.515331104685, 660.53321835439, 10.048514583049, 0, 10.048514583049, 0, 6.0347480203585, 0.98308014916791, 
FN7112 map truncated version0026.CSV, 0026, Spec0026_Voigt5, Voigt5, 10.309005997806, 660.57522250882, 10.10354235317, 0, 10.10354235317, 0, 6.0677955642579, 0.95854160418704, 
FN7112 map truncated version0027.CSV, 0027, Spec0027_Voigt5, Voigt5, 10.409987908106, 660.59612519786, 10.502798051969, 0, 10.502798051969, 0, 6.3075730475896, 0.93113585818823, 
FN7112 map truncated version0028.CSV, 0028, Spec0028_Voigt5, Voigt5, 11.105022024435, 660.61149281934, 10.546739396994, 0, 10.546739396994, 0, 6.3339625146801, 0.9891657052943, 
FN7112 map truncated version0029.CSV, 0029, Spec0029_Voigt5, Voigt5, 12.305415594272, 660.59435563936, 10.558060633358, 0, 10.558060633358, 0, 6.3407616100264, 1.0949139163594, 
FN7112 map truncated version0030.CSV, 0030, Spec0030_Voigt5, Voigt5, 13.468411083699, 660.50831234307, 10.451249586895, 0, 10.451249586895, 0, 6.2766150393197, 1.2106426949239, 
FN7112 map truncated version0031.CSV, 0031, Spec0031_Voigt5, Voigt5, 15.192954127531, 660.43034307504, 10.20186297666, 0, 10.20186297666, 0, 6.1268431163176, 1.3990414510647, 
FN7112 map truncated version0032.CSV, 0032, Spec0032_Voigt5, Voigt5, 17.531524687641, 660.3252188499, 10.03920992759, 0, 10.03920992759, 0, 6.0291600052697, 1.6405444179527, 
FN7112 map truncated version0033.CSV, 0033, Spec0033_Voigt5, Voigt5, 10.77241489198, 660.80788884803, 10.076858068618, 0, 10.076858068618, 0, 6.0517700181889, 1.0042822146181, 
FN7112 map truncated version0034.CSV, 0034, Spec0034_Voigt5, Voigt5, 9.5847638265596, 660.76903244778, 9.6946225999095, 0, 9.6946225999095, 0, 5.8222142247394, 0.92879175303642, 
FN7112 map truncated version0035.CSV, 0035, Spec0035_Voigt5, Voigt5, 10.582449458088, 660.6976267956, 10.200554334711, 0, 10.200554334711, 0, 6.1260571967324, 0.97460867123445, 
FN7112 map truncated version0036.CSV, 0036, Spec0036_Voigt5, Voigt5, 9.9817408630732, 660.56456486778, 9.8797492886198, 0, 9.8797492886198, 0, 5.9333941318766, 0.94913548077011, 
FN7112 map truncated version0037.CSV, 0037, Spec0037_Voigt5, Voigt5, 10.083294967351, 660.58712939741, 9.9819595377147, 0, 9.9819595377147, 0, 5.9947776421744, 0.94897442510041, 
FN7112 map truncated version0038.CSV, 0038, Spec0038_Voigt5, Voigt5, 9.9250501289737, 660.58116283139, 9.6720554982478, 0, 9.6720554982478, 0, 5.8086612989858, 0.96401051434337, 
FN7112 map truncated version0039.CSV, 0039, Spec0039_Voigt5, Voigt5, 10.289481049205, 660.52473662598, 9.5488790597958, 0, 9.5488790597958, 0, 5.7346863087562, 1.0122992623407, 
