5.997784e+002,-2.719844e-001
6.007427e+002,-2.866961e-001
6.017070e+002,-3.056706e-001
6.026713e+002,-3.202606e-001
6.036356e+002,-3.227668e-001
6.045998e+002,-3.261834e-001
6.055641e+002,-3.281184e-001
6.065284e+002,-3.371219e-001
6.074926e+002,-3.415493e-001
6.084569e+002,-3.541428e-001
6.094212e+002,-3.529036e-001
6.103854e+002,-3.557396e-001
6.113497e+002,-3.585739e-001
6.123140e+002,-3.538070e-001
6.132783e+002,-3.664278e-001
6.142426e+002,-3.825172e-001
6.152068e+002,-3.841974e-001
6.161711e+002,-3.829947e-001
6.171354e+002,-3.789306e-001
6.180997e+002,-3.928236e-001
6.190639e+002,-4.036885e-001
6.200282e+002,-3.999399e-001
6.209925e+002,-4.003807e-001
6.219567e+002,-4.110413e-001
6.229210e+002,-4.073309e-001
6.238853e+002,-4.024761e-001
6.248495e+002,-4.092396e-001
6.258138e+002,-4.149468e-001
6.267781e+002,-4.099630e-001
6.277424e+002,-4.154506e-001
6.287067e+002,-4.218510e-001
6.296710e+002,-4.150802e-001
6.306352e+002,-4.111233e-001
6.315995e+002,-4.198123e-001
6.325638e+002,-4.268273e-001
6.335280e+002,-4.281671e-001
6.344923e+002,-4.280818e-001
6.354566e+002,-4.308674e-001
6.364208e+002,-4.311329e-001
6.373851e+002,-4.279453e-001
6.383494e+002,-4.277918e-001
6.393137e+002,-4.308883e-001
6.402780e+002,-4.314320e-001
6.412422e+002,-4.323674e-001
6.422065e+002,-4.329345e-001
6.431708e+002,-4.327998e-001
6.441351e+002,-4.350064e-001
6.450993e+002,-4.366941e-001
6.460636e+002,-4.334541e-001
6.470279e+002,-4.288117e-001
6.479921e+002,-4.254361e-001
6.489564e+002,-4.224746e-001
6.499207e+002,-4.187319e-001
6.508849e+002,-4.138833e-001
6.518492e+002,-4.136648e-001
6.528135e+002,-4.240923e-001
6.537778e+002,-4.256607e-001
6.547421e+002,-4.107566e-001
6.557064e+002,-4.056161e-001
6.566706e+002,-4.068462e-001
6.576349e+002,-3.891739e-001
6.585992e+002,-3.732793e-001
6.595634e+002,-3.800173e-001
6.605277e+002,-3.875531e-001
6.614920e+002,-3.807803e-001
6.624562e+002,-3.884467e-001
6.634205e+002,-4.124967e-001
6.643848e+002,-4.245137e-001
6.653491e+002,-4.214023e-001
6.663134e+002,-4.199287e-001
6.672776e+002,-3.800965e-001
6.682419e+002,-3.511297e-001
6.692062e+002,-4.070548e-001
6.701705e+002,-4.472354e-001
6.711347e+002,-4.621129e-001
6.720990e+002,-4.577710e-001
6.730633e+002,-4.569432e-001
6.740275e+002,-4.658113e-001
6.749918e+002,-4.701734e-001
6.759561e+002,-4.650389e-001
6.769203e+002,-4.614647e-001
6.778846e+002,-4.644300e-001
6.788489e+002,-4.702872e-001
6.798132e+002,-4.714527e-001
6.807775e+002,-4.651513e-001
6.817418e+002,-4.643799e-001
6.827060e+002,-4.709784e-001
6.836703e+002,-4.717302e-001
6.846346e+002,-4.658244e-001
6.855988e+002,-4.672993e-001
6.865631e+002,-4.757179e-001
6.875274e+002,-4.776675e-001
6.884916e+002,-4.724700e-001
6.894559e+002,-4.735126e-001
6.904202e+002,-4.806444e-001
6.913845e+002,-4.784683e-001
6.923488e+002,-4.713594e-001
6.933130e+002,-4.737804e-001
6.942773e+002,-4.805538e-001
6.952416e+002,-4.799009e-001
6.962059e+002,-4.748236e-001
6.971701e+002,-4.751588e-001
6.981344e+002,-4.802328e-001
6.990986e+002,-4.806305e-001
7.000629e+002,-4.746766e-001
7.010272e+002,-4.740708e-001
7.019915e+002,-4.806380e-001
7.029557e+002,-4.823945e-001
7.039200e+002,-4.772548e-001
7.048843e+002,-4.771988e-001
7.058486e+002,-4.829756e-001
7.068129e+002,-4.829459e-001
7.077771e+002,-4.788283e-001
7.087414e+002,-4.794849e-001
